"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.155418088E2,1.686775476E1,7.357827800E1,1.590292497E2,0.000000000E0,1.994167938E2,4.751707376E0,3.353477903E0
2.165418142E2,1.686775476E1,7.357827800E1,1.590292497E2,0.000000000E0,1.994167938E2,4.751886095E0,3.353224652E0
2.175418140E2,1.686775476E1,7.357827800E1,1.590292497E2,0.000000000E0,1.994167938E2,4.751807589E0,3.353335901E0
2.185418172E2,1.686775476E1,7.357827800E1,1.590292497E2,0.000000000E0,1.994167938E2,4.751657656E0,3.353548352E0
2.187075027E2,1.686775872E1,7.357829342E1,1.592430420E2,NaN,NaN,3.500000000E1,1.520252228E1
2.187405407E2,1.686775872E1,7.357829342E1,1.589683228E2,NaN,NaN,9.171788433E1,2.493188143E0
2.204549575E2,1.686753030E1,7.357813214E1,1.512696838E2,4.630000114E0,1.673437500E2,1.459766030E1,1.600000000E1
2.210309571E2,1.686750809E1,7.357813717E1,1.585010071E2,4.659999847E0,1.669921875E2,1.472612268E1,4.000000000E0
2.220309588E2,1.686745895E1,7.357821157E1,1.624052429E2,4.630000114E0,1.708144836E2,4.280626593E0,4.000000000E0
2.230309608E2,1.686740670E1,7.357822034E1,1.630530090E2,4.099999905E0,1.708144836E2,5.579235971E0,3.000000000E0
2.240309626E2,1.686737619E1,7.357823984E1,1.629375305E2,4.000000000E0,1.564858398E2,5.747638682E0,3.000000000E0
2.250309642E2,1.686736656E1,7.357824812E1,1.624783020E2,3.160000086E0,1.204962006E2,6.019489834E0,3.000000000E0
2.260305681E2,1.686734261E1,7.357829036E1,1.623099060E2,4.750000000E0,1.204962006E2,6.423653764E0,3.000000000E0
2.270305641E2,1.686734014E1,7.357832268E1,1.619871521E2,4.630000114E0,1.009065399E2,7.248532074E0,3.000000000E0
2.280305740E2,1.686732270E1,7.357841664E1,1.614309998E2,4.750000000E0,1.009065399E2,3.535533906E0,3.000000000E0
2.290305712E2,1.686731026E1,7.357846506E1,1.603116150E2,5.000000000E0,1.044746017E2,3.535533906E0,3.000000000E0
2.300305785E2,1.686730107E1,7.357850205E1,1.599477234E2,3.769999981E0,1.044746017E2,3.535533906E0,3.000000000E0
2.310305842E2,1.686727688E1,7.357854126E1,1.597217712E2,3.769999981E0,1.321613312E2,3.535533906E0,3.000000000E0
2.320305828E2,1.686725640E1,7.357856474E1,1.595092468E2,3.549999952E0,1.321613312E2,3.535533906E0,3.000000000E0
2.330305885E2,1.686722585E1,7.357858024E1,1.595092477E2,3.549999952E0,1.321613312E2,4.667593981E0,3.469597017E0
2.340306020E2,1.686718725E1,7.357860171E1,1.589135446E2,3.549999952E0,1.627477722E2,4.667594151E0,3.469596788E0
2.350306079E2,1.686713669E1,7.357861802E1,1.590741901E2,4.929999828E0,1.627477722E2,4.667594398E0,3.469596456E0
2.360306102E2,1.686709303E1,7.357863292E1,1.595099811E2,4.929999828E0,1.621528778E2,4.667594646E0,3.469596123E0
2.370306190E2,1.686705181E1,7.357864328E1,1.595821857E2,4.929999828E0,1.621528778E2,4.667594891E0,3.469595793E0
2.380306178E2,1.686701115E1,7.357865414E1,1.601127032E2,4.920000076E0,1.691117249E2,4.667595099E0,3.469595513E0
2.390306162E2,1.686697159E1,7.357866212E1,1.600909744E2,4.519999981E0,1.691117249E2,4.667595304E0,3.469595238E0
2.400306255E2,1.686691902E1,7.357867359E1,1.598267537E2,5.090000153E0,1.691117249E2,4.667595551E0,3.469594905E0
2.410306367E2,1.686687283E1,7.357869398E1,1.602472859E2,5.090000153E0,1.688546600E2,4.667595806E0,3.469594562E0
2.420306480E2,1.686681213E1,7.357870769E1,1.600530728E2,5.949999809E0,1.688546600E2,4.667596084E0,3.469594187E0
2.430306606E2,1.686674053E1,7.357871920E1,1.603234598E2,7.199999809E0,1.688546600E2,4.667596394E0,3.469593771E0
2.440306680E2,1.686667372E1,7.357873429E1,1.599012186E2,7.199999809E0,1.682963715E2,4.667596719E0,3.469593334E0
2.450306777E2,1.686661040E1,7.357873765E1,1.606249735E2,7.179999828E0,1.689301758E2,4.667596992E0,3.469592966E0
2.460306894E2,1.686654086E1,7.357874694E1,1.602439310E2,7.179999828E0,1.689301758E2,4.667597304E0,3.469592547E0
2.470306953E2,1.686646850E1,7.357877281E1,1.611355333E2,7.809999943E0,1.689301758E2,4.667597670E0,3.469592054E0
2.480307034E2,1.686639664E1,7.357877151E1,1.612262315E2,7.809999943E0,1.717283478E2,4.667597965E0,3.469591657E0
2.490307106E2,1.686633020E1,7.357878138E1,1.609306383E2,7.809999943E0,1.717283478E2,4.667598269E0,3.469591248E0
2.500307190E2,1.686624846E1,7.357878701E1,1.606009267E2,8.100000381E0,1.717283478E2,4.667598612E0,3.469590788E0
2.510307258E2,1.686621216E1,7.357880065E1,1.592212862E2,6.469999790E0,1.717283478E2,4.667598701E0,3.469590668E0
2.520307333E2,1.686611874E1,7.357881475E1,1.589024406E2,8.239999771E0,1.717283478E2,4.667599103E0,3.469590126E0
2.530307391E2,1.686602781E1,7.357881000E1,1.589471778E2,8.049610309E0,1.768962250E2,4.784000574E0,3.307245915E0
2.540307493E2,1.686595107E1,7.357881466E1,1.585482189E2,8.121153279E0,1.768962250E2,4.785485011E0,3.305097615E0
2.550307529E2,1.686587417E1,7.357883508E1,1.586555562E2,8.239902021E0,1.768962250E2,4.803051595E0,3.279517100E0
2.560307589E2,1.686577550E1,7.357884186E1,1.579242960E2,9.344718181E0,1.766128082E2,4.788400165E0,3.300872747E0
2.570307681E2,1.686570622E1,7.357883071E1,1.570783113E2,8.714709941E0,1.766128082E2,4.792294028E0,3.295216986E0
2.580307709E2,1.686564818E1,7.357883369E1,1.573283962E2,7.921063515E0,1.766128082E2,4.798517145E0,3.286148238E0
2.590307753E2,1.686558079E1,7.357885353E1,1.575863761E2,7.803534421E0,1.770462494E2,4.833899700E0,3.233875496E0
2.600307822E2,1.686550934E1,7.357885762E1,1.575160786E2,7.952284243E0,1.768007050E2,4.829240614E0,3.240828926E0
2.610307869E2,1.686543484E1,7.357884568E1,1.562896055E2,7.948184288E0,1.771198425E2,4.769777984E0,3.327725202E0
2.620307922E2,1.686536562E1,7.357885113E1,1.560588752E2,7.888708907E0,1.764568787E2,4.808522856E0,3.271489718E0
2.630307964E2,1.686529885E1,7.357885459E1,1.555436688E2,7.756815841E0,1.764568787E2,4.881246970E0,3.161955889E0
2.640308014E2,1.686522950E1,7.357886025E1,1.549335915E2,7.667502915E0,1.764568787E2,5.254582900E0,2.978476233E0
2.650308067E2,1.686517787E1,7.357887167E1,1.536702465E2,7.067709382E0,1.764568787E2,5.661107860E0,2.870033995E0
2.660308114E2,1.686511703E1,7.357888110E1,1.531233837E2,6.969133574E0,1.766687317E2,5.170079520E0,2.976637862E0
2.670308154E2,1.686505583E1,7.357888881E1,1.533122989E2,7.338498802E0,1.766687317E2,4.978820507E0,3.005974616E0
2.680308196E2,1.686500231E1,7.357889248E1,1.532182157E2,7.316256724E0,1.766687317E2,4.940893749E0,3.067915579E0
2.690308242E2,1.686494239E1,7.357889296E1,1.532001537E2,7.357745771E0,1.856436462E2,4.934312664E0,3.078489170E0
2.700308287E2,1.686490642E1,7.357888845E1,1.520868872E2,6.711278233E0,1.856436462E2,4.923838100E0,3.095214920E0
2.710308323E2,1.686483019E1,7.357886776E1,1.516245108E2,7.083766132E0,1.856436462E2,4.885596990E0,3.155230433E0
2.720308405E2,1.686477050E1,7.357885158E1,1.517641984E2,7.097529955E0,1.856436462E2,4.870468875E0,3.178532676E0
2.730308433E2,1.686471588E1,7.357885139E1,1.518412398E2,6.866169930E0,1.856436462E2,4.840326158E0,3.224248706E0
2.740308448E2,1.686466592E1,7.357883094E1,1.511288379E2,6.199828686E0,1.892444763E2,4.838822534E0,3.226504846E0
2.750308479E2,1.686461106E1,7.357882643E1,1.504447192E2,6.062005774E0,1.892444763E2,4.791718686E0,3.296053560E0
2.760308523E2,1.686453973E1,7.357881396E1,1.501910870E2,6.524541321E0,1.892444763E2,4.788038136E0,3.301397861E0
2.770308556E2,1.686446626E1,7.357880253E1,1.500691256E2,7.065164307E0,1.892444763E2,4.764245168E0,3.335641619E0
2.780308597E2,1.686441898E1,7.357879273E1,1.492340018E2,6.461178198E0,1.849696045E2,4.753383841E0,3.351101176E0
2.790308632E2,1.686435285E1,7.357880389E1,1.498284232E2,6.858712949E0,1.849091034E2,4.758126688E0,3.344363534E0
2.800308673E2,1.686428904E1,7.357879819E1,1.502664134E2,7.044252812E0,1.849091034E2,4.759824004E0,3.341947409E0
2.810308697E2,1.686423218E1,7.357878018E1,1.490994005E2,6.733679041E0,1.845587769E2,4.766828768E0,3.331948459E0
2.820308738E2,1.686416298E1,7.357877524E1,1.484417203E2,6.925855020E0,1.845587769E2,4.760179513E0,3.341441012E0
2.830308767E2,1.686409621E1,7.357876939E1,1.492731702E2,7.110669817E0,1.845587769E2,4.755103159E0,3.348661073E0
2.840308810E2,1.686403264E1,7.357876354E1,1.496909032E2,7.207126802E0,1.845587769E2,4.761820930E0,3.339101446E0
2.850308841E2,1.686396855E1,7.357875547E1,1.498959244E2,7.153952801E0,1.845587769E2,4.755235216E0,3.348473544E0
2.860308878E2,1.686390539E1,7.357875124E1,1.494944629E2,7.087778082E0,1.849151611E2,4.761431278E0,3.339657052E0
2.870308912E2,1.686384262E1,7.357874431E1,1.501425655E2,7.129634339E0,1.849151611E2,4.770387495E0,3.326851391E0
2.880308942E2,1.686378363E1,7.357873891E1,1.500720550E2,6.854747308E0,1.849151611E2,4.775124784E0,3.320048242E0
2.890308973E2,1.686371720E1,7.357874915E1,1.498937140E2,6.937116493E0,1.851333008E2,4.776109114E0,3.318632062E0
2.900309011E2,1.686365387E1,7.357872763E1,1.498667878E2,7.029079164E0,1.843154755E2,4.774674633E0,3.320695588E0
2.910309039E2,1.686359181E1,7.357872369E1,1.500940392E2,6.896834271E0,1.843154755E2,4.782658757E0,3.309186040E0
2.920309063E2,1.686352261E1,7.357871785E1,1.497043769E2,6.725564310E0,1.846819611E2,4.789971404E0,3.298592272E0
2.930309100E2,1.686346662E1,7.357872832E1,1.488798353E2,6.222213230E0,1.846819611E2,4.774918306E0,3.320345193E0
2.940309133E2,1.686342320E1,7.357872951E1,1.493050190E2,5.039036120E0,1.800000000E2,4.768840525E0,3.329068500E0
2.950309161E2,1.686337932E1,7.357872951E1,1.489072500E2,4.627769343E0,1.800000000E2,4.771437287E0,3.325345584E0
2.960309224E2,1.686334362E1,7.357872951E1,1.495798708E2,4.357735574E0,1.800000000E2,4.742328084E0,3.366728586E0
2.970309230E2,1.686330548E1,7.357872951E1,1.496229185E2,4.006220832E0,1.800000000E2,4.742710212E0,3.366190262E0
2.980309261E2,1.686326002E1,7.357871231E1,1.499016507E2,4.185374116E0,1.800000000E2,4.737746096E0,3.373173426E0
2.990309287E2,1.686321147E1,7.357871773E1,1.499111368E2,4.725822119E0,1.800000000E2,4.740314990E0,3.369562409E0
3.000309325E2,1.686316983E1,7.357871448E1,1.496982522E2,4.737550186E0,1.800000000E2,4.740491201E0,3.369314501E0
3.010309346E2,1.686312541E1,7.357871359E1,1.498954664E2,4.809963506E0,1.800000000E2,4.743046651E0,3.365716195E0
3.020309379E2,1.686307984E1,7.357872951E1,1.500207432E2,4.954900431E0,1.800000000E2,4.737433338E0,3.373612664E0
3.030309418E2,1.686302766E1,7.357872951E1,1.499062494E2,5.362856427E0,1.800000000E2,4.739106088E0,3.371262453E0
3.040309445E2,1.686297422E1,7.357870908E1,1.498831442E2,5.573422428E0,1.863401031E2,4.745820040E0,3.361804453E0
3.050309478E2,1.686291719E1,7.357870616E1,1.500667630E2,5.836489949E0,1.863401031E2,4.749590657E0,3.356475179E0
3.060309503E2,1.686286327E1,7.357870254E1,1.497768848E2,5.892086640E0,1.863401031E2,4.749465697E0,3.356651997E0
3.070309535E2,1.686281092E1,7.357869621E1,1.498227647E2,5.771072286E0,1.863401031E2,4.749477623E0,3.356635121E0
3.080309567E2,1.686276369E1,7.357868930E1,1.493951750E2,5.447349059E0,1.891729126E2,4.733309384E0,3.379396294E0
3.090309598E2,1.686271763E1,7.357867854E1,1.494123697E2,5.354238712E0,1.891729126E2,4.733960003E0,3.378484826E0
3.100309621E2,1.686266619E1,7.357868281E1,1.496902852E2,5.396057552E0,1.895195618E2,4.735225590E0,3.376710774E0
3.110309652E2,1.686262405E1,7.357865820E1,1.494596713E2,5.171942817E0,1.895195618E2,4.739867032E0,3.370192510E0
3.120309689E2,1.686258057E1,7.357865321E1,1.493885913E2,5.006203328E0,1.895195618E2,4.745182587E0,3.362704158E0
3.130309707E2,1.686253567E1,7.357864498E1,1.494081653E2,5.012847520E0,1.895195618E2,4.752572274E0,3.352252051E0
3.140309747E2,1.686248855E1,7.357863474E1,1.498883791E2,5.192159405E0,1.895195618E2,4.750676962E0,3.354937472E0
3.150309782E2,1.686244299E1,7.357865976E1,1.496338467E2,5.193682245E0,1.800000000E2,4.738439874E0,3.372198778E0
3.160309802E2,1.686239427E1,7.357865976E1,1.501658564E2,5.247959258E0,1.800000000E2,4.743182260E0,3.365525082E0
3.170309836E2,1.686234470E1,7.357865976E1,1.502091399E2,5.402507703E0,1.800000000E2,4.740421935E0,3.369411953E0
3.180309863E2,1.686229711E1,7.357865976E1,1.502349411E2,5.287758672E0,1.800000000E2,4.743897767E0,3.364516461E0
3.190309900E2,1.686225506E1,7.357864908E1,1.501336698E2,5.199456396E0,1.800000000E2,4.738083149E0,3.372699973E0
3.200309924E2,1.686220590E1,7.357864909E1,1.497018572E2,5.451342051E0,1.800000000E2,4.741438533E0,3.367981246E0
3.210309952E2,1.686215650E1,7.357864845E1,1.498397325E2,5.551071106E0,1.800000000E2,4.736033393E0,3.375577688E0
3.220309981E2,1.686210172E1,7.357864637E1,1.504390097E2,5.847141221E0,1.800000000E2,4.736720791E0,3.374613042E0
3.230310013E2,1.686204542E1,7.357864639E1,1.505499683E2,5.989313295E0,1.800000000E2,4.741953615E0,3.367255997E0
3.240310033E2,1.686199220E1,7.357864728E1,1.511721475E2,5.932564188E0,1.800000000E2,4.748114006E0,3.358563743E0
3.250310101E2,1.686193933E1,7.357864803E1,1.509129131E2,5.971212771E0,1.800000000E2,4.741975897E0,3.367224618E0
3.260310098E2,1.686188882E1,7.357864726E1,1.519615684E2,5.930083432E0,1.800000000E2,4.742851037E0,3.365991840E0
3.270310126E2,1.686183595E1,7.357864726E1,1.516903933E2,5.938318054E0,1.800000000E2,4.740246804E0,3.369658332E0
3.280310154E2,1.686179238E1,7.357864761E1,1.518232665E2,5.574477076E0,1.800000000E2,4.738768997E0,3.371736262E0
3.290310183E2,1.686175568E1,7.357864903E1,1.519662264E2,4.682780037E0,1.800000000E2,4.742079769E0,3.367078333E0
3.300310223E2,1.686169837E1,7.357864645E1,1.519425853E2,5.354578285E0,1.765624542E2,4.742364440E0,3.366677376E0
3.310310240E2,1.686164784E1,7.357866550E1,1.521529848E2,5.588302598E0,1.765624542E2,4.745673659E0,3.362011088E0
3.320310316E2,1.686159462E1,7.357866882E1,1.526958482E2,5.717019195E0,1.765624542E2,4.734272905E0,3.378046343E0
3.330310309E2,1.686154018E1,7.357865856E1,1.529432240E2,5.704308608E0,1.765624542E2,4.735444580E0,3.376403658E0
3.340310336E2,1.686149024E1,7.357866675E1,1.528698316E2,5.498970794E0,1.765624542E2,4.733763277E0,3.378760463E0
3.350310361E2,1.686143942E1,7.357867222E1,1.532317967E2,5.474104543E0,1.764749908E2,4.735601272E0,3.376183885E0
3.360310395E2,1.686139631E1,7.357866869E1,1.533118175E2,5.055765741E0,1.764749908E2,4.733987000E0,3.378446997E0
3.370310420E2,1.686135938E1,7.357866862E1,1.542387642E2,4.533483371E0,1.764749908E2,4.736701961E0,3.374639472E0
3.380310458E2,1.686131614E1,7.357868646E1,1.538710232E2,4.763053936E0,1.764749908E2,4.748559198E0,3.357934273E0
3.390310476E2,1.686126480E1,7.357868975E1,1.535576034E2,5.109882963E0,1.764749908E2,4.760088940E0,3.341570038E0
3.400310512E2,1.686122852E1,7.357869207E1,1.538542529E2,4.691739327E0,1.764749908E2,4.807980209E0,3.272287173E0
3.410310539E2,1.686118801E1,7.357869466E1,1.539464170E2,4.613483852E0,1.764748993E2,4.872003593E0,3.176179785E0
3.420310568E2,1.686113941E1,7.357869348E1,1.535683864E2,4.939302260E0,1.764748993E2,4.843332025E0,3.219731654E0
3.430310599E2,1.686109380E1,7.357871252E1,1.532183008E2,5.141677383E0,1.680532537E2,4.870173597E0,3.178985085E0
3.440310628E2,1.686104648E1,7.357872448E1,1.529187931E2,5.222406324E0,1.682520047E2,4.911015521E0,3.115519793E0
3.450310658E2,1.686099653E1,7.357873843E1,1.530532188E2,5.304198322E0,1.679530028E2,4.966279266E0,3.026649514E0
3.460310687E2,1.686094798E1,7.357875096E1,1.530764132E2,5.354857789E0,1.680149484E2,5.032398082E0,2.988529769E0
3.470310714E2,1.686090298E1,7.357877033E1,1.524985264E2,5.408075572E0,1.672313502E2,4.992200726E0,2.983700545E0
3.480310738E2,1.686085514E1,7.357878992E1,1.531088598E2,5.439077315E0,1.671646594E2,5.164288368E0,2.973747164E0
3.490310773E2,1.686080721E1,7.357879829E1,1.535247767E2,5.363124735E0,1.686373744E2,5.401501813E0,2.938872631E0
3.500310833E2,1.686076593E1,7.357881290E1,1.532543376E2,5.075354950E0,1.689453906E2,5.522789492E0,2.929820929E0
3.510310825E2,1.686071429E1,7.357882312E1,1.530851113E2,5.109485473E0,1.695228957E2,5.253732894E0,2.978531208E0
3.520303394E2,1.686067103E1,7.357883367E1,1.531751906E2,5.071801311E0,1.694627473E2,5.246340556E0,2.961676436E0
3.530303402E2,1.686062548E1,7.357884403E1,1.532070486E2,4.885633728E0,1.683081364E2,5.021919103E0,2.953602133E0
3.540303507E2,1.686058286E1,7.357886085E1,1.534680925E2,4.791456944E0,1.628400410E2,5.149481971E0,2.899977583E0
3.550303438E2,1.686054798E1,7.357888598E1,1.534148561E2,4.832958138E0,1.549821246E2,5.149890923E0,2.908703555E0
3.560303523E2,1.686051531E1,7.357894769E1,1.537480379E2,4.884264966E0,1.374067376E2,4.887591597E0,3.152139815E0
3.570303675E2,1.686051783E1,7.357903076E1,1.537131567E2,5.889091425E0,1.221412964E2,4.848217693E0,3.212370190E0
3.580303739E2,1.686048742E1,7.357908103E1,1.536698465E2,5.811987997E0,1.221412964E2,4.830028693E0,3.239654280E0
3.590303793E2,1.686046110E1,7.357912446E1,1.539938612E2,5.981092900E0,1.224210205E2,4.814801762E0,3.262241719E0
3.600303978E2,1.686043043E1,7.357917462E1,1.542700382E2,6.306870752E0,1.224210205E2,4.816875191E0,3.259179410E0
3.610304044E2,1.686040175E1,7.357922151E1,1.539069321E2,6.368369897E0,1.224210205E2,4.809529411E0,3.270009767E0
3.620304153E2,1.686036737E1,7.357927773E1,1.542826245E2,6.616076174E0,1.224210205E2,4.795827209E0,3.290072706E0
3.630304317E2,1.686033665E1,7.357932796E1,1.537933837E2,6.471256073E0,1.224210205E2,4.801348670E0,3.282009747E0
3.640304357E2,1.686031284E1,7.357936710E1,1.534256757E2,5.851347538E0,1.221760635E2,4.824747503E0,3.247514213E0
3.650304456E2,1.686026925E1,7.357940781E1,1.530322608E2,5.848289910E0,1.221760635E2,4.865583248E0,3.186006386E0
3.660304630E2,1.686024590E1,7.357944838E1,1.530895162E2,5.396204394E0,1.221760635E2,4.871764857E0,3.176545956E0
3.670304761E2,1.686024018E1,7.357948704E1,1.528158651E2,5.146015704E0,1.221760635E2,4.902590411E0,3.128760824E0
3.680304867E2,1.686021893E1,7.357952664E1,1.531636340E2,5.369707225E0,1.187909851E2,4.924986744E0,3.093386914E0
3.690304993E2,1.686020073E1,7.357956102E1,1.534562092E2,5.262626651E0,1.187909851E2,4.961797084E0,3.033991880E0
3.700305096E2,1.686018344E1,7.357959370E1,1.533443633E2,5.052414601E0,1.187909851E2,4.995571861E0,2.978052856E0
3.710305203E2,1.686013193E1,7.357969105E1,1.533788941E2,7.240448593E0,1.187909851E2,4.887255264E0,3.152661259E0
3.720305306E2,1.686010525E1,7.357975232E1,1.528631874E2,7.605660619E0,1.107545166E2,4.871968445E0,3.176233698E0
3.730305390E2,1.686007977E1,7.357982214E1,1.527862245E2,7.951726823E0,1.107545166E2,4.866344659E0,3.184843276E0
3.740305523E2,1.686005571E1,7.357988807E1,1.524970575E2,7.480517907E0,1.107545166E2,4.843096269E0,3.220086266E0
3.750305577E2,1.686003815E1,7.357993619E1,1.519306685E2,6.131514263E0,1.107545166E2,4.830519994E0,3.238921675E0
3.760305668E2,1.686002559E1,7.357997064E1,1.509059283E2,4.628307479E0,1.107545166E2,4.829810421E0,3.239979680E0
3.770305753E2,1.686004021E1,7.357999357E1,1.515841042E2,3.476676509E0,9.695273590E1,4.821899678E0,3.251741154E0
3.780305837E2,1.686003953E1,7.357999930E1,1.511858910E2,2.741575975E0,9.695273590E1,4.837936715E0,3.227832922E0
3.790305910E2,1.686003677E1,7.358002285E1,1.516096795E2,3.301943623E0,9.695273590E1,4.803152675E0,3.279369057E0
3.800305995E2,1.686003097E1,7.358007221E1,1.527406750E2,4.227230675E0,9.695273590E1,4.779935000E0,3.313119139E0
3.810306067E2,1.686002469E1,7.358012269E1,1.524424371E2,4.698316197E0,1.012426376E2,4.786181697E0,3.304088649E0
3.820306142E2,1.686001343E1,7.358018153E1,1.528026318E2,5.419751061E0,1.012426376E2,4.810574860E0,3.268471593E0
3.830306255E2,1.686000024E1,7.358024578E1,1.524157820E2,5.981617039E0,1.013708954E2,4.818226680E0,3.257181096E0
3.840306290E2,1.685998863E1,7.358030577E1,1.523600907E2,6.302945495E0,1.013708954E2,4.822515902E0,3.250827189E0
3.850306351E2,1.685997621E1,7.358036990E1,1.520781145E2,6.326893165E0,1.013708954E2,4.865750886E0,3.185750359E0
3.860306425E2,1.685995448E1,7.358041346E1,1.515463564E2,5.265280061E0,1.013708954E2,4.898750240E0,3.134770026E0
3.870306480E2,1.685995304E1,7.358044023E1,1.514824441E2,3.441360589E0,1.013708954E2,4.975445479E0,3.059523728E0
3.880306548E2,1.685998319E1,7.358047868E1,1.514173373E2,3.456246118E0,1.013708954E2,4.895111330E0,3.140449347E0
3.890306640E2,1.685997941E1,7.358050840E1,1.516452368E2,3.703175068E0,1.013708954E2,4.906314027E0,3.122918459E0
3.900306679E2,1.685997535E1,7.358055996E1,1.516063037E2,4.921541807E0,1.013708954E2,4.984767608E0,3.101804978E0
3.910306742E2,1.685996594E1,7.358062684E1,1.520298718E2,6.124720973E0,1.013708954E2,5.468232661E0,3.053175267E0
3.920306823E2,1.685995621E1,7.358068179E1,1.524282655E2,6.693455457E0,1.013708954E2,5.727552261E0,2.992097222E0
3.930306899E2,1.685992863E1,7.358072774E1,1.525985817E2,6.576109570E0,1.083293610E2,5.267122210E0,3.015979153E0
3.940306911E2,1.685990077E1,7.358076597E1,1.521402658E2,6.657364373E0,1.083293381E2,5.013840208E0,3.034200160E0
3.950306964E2,1.685986722E1,7.358083791E1,1.520627920E2,7.588916922E0,1.083293381E2,4.866931264E0,3.183946781E0
3.960307021E2,1.685983970E1,7.358090738E1,1.526194460E2,8.034943970E0,1.075488892E2,4.838880330E0,3.226418167E0
3.970307106E2,1.685980070E1,7.358100435E1,1.522142141E2,8.716917960E0,1.079014511E2,4.811193401E0,3.267561031E0
3.980307136E2,1.685976630E1,7.358108873E1,1.520904711E2,9.067146460E0,1.081582642E2,4.783313447E0,3.308239638E0
3.990307182E2,1.685975162E1,7.358119033E1,1.519584603E2,9.468109199E0,1.081041107E2,4.777247992E0,3.316992412E0
4.000307273E2,1.685972602E1,7.358127164E1,1.518007292E2,9.395218142E0,1.081041107E2,4.761888003E0,3.339005792E0
4.010307318E2,1.685969941E1,7.358135620E1,1.517459427E2,9.559507782E0,1.080848846E2,4.763923989E0,3.336100307E0
4.020307347E2,1.685967121E1,7.358144482E1,1.514079729E2,9.809620679E0,1.086926575E2,4.758593016E0,3.343699977E0
4.030307424E2,1.685964044E1,7.358154199E1,1.511917090E2,1.028489498E1,1.079445724E2,4.753479064E0,3.350966103E0
4.040307447E2,1.685961255E1,7.358163095E1,1.511274354E2,1.037993921E1,1.081881027E2,4.753044645E0,3.351582258E0
4.050307493E2,1.685958186E1,7.358172795E1,1.513617116E2,1.062129238E1,1.081881027E2,4.755999845E0,3.347387415E0
4.060307549E2,1.685954092E1,7.358182999E1,1.513687025E2,1.088132843E1,1.164248734E2,4.759403062E0,3.342546863E0
4.070307596E2,1.685949114E1,7.358191977E1,1.519233544E2,1.099845851E1,1.171563339E2,4.762703260E0,3.337842820E0
4.080307648E2,1.685945123E1,7.358201561E1,1.521784127E2,1.088824180E1,1.171019440E2,4.759413481E0,3.342532027E0
4.090307699E2,1.685941877E1,7.358211994E1,1.523762855E2,1.090855968E1,1.171019440E2,4.761280596E0,3.339871872E0
4.100307743E2,1.685938632E1,7.358220865E1,1.524727518E2,1.055084250E1,1.164244690E2,4.765546223E0,3.333782570E0
4.110307790E2,1.685934667E1,7.358229593E1,1.528741777E2,1.057311229E1,1.169470596E2,4.761879203E0,3.339018343E0
4.120307833E2,1.685931068E1,7.358238978E1,1.535797165E2,1.060477030E1,1.169470596E2,4.773919018E0,3.321781788E0
4.130307881E2,1.685927577E1,7.358247328E1,1.535412991E2,1.010886733E1,1.169470596E2,4.783429657E0,3.308071606E0
4.140307954E2,1.685923775E1,7.358254855E1,1.535544489E2,9.518773972E0,1.169410324E2,4.807670443E0,3.272742267E0
4.150307983E2,1.685919470E1,7.358262390E1,1.537591914E2,9.261708851E0,1.193252258E2,4.852146536E0,3.206432757E0
4.160308019E2,1.685914644E1,7.358269074E1,1.537493498E2,9.054219326E0,1.193252258E2,4.907507069E0,3.121043320E0
4.170308069E2,1.685909819E1,7.358275706E1,1.544402600E2,8.481418247E0,1.204257050E2,4.915319438E0,3.108725117E0
4.180308121E2,1.685906033E1,7.358282025E1,1.545851431E2,7.940172769E0,1.189667664E2,4.919479036E0,3.102138464E0
4.190308165E2,1.685903020E1,7.358287084E1,1.548285188E2,7.028000769E0,1.189667664E2,4.938217063E0,3.072222205E0
4.200308217E2,1.685900409E1,7.358291443E1,1.549374511E2,6.342241441E0,1.189667664E2,4.994884889E0,2.979204924E0
4.210308253E2,1.685897516E1,7.358296400E1,1.550011481E2,6.100914825E0,1.189667664E2,5.117844000E0,2.870295785E0
4.220308297E2,1.685895106E1,7.358301304E1,1.551185569E2,5.815302865E0,1.189667664E2,5.268726720E0,2.804619620E0
4.230308341E2,1.685893600E1,7.358307043E1,1.551695948E2,5.630263098E0,1.164245224E2,5.029567294E0,2.920272224E0
4.240308391E2,1.685888499E1,7.358310257E1,1.554957589E2,5.380763267E0,1.189717560E2,4.935145596E0,3.077153714E0
4.250308435E2,1.685888848E1,7.358314043E1,1.555940871E2,4.752192304E0,1.189717560E2,4.866570091E0,3.184498795E0
4.260308525E2,1.685886103E1,7.358318770E1,1.558038634E2,4.758385901E0,1.189717560E2,4.852102746E0,3.206499022E0
4.270308533E2,1.685882928E1,7.358323761E1,1.558367933E2,4.810714314E0,1.189717560E2,4.829894201E0,3.239854786E0
4.280308580E2,1.685880652E1,7.358327595E1,1.557814768E2,4.570800249E0,1.189717560E2,4.795355709E0,3.290759891E0
4.290308623E2,1.685878754E1,7.358331556E1,1.555860333E2,4.351340042E0,1.189717560E2,4.789214517E0,3.299691098E0
4.300308670E2,1.685876746E1,7.358335534E1,1.554420213E2,4.260537632E0,1.189717560E2,4.790078862E0,3.298436225E0
