"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.137750958E0,5.610932007E0,1.647474060E0,-1.701362000E0
8.157651958E0,6.705755310E0,-1.729653168E0,-2.049837341E0
8.177552958E0,3.867956543E0,-8.761280823E-1,-6.341412964E0
8.197453958E0,4.842430115E0,1.850901031E0,-7.737409973E-1
8.217355958E0,1.361209351E1,2.595602417E-1,1.033899994E0
8.237256958E0,1.397134644E1,2.820434875E0,3.598516846E0
8.257157958E0,7.275320892E0,5.905220032E-1,-1.656605072E0
8.277058958E0,1.503937546E1,-8.403524780E-1,1.045276337E0
8.296959958E0,9.094188538E0,1.562600555E0,-2.273771667E-1
8.316861958E0,1.547422119E1,2.597398682E0,2.541415100E0
8.336762958E0,1.469748642E1,2.232607269E0,1.713935852E-1
8.356663958E0,5.834866333E0,3.998185730E-1,-2.695744171E0
8.376564958E0,5.935157776E0,2.118993530E0,-3.752247162E0
8.396466958E0,1.199590439E1,9.376501465E-1,1.113684082E0
8.416367958E0,2.957998810E0,-5.721402283E0,-8.594228210E0
8.436268958E0,2.940365479E1,7.140002289E0,2.423161011E0
8.456169958E0,4.670288086E-1,-1.996548157E0,-2.852318573E0
8.476070958E0,1.419348450E1,-1.350192261E-1,1.889371033E0
8.495972958E0,9.951306152E-1,-4.701573029E0,1.348695374E0
8.515873958E0,1.272054749E1,8.638087006E0,-1.678908691E0
8.535774958E0,5.067412262E0,-4.621938629E0,-6.499633942E0
8.555675958E0,1.050799850E1,4.031416626E0,-3.183430023E0
8.575577958E0,1.144983994E1,5.500910797E0,4.337979126E0
8.595478958E0,6.999444580E-1,-3.079096985E-1,-2.797831879E0
8.615379958E0,1.444870377E1,3.890409851E0,-8.969348145E-1
8.635280833E0,1.065469345E1,1.282682648E0,1.702858887E0
8.655181833E0,1.328232925E1,8.696914673E-2,2.759661255E0
8.675083833E0,1.083656525E1,1.514101410E0,2.296224976E0
8.694984833E0,1.525582535E1,2.314636688E0,-1.892215118E0
8.714885833E0,4.690945129E0,-1.030307465E0,-1.105002136E0
8.734786833E0,3.450774078E0,-4.861889648E-1,-1.813927917E0
8.754688833E0,1.335163513E1,6.393205261E-1,-8.463400269E-1
8.774589833E0,1.182660645E1,-4.858895874E-1,-2.960244141E0
8.794490833E0,5.658682709E0,-1.470541992E0,-1.035546570E0
8.814391833E0,1.143382324E1,1.585203552E-1,4.283342743E0
8.834292833E0,9.783954163E0,-6.231541443E-1,-3.513793030E0
8.854194833E0,1.002779709E1,-5.677693176E-1,2.002835083E-1
8.874095833E0,1.146151566E1,-3.367996216E-1,1.238225098E0
8.893996833E0,1.219049973E1,2.570155334E-1,2.644999695E-1
8.913897833E0,9.953701172E0,6.614744568E-1,-1.316362610E0
8.933799833E0,5.723198547E0,-1.691033478E0,1.573527832E0
8.953700833E0,6.846462708E0,1.215472412E0,2.998265076E-1
8.973601833E0,1.410726379E1,5.676196289E-1,-5.107379150E-1
8.993502833E0,1.105555984E1,-4.342469788E-1,-3.198847961E0
9.013404833E0,1.010668304E1,2.277663574E0,7.533833313E-1
9.033305833E0,8.679700470E0,-2.754272461E-1,1.809736633E-1
9.053206833E0,8.532257080E0,3.237767029E0,-4.311035156E-2
9.073107833E0,6.336024170E0,-2.312241669E0,-3.644471283E0
9.093008833E0,7.761958923E0,1.358275452E0,-1.134041748E0
9.112910833E0,8.723110199E0,7.499404907E-2,-2.255509644E0
9.132811833E0,8.734037476E0,1.087937622E0,-7.707472229E-1
9.152712833E0,8.511899414E0,-8.222401428E-1,-5.180726624E0
9.172613833E0,1.718441483E1,6.099815369E-1,4.437073059E0
9.192515833E0,5.797444153E0,5.405259705E-1,-3.249742126E-1
9.212416833E0,8.876541138E0,7.875123596E-1,1.843266907E0
9.232317833E0,1.069211563E1,-9.093589783E-1,-3.945195923E0
9.252218833E0,1.039228912E1,2.672542419E0,-1.609303436E0
9.272119833E0,1.270183640E1,-3.297642517E-1,-1.046324158E0
9.292021833E0,8.180638275E0,5.222639465E-1,2.656226349E0
9.311922833E0,1.132934052E1,2.655028839E0,-9.854008484E-1
9.331823833E0,8.403225403E0,4.038601685E-1,-1.614542542E0
9.351724833E0,1.521825348E1,4.662204895E0,-1.476230164E0
9.371626833E0,9.732311554E0,2.191293182E0,6.161187744E-1
9.391527833E0,7.424710236E0,1.167572021E-1,-1.170416107E0
9.411428833E0,5.717061310E0,3.725602570E0,4.503834229E0
9.431329833E0,1.744502289E1,2.374961243E0,-5.037474518E0
9.451230833E0,9.650731201E0,3.016227722E-1,1.461560669E0
9.471132833E0,8.124954071E0,4.327500916E-1,-5.316344604E0
9.491033833E0,6.475534058E0,1.438508606E-1,8.855584717E-1
9.510934833E0,5.774541779E0,2.731370087E0,-1.092428284E0
9.530835833E0,8.424930267E0,-1.946701813E0,-1.764530640E0
9.550737833E0,1.017299515E1,3.433110809E0,-1.562600555E0
9.570638833E0,7.873626709E0,-3.858226776E0,-5.022206268E0
9.590539833E0,7.461084595E0,5.403762817E-2,2.948867798E-1
9.610440833E0,9.941875763E0,-9.475296021E-2,2.420466614E-1
9.630341458E0,1.330059128E1,-1.883832550E0,3.005749512E-1
9.650243458E0,1.300989578E1,-2.171983337E-1,-1.737886047E0
9.670144458E0,1.336256241E1,-8.722361755E-1,-1.558259583E0
9.690045458E0,1.068073929E1,3.264710999E-1,1.163680115E0
9.709946458E0,1.095017899E1,4.195774841E-1,-8.391549683E-1
9.729848458E0,1.289777893E1,1.482068024E0,-2.582130432E-1
9.749749458E0,1.480526230E1,3.731739807E-1,-5.984555054E-1
9.769650458E0,7.382647705E0,1.700613556E0,7.071295166E-1
9.789551458E0,8.325986023E0,8.421487427E-1,-2.051034851E0
9.809452458E0,1.285197418E1,2.103425903E0,1.778302002E0
9.829354458E0,1.079749649E1,5.807922363E-1,-5.067561951E0
9.849255458E0,1.174442734E1,1.773362274E0,1.222208405E0
9.869156458E0,6.130202179E0,3.821403351E0,-8.599617004E-1
9.889057458E0,-3.686982880E0,-9.892927551E-1,2.143692169E0
9.908959458E0,9.439520416E0,-5.165757751E-1,-3.358565826E0
9.928860458E0,1.283775375E1,4.062252502E0,-1.039438477E0
9.948761458E0,5.963748322E0,1.371298370E0,-9.759704590E-1
9.968662458E0,4.335883484E0,-4.144880676E-1,2.255659332E0
9.988563458E0,5.581293640E0,2.192640381E0,7.103328552E0
1.000846546E1,8.661887512E0,1.738035736E0,-1.080303497E0
1.002836646E1,1.719100113E1,-9.086105347E-1,-1.426533508E0
1.004826746E1,1.195309341E1,4.834646301E0,-1.173409882E0
1.006816846E1,1.556508224E1,-1.282532959E0,-2.282154236E0
1.008807046E1,1.094344299E1,-1.368603973E0,-1.734293518E0
1.010797146E1,1.889326126E1,4.043691101E0,-6.312373352E-1
1.012787246E1,7.567812653E0,-2.543211365E-1,1.898052979E-1
1.014777346E1,1.025996429E1,-4.447251892E-1,8.940907288E-1
1.016767446E1,1.204814575E1,2.274819489E0,2.212548981E0
1.018757646E1,1.435724396E1,1.219663696E0,-6.703060913E-1
1.020747746E1,1.229752716E1,5.111869812E-1,-1.920506287E-1
1.022737846E1,5.985303497E0,-1.606159973E-1,-2.926414490E0
1.024727946E1,9.305698700E0,1.864822083E0,-1.272653503E0
1.026718146E1,4.559668121E0,7.370672607E-1,-2.730322266E-1
1.028708246E1,1.338681198E1,1.130449219E0,-2.699636078E0
1.030698346E1,1.237731125E1,3.927233276E0,4.742138672E-1
1.032688446E1,9.600735168E0,-3.661386108E-1,-4.758604431E0
1.034678546E1,1.879641266E0,5.698649597E-1,-3.116668854E0
1.036668746E1,4.889582062E0,1.326840820E0,-9.759704590E-2
1.038658846E1,1.391386597E1,2.969225464E0,-1.225950623E-1
1.040648946E1,6.211782532E0,-1.858086090E0,-3.072510681E0
1.042639046E1,1.032912048E1,1.179098053E0,-4.543052673E0
1.044629246E1,1.046638504E1,1.913021851E-1,5.065466309E-1
1.046619346E1,6.599176941E0,-9.596543884E-1,-2.134710846E0
1.048609446E1,1.224109451E1,6.996450806E-1,-8.768765259E-1
1.050599546E1,1.294867310E1,1.127754822E0,-1.352138214E0
1.052589746E1,8.352031860E0,-6.735992432E-1,-3.477867737E0
1.054579846E1,1.262265106E1,6.412664795E-1,-1.624421997E0
1.056569946E1,5.751340027E0,1.094823303E0,4.493655396E-1
1.058560046E1,1.582389404E1,2.304906921E0,3.968247986E-1
1.060550146E1,1.329849564E1,8.384065247E-1,1.410965881E0
1.062540346E1,1.490061401E1,3.105442200E0,-2.282603302E0
1.064530458E1,6.665788422E0,2.004781036E0,-2.304757233E0
1.066520558E1,-6.851252747E-1,6.360273743E-1,-4.296365662E0
1.068510658E1,1.167586990E1,2.500849457E0,-1.378633118E-1
1.070500858E1,1.186552551E1,4.393363953E0,5.715714111E0
1.072490958E1,6.223308563E0,1.528770905E0,-3.660487976E0
1.074481058E1,2.016830978E1,5.502707062E0,4.171824646E-1
1.076471158E1,-1.298998718E0,-6.182144165E-2,-6.725364532E0
1.078461358E1,6.769223328E0,-2.275268555E0,1.457818451E0
1.080451458E1,1.228525269E1,4.071533203E0,4.247267761E0
1.082441558E1,8.691376190E0,-8.595126343E-1,-2.690654755E0
1.084431658E1,9.961484985E0,1.385069733E0,-6.788982239E0
1.086421758E1,5.394931183E0,1.179397430E0,3.530109100E0
1.088411958E1,1.034064651E1,5.161267090E-1,-2.331401825E0
1.090402058E1,1.520029083E1,2.586770782E0,3.464545441E0
1.092392158E1,1.452190155E1,3.478915558E0,-3.158432007E0
1.094382258E1,9.917925568E0,-2.980302429E-1,-1.024619293E0
1.096372458E1,1.401685181E1,3.375630341E0,-5.366340637E-1
1.098362558E1,3.296295319E0,2.694396973E-2,8.083190918E-1
1.100352658E1,5.894442444E0,-1.438508606E0,-4.111949158E0
1.102342758E1,1.201296890E1,1.730850677E0,2.708018646E0
1.104332958E1,1.065933380E1,-2.767744446E-1,-2.423610077E0
1.106323058E1,6.646029510E0,-2.181713104E0,-6.286926270E-1
1.108313158E1,1.157408157E1,1.613644409E0,1.505718842E0
1.110303258E1,1.221459961E-1,-5.065466309E-1,1.248703308E0
1.112293458E1,1.298938843E1,-1.143771515E0,-1.105301514E0
1.114283558E1,5.616320801E0,-6.277944946E-1,-1.484163666E0
1.116273658E1,1.283191589E1,1.043480072E0,-1.056353302E0
1.118263758E1,9.536967773E0,-9.183403015E-1,3.124153290E0
1.120253958E1,5.372178497E0,1.219663696E0,-1.037043457E0
1.122244058E1,1.279853531E1,1.349443817E0,1.438209229E0
1.124234158E1,1.073911789E1,3.353027344E-1,3.318598938E-1
1.126224258E1,1.057969940E1,1.447489929E0,-1.999092865E0
1.128214458E1,8.898695068E0,3.321592712E-1,-2.603835297E0
1.130204558E1,1.153680908E1,2.644700317E0,-5.200186157E-1
1.132194658E1,1.118698654E1,1.539398804E0,1.312171326E0
1.134184758E1,1.737496857E1,1.236428833E0,-7.574249268E-2
1.136174958E1,1.263836838E1,2.627186737E0,-1.497635651E0
1.138165058E1,1.357003098E1,-3.124302979E0,8.180488586E-1
1.140155158E1,6.663842468E0,-3.299588470E0,4.922962646E0
1.142145258E1,5.849086761E0,-1.709445190E0,8.587641907E-1
1.144135458E1,1.128293701E1,-3.638034668E0,5.275030518E-1
1.146125558E1,1.139011414E1,-5.644761658E-1,-2.732717285E0
1.148115658E1,1.209724365E1,1.422940979E0,-2.958148499E0
1.150105758E1,7.466024323E0,-1.316512299E0,1.128802643E0
1.152095958E1,3.822151794E0,1.597028961E0,1.588796082E0
1.154086058E1,5.353617096E0,-9.220825195E-2,-1.817221069E0
1.156076158E1,1.172272247E1,2.396666107E0,5.578898621E-1
1.158066258E1,5.960305481E0,-2.083966370E0,9.780661011E-1
1.160056458E1,5.658383331E0,3.814367981E0,-1.911974030E0
1.162046558E1,6.712790680E0,2.770738220E-1,-1.072819061E0
1.164036708E1,6.502478027E0,-1.546284485E-1,-4.251159668E-2
1.166026808E1,1.166778671E1,4.453838196E0,2.598596191E-1
1.168017008E1,1.252161118E1,1.118773499E0,1.779798889E-1
1.170007108E1,6.808142395E0,-1.863624573E-1,-2.551743622E0
1.171997208E1,8.057743835E0,2.194137268E0,1.077758789E-1
1.173987308E1,1.176433594E1,2.631677399E0,4.076173553E0
1.175977508E1,1.119072876E1,2.174378357E0,4.086502075E-2
1.177967608E1,1.242281662E1,-8.505313110E-1,-1.696721649E0
1.179957708E1,1.659808411E1,5.593418427E0,3.495231628E-1
1.181947808E1,9.277557220E0,-6.406677246E-1,8.499325562E-1
1.183938008E1,1.099224152E1,9.075627136E-1,-2.757266235E-1
1.185928108E1,8.302335205E0,1.027463379E0,9.099577332E-1
1.187918208E1,1.624781250E1,-3.914360046E-1,-2.748733978E0
1.189908308E1,9.742640076E0,-1.016685791E0,-7.150630188E-1
1.191898508E1,9.599088593E0,2.688409424E-1,-6.300398254E-1
1.193888608E1,7.792645111E0,-9.702822876E-1,2.188000031E0
1.195878708E1,1.342857513E1,1.703457642E-1,-2.379900970E0
1.197868808E1,6.035149841E0,2.514770508E-1,3.453318787E-1
1.199859008E1,9.547895050E0,3.820056152E-1,5.044509888E-1
1.201849108E1,9.934690704E0,2.217937775E0,1.255588989E0
1.203839208E1,8.292156372E0,2.154469757E0,-7.620652771E-1
1.205829308E1,9.740095367E0,-8.364605713E-1,-1.498533783E0
1.207819508E1,1.104313568E1,1.148112488E0,-1.069226532E0
1.209809608E1,9.174272003E0,-1.042282562E0,-2.516267395E-1
1.211799708E1,5.521567841E0,3.740571442E0,2.605332184E0
1.213789808E1,7.205116882E0,-3.435805206E0,1.307530975E0
1.215780008E1,7.096442871E0,3.088078308E-1,-7.215894470E0
1.217770108E1,1.467114120E1,2.989732819E0,-1.108894043E0
1.219760208E1,1.547946030E1,1.848506012E0,1.043240570E1
1.221750308E1,6.925648041E0,1.711391144E0,-3.273692322E0
1.223740508E1,1.211775101E1,-7.098239136E-1,-6.580316162E-1
1.225730608E1,1.190025330E1,2.136357422E0,-6.403683472E0
1.227720708E1,9.592352600E0,6.517446899E-1,4.349654846E0
1.229710808E1,9.480984192E0,4.275109863E-1,-6.836283875E-1
1.231701008E1,9.395960999E0,9.892927551E-1,1.623374176E0
1.233691108E1,6.655010834E0,9.684860229E-2,-5.673202515E0
1.235681208E1,1.185055664E1,9.970765686E-1,-9.523196411E-1
1.237671308E1,7.878716125E0,-5.201683044E-1,-2.273472290E0
1.239661508E1,8.143665161E0,2.314187622E0,-4.941224670E-1
1.241651608E1,8.673263855E0,-1.856140137E-1,-4.637356567E-1
1.243641708E1,9.210047607E0,6.807843018E-1,-3.957320709E0
1.245631808E1,5.461542664E0,-1.863325195E0,-1.244661713E0
1.247622008E1,1.607207794E1,4.567601624E0,1.454525299E0
1.249612108E1,-1.722917175E-1,-6.307583313E0,-8.789721680E-1
1.251602208E1,1.312829956E1,4.602928162E0,-4.489613800E0
1.253592308E1,1.113848740E1,-7.441026306E-1,-5.599256287E0
1.255582508E1,9.060358887E0,2.393971710E0,-3.156935120E0
1.257572608E1,1.528845749E1,-1.360670471E0,1.894460449E0
1.259562708E1,9.381890259E0,3.286116486E0,-1.989363098E0
1.261552808E1,1.324984680E1,2.315085754E0,2.107617188E-1
1.263543246E1,4.443659363E0,6.024372253E0,3.725452881E0
1.265533346E1,6.254892883E0,-1.233884125E0,-8.948391724E-1
1.267523446E1,1.408810364E1,4.855902100E-1,1.666634216E0
1.269513546E1,1.809167816E1,8.826245728E0,-3.976780243E0
1.271503746E1,8.976682892E0,-7.090605011E0,-4.630919952E0
1.273493846E1,7.168742523E0,3.550616455E0,-5.322481842E0
1.275483946E1,4.319268036E0,-1.286724243E0,4.866529999E0
1.277474046E1,8.506061554E0,-1.445394287E0,3.535198517E0
1.279464146E1,1.134790192E1,2.445913696E-1,1.159937897E0
1.281454346E1,1.086829926E1,-3.517684937E-2,-1.422791290E0
1.283444446E1,1.000968475E1,-2.089205475E0,-1.413360901E0
1.285434546E1,2.222428436E0,2.731220398E0,7.547305298E-1
1.287424646E1,3.926035767E0,-3.133733368E0,-7.112758942E0
1.289414846E1,2.010080017E1,3.063978424E0,2.708916779E0
1.291404946E1,5.984555054E0,-1.541943512E0,-2.409689026E0
1.293395046E1,7.978408813E0,2.147284698E0,1.636546783E0
1.295385146E1,1.065604065E1,-5.634582825E0,-1.102008362E0
1.297375346E1,8.418044586E0,5.678291931E0,-3.957769775E-1
1.299365446E1,1.053853500E1,-8.988807678E-1,-6.727011108E-1
1.301355546E1,9.347910919E0,5.388793945E-3,-2.394570465E0
1.303345646E1,9.914482727E0,1.965263214E0,-3.333118744E0
1.305335846E1,7.992030487E0,5.653742981E-1,-2.015558624E0
1.307325946E1,1.520792496E1,1.837129669E0,-3.924838257E-1
1.309316046E1,9.787846069E0,2.487227783E0,1.255588989E0
1.311306146E1,9.302106171E0,-4.605323181E0,-3.498973846E0
1.313296346E1,1.771730667E1,6.974745941E0,-2.997666321E0
1.315286446E1,7.635921021E0,-1.686093750E0,-3.372486877E0
1.317276546E1,8.202642517E0,7.105723572E-1,-1.989961853E0
1.319266646E1,8.680299225E0,-1.969005432E0,1.833836517E0
1.321256846E1,1.111169312E1,1.898801422E0,-2.223027191E0
1.323246946E1,9.392218781E0,-2.680176544E0,-1.858086090E0
1.325237046E1,8.837173004E0,3.321742401E0,-4.754113770E-1
1.327227146E1,7.359296265E0,-2.842588806E0,1.163231049E0
1.329217346E1,5.984105988E0,-2.278262329E-1,4.129911804E-1
1.331207446E1,1.356344467E1,2.719095612E0,2.203417969E-1
1.333197546E1,5.869294739E0,-2.526296539E0,-3.563789062E0
1.335187646E1,1.313398773E1,4.841382294E0,-7.385641479E-1
1.337177846E1,9.289532318E0,8.310717773E-1,-3.209924927E0
1.339167946E1,8.599018250E0,3.847000122E-1,-4.284390564E0
1.341158046E1,4.857398987E0,3.891008606E0,-8.390052795E-1
1.343148146E1,8.318950653E0,1.607357483E0,-2.116598511E-1
1.345138346E1,1.541913574E1,-1.697470093E-1,4.968168640E-1
1.347128446E1,1.472502914E1,3.687431946E0,8.863069153E-1
1.349118546E1,1.699161575E1,1.471589813E0,8.378077698E-1
1.351108646E1,1.071576645E1,-9.294172668E-1,-2.389481049E0
1.353098846E1,1.008452911E1,2.489772491E0,-2.900069275E0
1.355088946E1,6.379284210E0,-2.561473389E0,8.613088989E-1
1.357079046E1,7.607629852E0,2.207758942E0,-4.225862274E0
1.359069146E1,1.099568436E1,-2.592608643E-1,1.406924286E0
1.361059346E1,1.182226547E1,1.139280853E0,1.742825775E0
1.363049200E1,1.068103867E1,-1.920506287E-1,6.114784241E-1
1.365039300E1,5.276677094E0,-2.778222656E-1,-1.008003845E0
1.367029400E1,1.266965332E1,1.885628815E0,-1.087787933E0
1.369019600E1,6.071075134E0,-2.296224976E-1,1.041384430E0
1.371009700E1,9.774972839E0,9.657916260E-1,-3.632645874E0
1.372999800E1,3.500021667E0,3.113525391E-1,1.658850403E0
1.374990000E1,1.138457565E1,1.296903076E0,-4.154161377E0
1.376980100E1,7.974067841E0,8.165519714E-1,1.075064392E0
1.378970200E1,1.215008377E1,2.040556641E0,-1.501976624E0
1.380960300E1,1.261456787E1,6.059399414E-1,3.321742401E0
1.382950500E1,7.480993195E0,-1.020577698E0,-2.565065918E0
1.384940600E1,1.227507385E1,3.476670227E0,3.578308868E0
1.386930700E1,9.473499756E0,-9.797126770E-1,-1.930385742E0
1.388920800E1,1.288310944E1,6.154302063E0,-2.152074738E0
1.390911000E1,1.195473999E1,1.494791565E0,1.047821045E-2
1.392901100E1,1.307845322E1,2.754272461E0,-5.388195190E0
1.394891200E1,8.791368256E0,1.409918060E0,2.504591675E0
1.396881300E1,9.695787506E0,1.303639069E0,-2.266586609E0
1.398871500E1,9.331445160E0,1.062490540E0,2.075583801E0
1.400861600E1,8.560847626E0,-3.353027344E-1,-3.959865417E0
1.402851700E1,1.200204163E1,1.301992493E0,-6.017486572E-1
1.404841800E1,1.251771927E1,2.186652832E0,-5.589376831E-1
1.406832000E1,4.967869263E0,4.590953064E-1,3.002755737E0
1.408822100E1,8.801696777E0,4.251159668E-1,1.003363495E0
1.410812200E1,8.893455963E0,2.000889130E0,-2.589614868E-1
1.412802400E1,1.203706879E1,-4.326004028E-2,-2.359692993E0
1.414792500E1,9.111253052E0,5.849835205E-1,-3.189716949E0
1.416782600E1,1.246233444E1,1.052910461E0,-6.213578796E-1
1.418772700E1,1.207868225E1,-1.242416382E-2,5.854325867E-1
1.420762900E1,1.159099640E1,1.611099701E0,-8.617579651E-1
1.422753000E1,8.316855011E0,1.576222229E-1,-2.763253784E-1
1.424743100E1,7.236850891E0,-3.022215271E-1,1.356179810E-1
1.426733200E1,8.214767303E0,2.268831940E0,-2.471360779E-1
1.428723400E1,1.452669159E1,-6.527925110E-1,1.391656036E0
1.430713500E1,1.018167709E1,2.765199738E0,5.553451538E-2
1.432703600E1,1.065169968E1,-4.418811035E-1,-3.713777161E-1
1.434693700E1,1.110869934E1,-2.112107849E-1,-1.130898285E0
1.436683900E1,6.697522430E0,9.668394470E-1,-2.371967468E0
1.438674000E1,7.870632935E0,-2.486928406E0,-5.744304657E0
1.440664100E1,1.272324188E1,1.611848145E0,-9.795629883E-1
1.442654300E1,1.239617203E1,-3.927832031E-1,-9.916877747E-1
1.444644400E1,7.365134125E0,2.123633881E0,-9.590556335E-1
1.446634500E1,4.730462952E0,7.214996338E-2,3.716770935E-1
1.448624600E1,9.808802490E0,9.413923645E-1,2.118843842E0
1.450614800E1,1.001806732E1,1.927541656E0,-1.067879333E0
1.452604900E1,1.455962311E1,7.402107239E-1,2.409988403E-2
1.454595000E1,-8.628057861E-1,2.064656525E0,-1.824855194E0
1.456585100E1,8.585246887E0,-5.939648438E-1,-1.445993042E0
1.458575200E1,1.417192932E1,2.476001129E0,3.139720917E0
1.460565300E1,5.783223724E0,2.330204315E0,-1.817370758E0
1.462555400E1,2.193343918E1,2.797083435E0,2.025288391E-1
1.464545533E1,6.446644135E0,1.753603363E0,-4.546046448E-1
1.466535633E1,9.509724426E0,2.145189056E0,-1.956132202E0
1.468525733E1,1.089943451E1,6.339317322E-1,2.380050659E-2
1.470515833E1,7.770191803E0,2.070494385E0,-4.963677979E-1
1.472506033E1,7.341483307E0,-2.018552399E0,7.017407227E-1
1.474496133E1,1.055410263E1,4.754712524E0,-8.786727905E-2
1.476486233E1,7.992180176E0,-1.001417542E-1,2.535726929E-1
1.478476333E1,1.110495712E1,1.660047913E-1,-3.257226562E-1
1.480466533E1,1.083431992E1,2.233056335E0,-1.596430206E0
1.482456633E1,9.129215698E0,-8.566685486E-1,6.550378418E-1
1.484446733E1,6.682254181E0,1.291963348E0,-1.506167908E0
1.486436933E1,1.083521805E1,-5.396278381E-1,-1.469194794E0
1.488427033E1,7.278464355E0,-9.613009644E-1,-3.100352783E0
1.490417133E1,1.267953278E1,-6.586303711E-2,-2.004781036E0
1.492407233E1,7.481292572E0,4.818479919E-1,-1.836680603E-1
1.494397433E1,9.094787292E0,-5.586383057E-1,-5.393284607E-1
1.496387533E1,9.085207214E0,9.216334534E-1,1.739382935E0
1.498377633E1,1.133877090E1,1.507365417E0,-1.981279907E0
1.500367733E1,1.141017242E1,1.871109009E-2,-2.254461823E0
1.502357933E1,8.331524506E0,1.874102783E-1,-2.236499176E0
1.504348033E1,1.317799622E1,1.580563202E0,2.983894958E0
1.506338133E1,1.060918808E1,6.493496704E-1,1.663341064E0
1.508328333E1,8.803493042E0,-8.457412720E-1,-9.282197571E-1
1.510318433E1,2.224823456E1,3.647465057E0,1.579665070E0
1.512308533E1,8.615484009E0,-1.127156067E0,9.699829102E-2
1.514298633E1,2.476599884E0,-7.357200623E-1,-8.756790161E-1
1.516288833E1,6.977889404E0,3.156036987E0,1.634750519E0
1.518278933E1,1.164084274E1,-1.374142456E-1,-3.343746643E0
1.520269033E1,1.235949829E1,1.441502380E-1,-3.067121887E0
1.522259133E1,1.158620636E1,1.751358032E-2,-3.526217194E0
1.524249333E1,1.082608704E1,1.181343384E0,4.420756989E0
1.526239433E1,2.215991821E0,-7.613168335E-1,-1.501078491E0
1.528229533E1,1.066891388E1,-1.427581329E0,-4.934189301E0
1.530219733E1,1.024963577E1,2.106120300E0,-2.400707703E0
1.532209833E1,1.396984955E1,7.197033691E-1,-5.248086548E-1
1.534199933E1,6.355184326E0,2.541714478E-1,-1.104253693E0
1.536190033E1,9.460476837E0,1.519190826E0,5.638774109E-1
1.538180233E1,4.234993286E0,5.792953491E-2,-6.394702148E-1
1.540170333E1,7.791447601E0,-5.688171387E-3,-4.467609558E0
1.542160433E1,9.823172607E0,3.018622742E0,1.203347626E0
1.544150533E1,1.296334259E1,-2.173480225E-1,-2.915487213E0
1.546140733E1,8.465795288E0,1.061293030E0,5.444178772E-1
1.548130833E1,8.972790985E0,-1.571881256E0,6.108796692E-1
1.550120933E1,1.565654205E1,4.413571930E0,6.296656036E0
1.552111033E1,4.010609894E0,-4.583768005E0,-3.791465607E0
1.554101233E1,1.103804626E1,3.752247162E0,-5.756878510E0
1.556091333E1,1.448253342E1,1.491049347E0,2.349514160E0
1.558081433E1,1.316018326E1,-2.759212189E0,3.612737274E0
1.560071533E1,1.154414383E1,5.459896088E0,1.771266632E0
1.562061733E1,7.833809509E0,7.694000244E-2,2.261197815E0
1.564051850E1,8.340206451E0,-4.989125061E-1,-7.769143982E0
1.566041950E1,1.210098587E1,7.535330200E-1,3.130290527E0
1.568032150E1,7.276219025E0,3.260819092E0,-4.451443176E0
1.570022250E1,2.418820038E0,-5.037474518E0,1.429976349E0
1.572012350E1,1.571581879E1,6.600823517E0,-3.960464172E0
1.574002450E1,1.286978714E1,-2.148631897E0,1.163680115E0
1.575992650E1,6.302344208E0,-1.864672394E0,-2.404150543E0
1.577982750E1,6.406527557E0,3.817062378E-2,-7.613168335E-1
1.579972850E1,9.966873779E0,1.574725342E-1,-7.090754700E-1
1.581962950E1,2.937790833E0,-1.459914093E0,1.898801422E0
1.583953150E1,1.206311462E1,-5.284011841E-2,-2.248474274E0
1.585943250E1,6.853348389E0,-4.544549561E-1,-2.142943726E0
1.587933350E1,5.648653564E0,-1.069376221E0,-3.411106567E0
1.589923450E1,1.231279541E1,1.759590912E0,5.513933716E0
1.591913650E1,1.010698242E1,1.629212036E0,-2.501298523E-1
1.593903750E1,1.041144928E1,3.217109985E0,-6.406677246E-2
1.595893850E1,1.510299316E1,-5.748046875E-2,9.054670715E-1
1.597884050E1,8.459658051E0,2.431393890E0,-1.657054138E0
1.599874150E1,8.136031036E0,1.398841095E0,1.093625793E0
1.601864250E1,1.042462189E1,1.672023010E0,2.730322266E0
1.603854350E1,1.568947357E1,-4.830455017E-1,-5.740562439E-1
1.605844550E1,1.422836197E1,2.964136047E0,-1.181792450E0
1.607834650E1,1.047910858E1,2.686164093E0,5.767506409E-1
1.609824750E1,9.419462128E0,1.075812836E0,-2.713257751E0
1.611814850E1,8.763675842E0,1.466949463E-2,-1.158291321E0
1.613805050E1,1.148890869E1,1.565294952E0,9.099577332E-1
1.615795150E1,1.128158981E1,-1.640588379E-1,1.112785950E0
1.617785250E1,5.537434845E0,6.436614990E-3,-1.596280518E0
1.619775350E1,5.428311768E0,1.191671906E0,-1.505569153E0
1.621765550E1,5.254672852E0,-2.993774414E-1,1.203497314E-1
1.623755650E1,1.270976990E1,8.936416626E-2,3.473676453E0
1.625745750E1,1.209724365E1,-3.108286285E0,3.776496735E0
1.627735950E1,1.426503571E1,2.847977600E0,-4.927004242E0
1.629726050E1,1.165641037E1,-2.049687653E0,9.719288635E-1
1.631716150E1,6.015989685E0,1.731898499E-1,-2.996768188E0
1.633706250E1,7.917934570E0,-1.296903076E0,5.902226257E-1
