"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.971000167E1,-3.312611389E-1,5.637277222E-1,9.179810486E0
3.972990367E1,-3.814068604E-1,1.251098328E0,1.226429626E1
3.974980667E1,-9.900411987E-1,4.537065125E-1,1.144145737E1
3.976970867E1,-3.381468201E-1,2.307601318E0,1.166060165E1
3.978961167E1,-5.688171387E-3,3.550616455E-1,1.120914047E1
3.980951367E1,-7.288343811E-1,1.651515656E0,1.208616669E1
3.982941667E1,-5.122348022E-1,1.561552734E0,1.173664352E1
3.984931867E1,-8.298742676E-1,2.098635864E-1,8.791817322E0
3.986922067E1,4.430786133E-2,1.252894592E0,1.522663605E1
3.988912367E1,-2.179467773E-1,2.151026917E-1,5.141059113E0
3.990902567E1,3.115022278E-1,4.968168640E-1,1.587838074E1
3.992892867E1,-2.540217590E-1,1.360371094E0,4.941973114E0
3.994883067E1,-3.689826965E-1,3.643423462E-1,1.132963989E1
3.996873267E1,2.627037048E-1,1.289718018E0,8.165070648E0
3.998863567E1,-3.215313721E-1,5.779481506E-1,8.560398560E0
4.000853767E1,9.849517822E-2,5.087919617E-1,1.028496231E1
4.002844067E1,-8.373587036E-1,1.224154358E0,9.054670715E0
4.004834267E1,5.975573730E-1,6.039939880E-1,1.021161484E1
4.006824567E1,-5.725593567E-1,1.527274017E0,8.919950867E0
4.008814767E1,1.210981750E-1,6.420149231E-1,9.351802826E0
4.010804967E1,-9.424401855E-1,1.700164490E0,9.282646637E0
4.012795267E1,2.188449097E-1,2.936892700E-1,9.020990753E0
4.014785467E1,-2.215393066E-1,1.261726227E0,1.329430435E1
4.016775767E1,1.554367676E0,1.638492737E0,7.982749786E0
4.018765967E1,5.044509888E-2,1.420545959E0,1.295750473E1
4.020756167E1,8.951385498E-2,1.711690521E0,9.306297455E0
4.022746467E1,-4.948709106E-1,3.520678711E-1,1.185160446E1
4.024736667E1,2.420466614E-1,6.599775696E-1,9.698182526E0
4.026726967E1,7.888595581E-2,1.254391479E-1,1.043435165E1
4.028717167E1,9.834548950E-2,5.539979553E-1,1.052506302E1
4.030707467E1,7.768844604E-1,4.649331665E-1,9.081764374E0
4.032697667E1,-9.339079285E-1,6.041436768E-1,1.017119888E1
4.034687867E1,7.497908020E-1,-7.189549255E-1,6.934479675E0
4.036678167E1,2.609074402E-1,6.885681152E-2,1.080363373E1
4.038668367E1,-6.460565186E-1,1.951940918E-1,7.057673492E0
4.040658667E1,-6.448590088E-1,1.790277100E-1,7.645800476E0
4.042648867E1,-3.876937866E-1,8.619076538E-1,1.013227982E1
4.044639067E1,-6.707551575E-1,2.992277527E-1,9.650731201E0
4.046629367E1,7.262896729E-1,1.247954865E0,8.796008606E0
4.048619567E1,-6.363267517E-1,-1.827699280E-1,1.193303513E1
4.050609867E1,4.802014160E-1,1.693129120E0,7.873177643E0
4.052600067E1,-3.427871704E-2,-6.024971008E-1,1.174382858E1
4.054590267E1,-5.737568665E-1,1.228195953E0,1.217238739E1
4.056580567E1,3.911366272E-1,-2.829116821E-2,8.351732483E0
4.058570767E1,-3.210823059E-1,1.267115021E0,1.365206039E1
4.060561067E1,3.814068604E-1,3.939807129E-1,8.809480591E0
4.062551283E1,-4.086502075E-2,1.158590698E0,1.221564743E1
4.064541583E1,-5.712121582E-1,-1.305285645E-1,9.986483002E0
4.066531783E1,1.975891113E-2,5.140310669E-1,1.199306030E1
4.068521983E1,6.960525513E-2,4.303550720E-1,9.573491821E0
4.070512283E1,-9.550140381E-2,1.392105103E0,1.101409607E1
4.072502483E1,6.215075684E-1,2.469863892E-1,9.410181427E0
4.074492783E1,-4.287084961E-1,1.359772339E0,1.038375687E1
4.076482983E1,-5.742059326E-1,4.685256958E-2,7.544910278E0
4.078473183E1,-2.278262329E-1,6.840774536E-1,1.077938416E1
4.080463483E1,1.752854919E-1,3.662882996E-1,9.340576172E0
4.082453683E1,-3.683839417E-1,8.681945801E-1,8.620423737E0
4.084443983E1,7.753875732E-2,9.864486694E-2,9.690997467E0
4.086434183E1,-2.694396973E-3,8.770262146E-1,9.572593689E0
4.088424383E1,-4.300556946E-1,3.412902832E-1,7.782765656E0
4.090414683E1,-2.110610962E-1,9.403445435E-1,1.136945709E1
4.092404883E1,-3.007246399E-1,5.598358154E-2,9.237440643E0
4.094395183E1,1.823208618E-1,6.571334839E-1,9.037306824E0
4.096385383E1,1.169068909E-1,-3.311114502E-1,1.235500763E1
4.098375583E1,-1.686991882E-1,1.129401398E0,6.608757019E0
4.100365883E1,-2.365081787E-2,-5.752537537E-1,1.132335297E1
4.102356083E1,-6.059399414E-1,1.117126923E0,9.007369080E0
4.104346383E1,-7.783813477E-3,3.469784546E-1,1.102322708E1
4.106336583E1,-2.877017212E-1,1.507814484E0,9.227261810E0
4.108326783E1,3.266207886E-1,2.324665833E-1,1.028855484E1
4.110317083E1,-8.247848511E-1,9.535171509E-2,9.535770264E0
4.112307283E1,-1.242416382E-1,1.210981750E0,1.023721161E1
4.114297583E1,1.363664246E-1,4.843927002E-1,9.638456726E0
4.116287783E1,-1.013542328E0,1.183738403E0,9.074429626E0
4.118278083E1,-4.245172119E-1,1.234931946E-1,9.986782379E0
4.120268283E1,-1.974394226E-1,7.369175720E-1,8.912466431E0
4.122258483E1,-3.183879089E-1,9.880952454E-1,9.788295135E0
4.124248783E1,-1.707948303E-1,-3.050656128E-1,9.898765411E0
4.126238983E1,7.943980408E-1,1.303938446E0,6.714137878E0
4.128229283E1,-4.839436340E-1,-6.677613831E-1,1.274210266E1
4.130219483E1,5.516029358E-1,5.794450378E-1,4.726421356E0
4.132209683E1,-7.788304138E-1,1.188528442E-1,1.454390579E1
4.134199983E1,2.177970886E-1,7.746391296E-1,4.961432648E0
4.136190183E1,3.143463135E-3,9.647438049E-1,1.474119553E1
4.138180483E1,-7.783813477E-2,1.942211151E0,4.514312439E0
4.140170683E1,-7.310797119E-1,2.761756897E-1,1.393991180E1
4.142160883E1,-3.246748352E-1,5.303471375E-1,5.659431152E0
4.144151183E1,1.425036621E-1,5.677693176E-1,1.178289734E1
4.146141383E1,-2.436932373E-1,1.036444702E0,7.876021729E0
4.148131683E1,-2.076182556E-1,3.652404785E-2,1.063059357E1
4.150121883E1,-3.673361206E-1,1.645528107E0,1.096918945E1
4.152112183E1,-3.456312561E-1,1.462608490E0,8.640032959E0
4.154102383E1,-5.001100159E-1,1.367107086E0,1.183169586E1
4.156092583E1,-1.878593445E-1,1.262923737E0,8.802744598E0
4.158082883E1,-5.298980713E-1,1.370250549E0,1.022478745E1
4.160073083E1,2.395019531E-3,-3.357518005E-1,1.170835236E1
4.162063342E1,-2.082170105E-1,1.838776245E0,7.604636078E0
4.164053542E1,1.585203552E-1,-7.177574158E-1,1.243539047E1
4.166043742E1,6.780899048E-2,1.493743744E0,8.728199615E0
4.168034042E1,-1.236428833E-1,7.330256653E-1,9.921967163E0
4.170024242E1,-8.448431396E-1,7.568261719E-1,8.725056152E0
4.172014542E1,-3.481759644E-1,1.717678070E0,9.725725250E0
4.174004742E1,-2.971321106E-1,1.011147308E0,8.753047943E0
4.175995042E1,-7.045848083E-1,9.202862549E-1,9.246421967E0
4.177985242E1,-5.661227417E-1,1.237925720E0,1.061742096E1
4.179975442E1,1.874102783E-1,3.921844482E-1,6.243965607E0
4.181965742E1,-8.973838806E-1,4.944218445E-1,1.250394791E1
4.183955942E1,-4.161346436E-2,3.758683777E-1,8.061336365E0
4.185946242E1,-3.700305176E-1,7.189549255E-1,9.105115814E0
4.187936442E1,-1.883084106E-1,8.214916992E-1,1.067160828E1
4.189926642E1,-1.079255676E0,1.441801758E0,9.300459595E0
4.191916942E1,6.586303711E-2,1.256636810E0,1.058493851E1
4.193907142E1,-1.098864899E0,1.872306519E0,1.132949020E1
4.195897442E1,-1.438508606E-1,1.366807709E0,8.099506989E0
4.197887642E1,-2.616558838E-1,3.742218018E-1,1.215891541E1
4.199877942E1,-8.035290527E-1,1.283131714E0,7.533833313E0
4.201868142E1,2.794688416E-1,5.315446472E-1,1.123653351E1
4.203858342E1,3.110531616E-1,5.387297058E-1,1.024963577E1
4.205848642E1,-3.577560425E-2,1.301693115E0,1.068373306E1
4.207838842E1,-1.028361511E-1,8.806187439E-1,9.012757874E0
4.209829142E1,-4.969665527E-1,1.614093475E0,9.337732086E0
4.211819342E1,-2.899470520E-1,1.118174744E0,9.964478760E0
4.213809542E1,-2.104623413E-1,1.405876465E0,7.966882782E0
4.215799842E1,-3.421884155E-1,9.943821716E-1,1.230755630E1
4.217790042E1,-4.828958130E-1,9.271719360E-1,6.874903564E0
4.219780342E1,-5.438191223E-1,4.613406372E-1,1.220606735E1
4.221770542E1,-1.661544800E-1,6.996450806E-1,7.063361664E0
4.223760742E1,-3.863465881E-1,4.679269409E-1,1.066247726E1
4.225751042E1,5.057981873E-1,-3.153941345E-1,8.734187164E0
4.227741242E1,-1.050066376E0,9.843530273E-1,9.514963531E0
4.229731542E1,4.191284180E-1,8.439450073E-1,9.634714508E0
4.231721742E1,-7.484436035E-1,1.147663422E0,9.069639587E0
4.233711942E1,-4.941224670E-1,1.577719116E0,8.357270966E0
4.235702242E1,-6.728507996E-1,1.245559845E0,9.371861115E0
4.237692442E1,2.499801636E-2,1.343605957E0,1.004785538E1
4.239682742E1,-6.732998657E-1,2.237097931E0,8.328830109E0
4.241672942E1,-6.020480347E-1,1.193019104E-1,1.116318604E1
4.243663142E1,-2.179467773E-1,1.154848480E0,1.005548950E1
4.245653442E1,8.532257080E-3,9.800120544E-1,1.009380981E1
4.247643642E1,-3.945794678E-1,8.147557068E-1,9.308842163E0
4.249633942E1,4.355941772E-2,-2.936892700E-1,1.331990112E1
4.251624142E1,1.468446350E-1,1.070573730E0,6.979835358E0
4.253614442E1,9.295669556E-2,8.446934509E-1,1.458057953E1
4.255604642E1,3.891906738E-1,8.767268372E-1,8.137827301E0
4.257594842E1,-7.691006470E-1,1.118025055E0,1.141496246E1
4.259585142E1,-4.191284180E-2,1.721270599E0,8.175848236E0
4.261575446E1,-4.333488464E-1,6.890171814E-1,9.466464386E0
4.263565746E1,-9.728269958E-1,1.350641327E0,8.629105682E0
4.265555946E1,-5.239105225E-1,2.903961182E-2,7.538922729E0
4.267546146E1,-6.861730957E-1,1.549427948E0,1.042327469E1
4.269536446E1,3.622467041E-2,-3.010240173E-1,7.776478729E0
4.271526646E1,-1.823208618E-1,7.044351196E-1,1.067415298E1
4.273516946E1,-8.104147339E-1,9.282197571E-1,9.530680847E0
4.275507146E1,5.605842590E-1,1.071172485E0,7.777526550E0
4.277497346E1,-2.737806702E-1,8.816665649E-1,1.008273285E1
4.279487646E1,-6.096821594E-1,1.129551086E0,8.552614746E0
4.281477846E1,-1.657054138E-1,1.789528656E0,8.647816772E0
4.283468146E1,-7.472460938E-1,8.574169922E-1,1.010967682E1
4.285458346E1,-6.749464417E-1,2.118245087E0,1.016581009E1
4.287448546E1,1.058299255E-1,5.312452698E-1,9.019194489E0
4.289438846E1,-3.728746033E-1,1.428180084E0,1.181163757E1
4.291429046E1,-7.704478455E-1,5.601351929E-1,9.440867615E0
4.293419346E1,3.839515686E-1,2.906954956E-1,1.106603806E1
4.295409546E1,-4.364923096E-1,6.938072205E-1,1.125689117E1
4.297399746E1,3.528163147E-1,8.333171082E-1,9.197324066E0
4.299390046E1,1.287322998E-2,6.994953918E-1,1.074944641E1
4.301380246E1,1.434017944E-1,1.382974091E0,8.306376801E0
4.303370546E1,-5.284011841E-2,1.159638519E0,8.851393433E0
4.305360746E1,4.370910645E-2,1.206491089E0,1.176448563E1
4.307350946E1,-7.933502197E-2,1.268911285E0,6.325995026E0
4.309341246E1,-7.604187012E-1,1.622476044E0,1.097023727E1
4.311331446E1,-3.338058472E-1,1.289867706E0,7.196884003E0
4.313321746E1,-1.177451477E0,-2.269281006E-1,1.018242554E1
4.315311946E1,2.887495422E-1,1.585053864E0,8.480315094E0
4.317302146E1,-2.236349487E-1,-6.342311096E-1,1.038734940E1
4.319292446E1,2.194436646E-1,1.698068848E0,7.909102936E0
4.321282646E1,-1.068478088E0,-1.448088684E0,9.772577820E0
4.323272946E1,8.187973022E-1,1.402283936E0,1.070154602E1
4.325263146E1,-5.143304443E-1,1.459465027E-1,6.074517975E0
4.327253346E1,-3.320095825E-1,7.544311523E-1,1.238674164E1
4.329243646E1,-5.203179932E-1,1.607656860E-1,5.075196075E0
4.331233846E1,-4.727169800E-1,1.179098053E0,1.288445663E1
4.333224146E1,-2.769241333E-2,1.105451202E0,5.454956360E0
4.335214346E1,-1.525777130E0,1.492396545E0,1.040246796E1
4.337204546E1,-1.028511200E0,7.726931763E-1,1.015383499E1
4.339194846E1,-6.852749634E-1,2.123035126E0,7.640261993E0
4.341185046E1,-4.203259277E-1,8.569679260E-1,1.124311981E1
4.343175246E1,-7.731422424E-1,5.019062805E-1,8.928932190E0
4.345165546E1,-7.768844604E-2,6.713539124E-1,1.074076447E1
4.347155746E1,-4.517605591E-1,2.466870117E-1,1.077279785E1
4.349146046E1,-2.160008240E-1,5.204676819E-1,1.044512924E1
4.351136246E1,-1.240919495E-1,1.235081635E0,1.214963470E1
4.353126446E1,-8.527766418E-1,1.427880707E0,7.723937988E0
4.355116746E1,-1.191522217E0,3.884422302E-1,1.293684769E1
4.357106946E1,-4.475692749E-1,1.878144379E0,8.365354156E0
4.359097246E1,-6.185137939E-1,4.929249573E-1,9.956545258E0
4.361087429E1,-5.090913391E-1,1.755100250E0,1.055440201E1
4.363077629E1,-1.000220032E0,3.284170532E-1,8.405620422E0
4.365067929E1,-3.255729675E-1,7.394622803E-2,1.077639038E1
4.367058129E1,-5.653742981E-1,6.827302551E-1,8.074808350E0
4.369048429E1,-2.661465454E-1,-1.754351807E-1,1.144864243E1
4.371038629E1,8.592132568E-2,7.831713867E-1,9.110654297E0
4.373028829E1,-7.593708801E-1,2.490820312E-1,9.160051575E0
4.375019129E1,1.541793823E-2,9.373507690E-1,1.002465363E1
4.377009329E1,-5.429209900E-1,9.431886292E-1,9.651030579E0
4.378999629E1,-1.050665131E0,1.147513733E0,8.501121826E0
4.380989829E1,-3.887416077E-1,1.233285370E0,1.142439285E1
4.382980029E1,-1.981878662E-1,1.495839386E0,8.122409363E0
4.384970329E1,-1.552571411E0,3.529660034E-1,1.014859589E1
4.386960529E1,1.062789917E-1,1.260977783E0,9.500294037E0
4.388950729E1,-7.229965210E-1,-4.281097412E-2,9.610764313E0
4.390941029E1,6.936575317E-1,9.304650879E-1,1.169398224E1
4.392931229E1,-8.556207275E-1,-4.082011414E-1,7.587870941E0
4.394921529E1,-2.233355713E-1,1.932481384E-1,1.242146942E1
4.396911729E1,1.532812500E-1,4.445755005E-2,8.234825592E0
4.398901929E1,-4.044589233E-1,-2.089654541E-1,1.102936432E1
4.400892229E1,-2.549198914E-1,4.894821167E-1,8.710087280E0
4.402882429E1,-8.964857483E-1,2.902464294E-1,9.859696655E0
4.404872729E1,4.041595459E-3,1.487456818E0,8.232131195E0
4.406862929E1,-7.541317749E-1,4.695735168E-1,9.795480194E0
4.408853129E1,1.661544800E-1,7.791297913E-1,7.435637512E0
4.410843429E1,-1.423090668E0,-1.411564636E-1,9.480984192E0
4.412833629E1,2.401007080E-1,1.495390320E0,8.951684875E0
4.414823829E1,2.830613708E-1,-2.314187622E-1,8.795858917E0
4.416814129E1,-3.847000122E-1,9.647438049E-1,1.119761444E1
4.418804329E1,-5.346881104E-1,-2.260299683E-1,8.939560089E0
4.420794629E1,-3.730242920E-1,4.778063965E-1,1.010907806E1
4.422784829E1,4.345463562E-1,-6.825805664E-2,1.097023727E1
4.424775029E1,-8.996292114E-2,2.411485291E-1,9.424551544E0
4.426765329E1,1.204994202E-1,-6.930587769E-2,1.047746201E1
4.428755529E1,-6.969506836E-1,-2.743794250E-1,1.096619568E1
4.430745729E1,5.912704468E-2,1.007105713E0,9.548793182E0
4.432736029E1,-2.859054565E-1,2.445913696E-1,1.006477020E1
4.434726229E1,-2.441423035E-1,1.137634277E0,9.186995544E0
4.436716529E1,-9.096583557E-1,1.152603149E-2,1.111783035E1
4.438706729E1,-3.213816833E-1,1.129251709E0,9.879904633E0
4.440696929E1,-1.356179810E-1,2.423460388E-1,9.369915161E0
4.442687229E1,-9.475296021E-2,1.644031219E0,1.023092468E1
4.444677429E1,-1.206491089E0,-1.425934753E0,9.165739746E0
4.446667629E1,-8.427474976E-2,8.445437622E-1,1.170895111E1
4.448657929E1,-3.104544067E-1,-4.927752686E-1,7.544161835E0
4.450648129E1,-4.490661621E-4,9.984237671E-2,1.106184677E1
4.452638429E1,-5.990542603E-1,-6.248007202E-1,6.881489868E0
4.454628629E1,5.792953491E-2,-3.213816833E-1,1.185010757E1
4.456618829E1,-5.545967102E-1,3.968247986E-1,8.355624390E0
4.458609129E1,-3.631448364E-1,-7.086264038E-1,1.087623276E1
4.460599329E1,-1.154100037E-1,7.661068726E-1,7.790848846E0
4.462589546E1,2.709365845E-2,-4.263134766E-1,1.276455597E1
4.464579746E1,-1.067280579E-1,9.598040771E-1,9.144184570E0
4.466569946E1,-1.197509766E-2,-5.927673340E-1,8.936716003E0
4.468560246E1,-7.099736023E-1,-5.623805237E-1,1.101768860E1
4.470550446E1,9.355545044E-2,9.789642334E-1,7.423961792E0
4.472540646E1,-1.913021851E-1,-3.092568970E-1,1.255798553E1
4.474530946E1,5.601351929E-1,3.954776001E-1,9.570048981E0
4.476521146E1,-3.917353821E-1,2.380050659E-2,1.010982651E1
4.478511446E1,1.802252197E-1,-7.664062500E-2,7.804769897E0
4.480501646E1,6.664141846E-1,-5.837860107E-1,1.396476013E1
4.482491846E1,1.007405090E0,1.377585297E0,7.632927246E0
4.484482146E1,-1.272354126E-1,-6.691085815E-1,8.782386932E0
4.486472346E1,7.484436035E-3,-2.965333557E-1,1.320194641E1
4.488462546E1,5.447172546E-1,-6.361770630E-2,6.739135895E0
4.490452846E1,-1.046324158E-1,-1.465452576E0,1.138727005E1
4.492443046E1,2.061213684E-1,1.666035461E-1,9.558822327E0
4.494433346E1,4.414320374E-1,-1.051413574E0,7.612270203E0
4.496423546E1,1.338217163E0,5.423222351E-1,1.120045853E1
4.498413746E1,-3.805087280E-1,-1.081501007E0,8.169411621E0
4.500404046E1,3.930825806E-1,-1.218765564E0,1.128158981E1
4.502394246E1,1.571581879E0,-8.291258240E-1,9.128018188E0
4.504384446E1,-2.185455322E-1,-2.229763184E0,7.974965973E0
4.506374746E1,2.639012146E-1,-1.205592957E0,8.879834290E0
4.508364946E1,1.015338593E0,-6.797364807E-1,8.484356689E0
4.510355246E1,2.043400726E0,-5.354365540E-1,1.707574081E1
4.512345446E1,-2.936892700E-1,-1.569785614E0,2.958747253E0
4.514335646E1,5.198689270E-1,-2.761906586E0,1.048045578E1
4.516325946E1,5.436694336E-1,-6.126759338E-1,8.584648132E0
4.518316146E1,-1.463955688E-1,-6.114784241E-1,1.167497177E1
4.520306346E1,1.877994690E0,-9.686357117E-1,6.134992218E0
4.522296646E1,-1.850152588E-1,-3.948788452E-1,1.252475464E1
4.524286846E1,7.813751221E-1,1.183439026E0,8.802295532E0
4.526277146E1,-4.276606750E-1,-1.484762421E0,1.079899338E1
4.528267346E1,2.499801636E-1,4.149371338E-1,1.034902908E1
4.530257546E1,2.829116821E-1,-1.329984283E0,1.075767929E1
4.532247846E1,7.503895569E-1,1.321601715E0,1.199530563E1
4.534238046E1,-1.291813660E-1,-1.235231323E0,9.552834778E0
4.536228246E1,1.175056458E-1,1.824705505E-1,1.219588852E1
4.538218546E1,3.504212952E-1,-6.845265198E-1,9.424850922E0
4.540208746E1,-3.227288818E-1,-5.119354248E-1,1.201102295E1
4.542198946E1,8.921447754E-2,-1.368154907E-1,9.212442627E0
4.544189246E1,6.050418091E-1,4.197271729E-1,1.042851379E1
4.546179446E1,-6.864724731E-1,-1.668430481E0,9.319919128E0
4.548169746E1,6.539900208E-1,1.721420288E0,8.408165131E0
4.550159946E1,7.628137207E-1,-1.100960541E0,1.232342331E1
4.552150146E1,5.707630920E-1,1.619631958E-1,6.459068298E0
4.554140446E1,-5.577401733E-1,-3.550616455E-1,1.221624619E1
4.556130646E1,8.551716614E-1,-5.932164001E-1,7.787555695E0
4.558120846E1,8.788224792E-1,7.050338745E-2,1.136062546E1
4.560111146E1,5.854325867E-1,-6.816824341E-1,8.795709229E0
4.562101354E1,-2.709365845E-2,1.930984497E-2,1.093371323E1
4.564091654E1,1.367256775E0,-9.857002258E-1,8.671317902E0
4.566081854E1,1.609153748E-1,-3.472778320E-2,1.113279922E1
4.568072054E1,3.875440979E-1,1.966909790E-1,9.033564606E0
4.570062354E1,1.374142456E0,-5.638774109E-1,1.003363495E1
4.572052554E1,-1.040336609E-1,4.086502075E-2,1.027388535E1
4.574042754E1,1.465452576E-1,-1.061742096E0,1.082444046E1
4.576033054E1,7.906558228E-1,-7.170089722E-2,1.104433319E1
4.578023254E1,1.465751953E0,-6.852749634E-1,1.044737457E1
4.580013454E1,2.639012146E-1,-1.219963074E-1,1.092024124E1
4.582003754E1,1.044527893E0,-1.209335175E0,9.972861328E0
4.583993954E1,8.652008057E-2,-3.653901672E-1,1.089823700E1
4.585984254E1,1.995650024E0,-3.597019958E-1,1.128652954E1
4.587974454E1,6.792874146E-1,-7.551795959E-1,1.032298325E1
4.589964654E1,-4.834945679E-2,-6.062393188E-2,9.874066772E0
4.591954954E1,1.478924561E0,-2.993774414E-4,7.502248993E0
4.593945154E1,-4.156855774E-1,-3.079096985E0,7.596702576E0
4.595935354E1,1.707648926E0,1.064286804E0,1.388228165E1
4.597925654E1,-1.667682037E0,-1.490300903E0,6.097270660E0
4.599915854E1,1.742077332E0,-5.391787720E-1,1.185624481E1
4.601906054E1,-6.848258972E-1,-1.502874756E-1,7.268734589E0
4.603896354E1,1.383722534E0,-3.059637451E-1,1.399065628E1
4.605886554E1,-5.607339478E-1,-8.632548523E-1,6.936275940E0
4.607876854E1,2.986289978E-1,1.926493835E-1,1.159039764E1
4.609867054E1,1.249302063E0,-7.042854309E-1,9.739945679E0
4.611857254E1,1.034947815E0,-2.914439392E-1,1.204051163E1
4.613847554E1,7.813751221E-1,-8.882528687E-1,8.754095764E0
4.615837754E1,7.068301392E-1,-7.244934082E-2,1.191327621E1
4.617827954E1,1.866618347E0,-1.643582153E-1,9.235943756E0
4.619818254E1,6.426136780E-1,-8.113128662E-1,1.144519958E1
4.621808454E1,9.202862549E-1,-3.221301270E-1,8.984466705E0
4.623798754E1,8.717871094E-1,1.528321838E-1,1.111543533E1
4.625788954E1,1.215771790E0,-7.047344971E-1,9.822873230E0
4.627779154E1,8.698411560E-1,-4.047583008E-1,9.493857422E0
4.629769454E1,1.280736694E0,-3.667373657E-1,9.840686188E0
4.631759654E1,3.641926575E-1,-1.205443268E0,8.811576233E0
4.633749854E1,1.610351257E0,-1.811233521E-2,1.136137390E1
4.635740154E1,1.464404755E0,-7.003935242E-1,9.135951691E0
4.637730354E1,7.316784668E-1,5.089416504E-2,1.134655472E1
4.639720554E1,3.242257690E-1,-8.927435303E-1,9.655670929E0
4.641710854E1,1.283880157E0,1.456471252E-1,8.763226776E0
4.643701054E1,1.479074249E0,-1.083147583E0,1.033675461E1
4.645691254E1,4.568499756E-1,-2.011816406E-1,9.873168640E0
4.647681554E1,7.081773376E-1,-4.751119995E-1,1.022164398E1
4.649671754E1,8.882528687E-1,-8.430468750E-1,1.051473450E1
4.651662054E1,1.491947479E0,-5.300477600E-1,9.115444336E0
4.653652254E1,9.030720520E-1,-3.135978699E-1,1.099763031E1
4.655642454E1,5.095404053E-1,-8.686436462E-1,9.623787231E0
4.657632754E1,1.577569427E0,2.469863892E-2,9.071286163E0
4.659622954E1,1.562450867E0,-7.451504517E-1,1.164443527E1
4.661613217E1,1.428180084E0,8.358618164E-1,8.992998962E0
4.663603517E1,-9.759704590E-2,-5.825885010E-1,1.110690308E1
4.665593717E1,1.065184937E0,3.882925415E-1,8.435857544E0
4.667583917E1,7.002438354E-1,-1.588197327E-1,1.153830597E1
4.669574217E1,1.086291046E0,4.266128540E-2,8.018824768E0
4.671564417E1,-3.586541748E-1,-6.438111877E-1,1.366897522E1
4.673554717E1,9.071136475E-1,-7.701484680E-1,9.057215424E0
4.675544917E1,2.105970612E0,1.469943237E-1,1.122291183E1
4.677535117E1,-2.634521484E-1,5.519023132E-1,8.834628296E0
4.679525417E1,1.054706726E0,-9.006770325E-1,9.832752686E0
4.681515617E1,5.074447632E-2,2.148482208E0,8.936865692E0
4.683505817E1,-7.189549255E-1,5.044509888E-2,1.031310379E1
4.685496117E1,1.376238098E0,2.454895020E-2,1.070768326E1
4.687486317E1,1.360371094E0,-5.622308350E-1,1.033166519E1
4.689476517E1,1.225950623E-1,-7.351213074E-1,1.102666992E1
4.691466817E1,1.422791290E0,-6.646179199E-1,9.287736053E0
4.693457017E1,1.133143616E-1,-9.045689392E-1,9.756112061E0
4.695447217E1,2.349963226E0,-5.737568665E-1,1.119402191E1
4.697437517E1,5.632786560E-1,-3.799099731E-1,7.269782410E0
4.699427717E1,9.636959839E-1,2.734812927E-1,1.177271851E1
4.701418017E1,2.600991211E0,-6.334826660E-1,4.950205994E0
4.703408217E1,-6.074368286E-1,7.304809570E-1,1.724683502E1
4.705398417E1,3.857478333E0,-1.986668701E0,3.303031311E0
4.707388717E1,6.363267517E-1,2.986289978E-1,1.451052521E1
4.709378917E1,8.725355530E-1,-3.188369751E-2,5.949228516E0
4.711369117E1,1.222358093E0,8.252339172E-1,1.055036041E1
4.713359417E1,8.015830994E-1,-4.044589233E-1,9.629325714E0
4.715349617E1,6.388714600E-1,-8.104147339E-1,9.903106384E0
4.717339817E1,1.406924286E0,-3.721261597E-1,1.102487366E1
4.719330117E1,1.117276611E0,-4.802014160E-1,1.035441788E1
4.721320317E1,1.638642426E0,-2.161505127E-1,9.922266541E0
4.723310517E1,1.446891174E0,1.725910950E-1,1.243673767E1
4.725300817E1,7.638615417E-1,-1.395098877E-1,8.846004639E0
4.727291017E1,1.097068634E0,8.032296753E-1,1.229004272E1
4.729281217E1,8.195457458E-1,1.327738953E-1,1.039603134E1
4.731271517E1,1.088386688E0,1.009500732E0,1.065080154E1
4.733261717E1,6.879693604E-1,3.603007507E-1,9.856852570E0
4.735252017E1,5.757028198E-1,1.290017395E0,9.765243073E0
4.737242217E1,1.116977234E0,4.311035156E-2,9.486073608E0
4.739232417E1,1.054557037E0,1.148411865E0,1.052940399E1
4.741222717E1,4.397854614E-1,4.891827393E-1,9.054820404E0
4.743212917E1,4.980143738E-1,6.144721985E-1,1.056278458E1
4.745203117E1,1.288819885E0,1.767823792E-1,9.682016144E0
4.747193417E1,6.756948853E-1,2.745291138E-1,1.046204407E1
4.749183617E1,9.876461792E-1,4.432283020E-1,9.214388580E0
4.751173817E1,1.125659180E0,7.670050049E-1,1.114342712E1
4.753164117E1,1.162482605E0,1.359323273E0,7.288194122E0
4.755154317E1,2.610571289E-1,1.512903900E0,1.120210510E1
4.757144517E1,1.419348450E0,1.137035522E0,8.312813416E0
4.759134817E1,1.150507507E0,5.956114197E-1,1.055500076E1
4.761125017E1,1.468146973E0,1.023571472E0,9.988129578E0
4.763115292E1,8.060737610E-1,2.077679443E0,1.075034454E1
4.765105592E1,1.466051331E0,1.616488495E0,1.074750046E1
4.767095792E1,8.089178467E-1,7.050338745E-1,8.585246887E0
4.769086092E1,5.878276062E-1,6.505471802E-1,1.189935516E1
4.771076292E1,1.036295013E0,1.467248840E0,8.153095551E0
4.773066492E1,8.699908447E-1,1.081501007E0,1.197030762E1
4.775056792E1,1.138831787E0,1.513053589E0,8.288414154E0
4.777046992E1,9.785151672E-1,9.672885132E-1,1.147244293E1
