"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.262667379E1,5.836363220E-1,2.064207458E0,8.928333435E0
4.264657579E1,8.080197144E-1,1.365460510E0,1.066861450E1
4.266647879E1,4.147874451E-1,1.282532959E0,1.138068375E1
4.268638079E1,9.776170349E-1,6.601272583E-1,8.830886078E0
4.270628279E1,6.777905273E-1,7.963439941E-1,1.138023468E1
4.272618479E1,1.234333191E0,1.638792114E0,1.026954437E1
4.274608779E1,-4.658312988E-1,1.179996185E0,9.881700897E0
4.276598979E1,1.611997833E0,4.876858521E-1,9.113348694E0
4.278589179E1,1.215023346E0,4.620890808E-1,1.303369629E1
4.280579379E1,1.914818115E0,1.491498413E0,8.711584167E0
4.282569679E1,1.218466187E-1,5.164260864E-2,1.137155273E1
4.284559892E1,2.242786102E0,3.818559265E-1,8.894803162E0
4.286550092E1,8.728349304E-1,1.976190491E0,9.507329407E0
4.288540392E1,1.745969238E0,1.751358032E-1,1.109971802E1
4.290530592E1,3.444337463E-1,1.343905334E0,9.017996979E0
4.292520792E1,1.845512238E0,6.839277649E-1,8.824898529E0
4.294510992E1,1.272803192E0,1.600471802E0,9.669142914E0
4.296501292E1,5.369334412E-1,1.262624359E0,7.187453613E0
4.298491492E1,8.834628296E-1,4.303550720E-1,1.011506561E1
4.300481692E1,2.058070221E0,9.756710815E-1,8.386160889E0
4.302471992E1,7.381150818E-1,7.331753540E-1,1.037717056E1
4.304462192E1,6.956034851E-1,1.311123505E0,8.214318237E0
4.306452392E1,8.922944641E-1,1.176703033E0,1.116812576E1
4.308442692E1,1.353335724E0,1.648072815E0,1.069720505E1
4.310432892E1,1.026714935E0,9.458830261E-1,7.805518341E0
4.312423092E1,1.322799225E0,3.577560425E-2,1.257699600E1
4.314413292E1,9.442364502E-1,1.617835693E0,8.464448090E0
4.316403592E1,8.171507263E-1,6.277944946E-1,1.200054474E1
4.318393792E1,1.379830627E0,1.194216614E0,9.830357666E0
4.320383992E1,1.349892883E0,9.012757874E-1,1.058074722E1
4.322374292E1,1.588796082E0,1.361867981E0,1.123009689E1
4.324364492E1,1.746118927E0,1.851649475E-1,7.704628143E0
4.326354692E1,2.040856018E0,1.312470703E0,1.057535843E1
4.328344892E1,6.072871399E-1,1.489402771E0,9.656269684E0
4.330335192E1,2.145787811E0,3.405418396E-1,1.006656647E1
4.332325392E1,1.669178925E0,1.821562042E0,9.203610992E0
4.334315592E1,2.698887634E-1,9.289682007E-1,1.129371460E1
4.336305892E1,9.358538818E-1,1.078806610E0,6.301446075E0
4.338296092E1,2.364932098E0,1.055305481E-1,1.143621826E1
4.340286292E1,3.823049927E-1,1.338067474E0,7.514373779E0
4.342276492E1,1.559756470E0,1.621128845E-1,1.057326279E1
4.344266792E1,1.086440735E0,1.120420074E0,1.093401260E1
4.346256992E1,1.552870789E0,8.388555908E-1,8.788075104E0
4.348247192E1,7.349716187E-1,9.678872681E-1,1.178125076E1
4.350237492E1,1.551972656E0,1.019679565E0,7.643255768E0
4.352227692E1,8.113128662E-1,1.011446686E0,1.085991669E1
4.354217892E1,2.067500610E0,8.831634521E-1,7.523953857E0
4.356208092E1,9.798623657E-1,1.106199646E0,1.041489212E1
4.358198392E1,1.845362549E0,1.006806335E0,8.312064972E0
4.360188592E1,1.176253967E0,9.650431824E-1,1.074345886E1
4.362178792E1,1.807191925E0,5.809419250E-1,9.150172119E0
4.364169092E1,1.039438477E0,1.244062958E0,1.111887817E1
4.366159292E1,1.082997894E0,1.393601990E0,8.245303802E0
4.368149492E1,1.463057556E0,6.010002136E-1,1.152543274E1
4.370139692E1,1.131347351E0,1.675016785E0,8.162076874E0
4.372129992E1,2.793191528E-1,-5.837860107E-3,1.032193542E1
4.374120192E1,1.770667877E0,8.729846191E-1,1.105960144E1
4.376110392E1,1.030457153E0,1.500030670E0,8.680897980E0
4.378100692E1,3.697311401E-1,7.942483521E-1,1.173679321E1
4.380090892E1,1.412462769E0,1.199156342E0,9.576934662E0
4.382081092E1,1.575174408E0,3.659889221E-1,1.085407883E1
4.384071317E1,9.397457886E-1,1.760788422E0,1.033406021E1
4.386061617E1,1.576970673E0,2.526745605E-1,8.288114777E0
4.388051817E1,8.487350464E-1,1.466201019E0,1.109283234E1
4.390042017E1,1.173858948E0,1.796414337E0,8.331973572E0
4.392032217E1,9.693841553E-1,-1.540296936E-1,1.156405243E1
4.394022517E1,2.323168945E-1,1.850451965E0,1.020921982E1
4.396012717E1,8.632548523E-1,9.072633362E-1,8.961564331E0
4.398002917E1,9.795629883E-1,4.763095093E-1,1.051009415E1
4.399993217E1,5.536985779E-1,1.655108185E0,8.367000732E0
4.401983417E1,7.264393616E-1,3.329077148E-1,1.101873642E1
4.403973617E1,2.071841583E0,1.225950623E0,9.145382080E0
4.405963817E1,7.466473389E-1,1.046324158E0,1.067071014E1
4.407954117E1,1.003064117E0,8.128097534E-1,9.805958405E0
4.409944317E1,1.299597473E0,8.641529846E-1,8.558602295E0
4.411934517E1,2.528392181E0,1.432371368E0,9.968819733E0
4.413924717E1,8.415499878E-1,1.315314789E0,9.711654510E0
4.415915017E1,1.869462433E0,4.905299377E-1,9.602980499E0
4.417905217E1,1.989961853E0,1.690285034E0,1.045351181E1
4.419895417E1,1.508263550E0,1.227746887E0,9.814041595E0
4.421885717E1,1.188079376E0,9.339079285E-1,9.670639801E0
4.423875917E1,2.268981628E0,1.221160583E0,8.942104797E0
4.425866117E1,1.085093536E0,3.501219177E-1,9.336235199E0
4.427856317E1,1.286275177E0,1.560205536E0,9.916877747E0
4.429846617E1,5.974076843E-1,7.006929016E-1,7.726033630E0
4.431836817E1,1.560355225E0,4.351451111E-1,1.245739471E1
4.433827017E1,1.680854645E0,1.401535492E0,8.022866364E0
4.435817217E1,7.632627869E-1,1.080303497E0,1.072624466E1
4.437807517E1,1.799857178E0,6.128256226E-1,9.305698700E0
4.439797717E1,4.423301697E-1,1.367855530E0,1.100765945E1
4.441787917E1,2.062560883E0,-4.243675232E-1,8.131989441E0
4.443778217E1,3.089575195E-1,1.190624084E0,1.238494537E1
4.445768417E1,1.668879547E0,7.756869507E-1,7.245083771E0
4.447758617E1,1.760039978E0,-5.568420410E-2,1.088237000E1
4.449748817E1,1.231938171E0,4.323010254E-1,9.175170135E0
4.451739117E1,1.036295013E0,6.960525513E-1,1.173978699E1
4.453729317E1,2.305805054E0,8.713380432E-1,1.033016830E1
4.455719517E1,2.384241943E0,8.921447754E-2,9.973310394E0
4.457709817E1,1.083147583E0,4.267625427E-1,9.747729492E0
4.459700017E1,1.778601379E0,1.751358032E-1,9.891430664E0
4.461690217E1,2.081721039E0,7.423063660E-1,1.107352249E1
4.463680417E1,1.792672119E0,6.336323547E-1,9.489965515E0
4.465670717E1,1.055754547E0,1.456471252E-1,9.747280426E0
4.467660917E1,1.786385193E0,2.698887634E-1,1.113953522E1
4.469651117E1,1.408720551E0,1.190773773E0,8.574020233E0
4.471641317E1,1.366957397E0,-2.228865051E-1,1.103520218E1
4.473631617E1,7.125183105E-1,1.704056396E0,9.076824646E0
4.475621817E1,1.908381500E0,-9.430389404E-3,8.963809662E0
4.477612017E1,1.456171875E0,2.598596191E-1,1.081920135E1
4.479602217E1,4.929249573E-1,1.009051666E0,9.017098846E0
4.481592517E1,1.400337982E0,2.019300842E-1,1.023122406E1
4.483582717E1,1.412612457E0,4.010160828E-1,9.117240601E0
4.485572958E1,1.948797455E0,1.088237000E0,1.172107590E1
4.487563258E1,7.134164429E-1,-1.031804352E0,7.145690460E0
4.489553458E1,1.162931671E0,4.246669006E-1,1.370984024E1
4.491543658E1,1.472188568E0,1.091679840E0,6.329138489E0
4.493533858E1,1.271306305E0,-6.539900208E-1,1.197539703E1
4.495524158E1,7.785310364E-1,-5.224136353E-2,8.725056152E0
4.497514358E1,1.682950287E0,-4.665797424E-1,9.643097076E0
4.499504558E1,1.551822968E0,4.433779907E-1,1.166299667E1
4.501494758E1,1.503024445E0,-7.854167175E-1,8.115972748E0
4.503485058E1,5.938151550E-1,4.656816101E-1,1.046219376E1
4.505475258E1,9.348060608E-1,3.192860413E-1,1.079629898E1
4.507465458E1,9.550140381E-1,-1.698966980E-1,5.816454620E0
4.509455658E1,1.529968414E0,7.860154724E-1,1.187974594E1
4.511445958E1,6.120771790E-1,2.409988403E-2,9.068292389E0
4.513436158E1,1.768272858E0,9.220825195E-2,8.549471283E0
4.515426358E1,7.384144592E-1,2.769241333E-2,1.039468414E1
4.517416658E1,9.985734558E-1,8.655001831E-1,9.144933014E0
4.519406858E1,1.438508606E0,-1.887574768E-1,1.102711899E1
4.521397058E1,1.215472412E0,-3.469784546E-1,9.492510223E0
4.523387258E1,1.074465637E0,8.226892090E-1,1.164593216E1
4.525377558E1,1.084045715E0,-6.304888916E-1,1.100047440E1
4.527367758E1,1.248703308E0,-5.882766724E-2,1.119985977E1
4.529357958E1,1.417851562E0,2.273771667E-1,1.051892578E1
4.531348158E1,6.346801758E-2,1.202299805E0,1.045246399E1
4.533338458E1,1.730850677E0,-9.301657104E-1,9.033414917E0
4.535328658E1,2.295775909E0,-4.760101318E-2,1.072804092E1
4.537318858E1,-2.694396973E-3,6.984475708E-1,1.112022537E1
4.539309058E1,-7.828720093E-2,-1.329834595E0,7.963739319E0
4.541299358E1,2.048939209E0,2.122586060E-1,1.040037231E1
4.543289558E1,2.094444580E0,8.318202209E-1,8.926088104E0
4.545279758E1,5.839356995E-1,-3.119512939E-1,9.421408081E0
4.547269958E1,1.647474060E0,1.516346741E-1,1.077893509E1
4.549260258E1,1.266366577E0,-1.631307678E0,8.402327271E0
4.551250458E1,1.099912720E0,1.853146362E0,1.217238739E1
4.553240658E1,1.745819550E0,-4.002676392E-1,7.301516418E0
4.555230958E1,4.318519592E-1,3.920347595E-1,8.727900238E0
4.557221158E1,8.919950867E-1,-1.103505249E0,6.889872437E0
4.559211358E1,4.808001709E-1,9.364526367E-1,1.248224304E1
4.561201558E1,1.060245209E0,-1.222807159E0,7.152725830E0
4.563191858E1,4.336482239E-1,1.631607056E-1,1.081441132E1
4.565182058E1,1.404379578E0,-8.804690552E-1,7.964188385E0
4.567172258E1,3.462300110E-1,3.207829285E-1,9.958491211E0
4.569162458E1,1.337618408E0,-9.842033386E-1,9.910141754E0
4.571152758E1,8.479866028E-1,-1.493144989E0,9.472302246E0
4.573142958E1,8.328680420E-1,6.735992432E-3,1.039438477E1
4.575133158E1,8.352630615E-1,5.740562439E-1,9.557325439E0
4.577123358E1,8.051756287E-1,7.417076111E-1,8.849148102E0
4.579113658E1,1.444047089E0,4.540058899E-1,1.031130753E1
4.581103858E1,1.294657745E0,-8.264314270E-1,9.931098175E0
4.583094058E1,4.472698975E-1,4.634362793E-1,1.189007446E1
4.585084229E1,1.003812561E0,-7.813751221E-2,9.233548737E0
4.587074529E1,8.842112732E-1,-4.041595459E-1,1.037776932E1
4.589064729E1,1.826202393E-2,7.373666382E-1,1.168021088E1
4.591054929E1,8.461903381E-1,-1.210682373E0,8.020621033E0
4.593045229E1,-3.921844482E-2,5.718109131E-2,1.219289474E1
4.595035429E1,4.454736328E-1,1.044827271E-1,8.961714020E0
4.597025629E1,9.550140381E-1,-5.730084229E-1,1.147902924E1
4.599015829E1,1.315314789E0,6.548881531E-1,9.642498322E0
4.601006129E1,2.371069336E-1,-1.318009186E0,9.651479645E0
4.602996329E1,8.614585876E-1,1.571731567E-2,9.667795715E0
4.604986529E1,1.675465851E0,-4.769082642E-1,9.579778748E0
4.606976729E1,1.235830078E0,-1.381626892E-1,9.413773956E0
4.608967029E1,-2.739303589E-2,-1.060694275E0,1.033091675E1
4.610957229E1,1.029259644E0,-2.427951050E-1,9.380692749E0
4.612947429E1,2.038760376E0,-1.216370544E0,1.041010208E1
4.614937629E1,5.836363220E-1,1.192120972E0,7.584428101E0
4.616927929E1,9.437873840E-1,-1.168769531E0,8.830287323E0
4.618918129E1,1.274749146E0,1.258882141E-1,7.645052032E0
4.620908329E1,1.111738129E0,-1.111438751E0,9.678872681E0
4.622898529E1,6.327342224E-1,1.410067749E-1,8.691076813E0
4.624888829E1,3.858975220E-1,-1.024619293E0,9.828262024E0
4.626879029E1,7.864645386E-1,4.846920776E-1,8.562344513E0
4.628869229E1,9.174421692E-1,-6.876699829E-1,9.403146057E0
4.630859429E1,1.247356110E0,1.332229614E-2,1.010997620E1
4.632849729E1,-1.908531189E-1,-8.577163696E-2,9.968220978E0
4.634839929E1,7.798782349E-1,2.794688416E-1,8.324788513E0
4.636830129E1,1.511257324E0,-1.324595490E0,1.180879349E1
4.638820429E1,4.511618042E-1,3.035687256E-1,8.627459106E0
4.640810629E1,9.913883972E-1,-4.906796265E-1,1.137050491E1
4.642800829E1,7.226971436E-1,-4.908293152E-1,8.944350128E0
4.644791029E1,1.089584198E0,1.258882141E-1,1.164503403E1
4.646781329E1,1.412762146E0,7.723937988E-2,9.649084625E0
4.648771529E1,-1.508862305E-1,-4.388873291E-1,1.021640488E1
4.650761729E1,1.621577911E0,2.091151428E-1,1.026924500E1
4.652751929E1,7.448510742E-1,1.797761536E-1,1.158231445E1
4.654742229E1,1.148112488E0,-8.725355530E-1,8.625962219E0
4.656732429E1,3.537144470E-1,4.575984192E-1,9.465715942E0
4.658722629E1,-1.799258423E-1,-2.570155334E-1,1.053808594E1
4.660712829E1,1.693278809E0,2.659968567E-1,8.024363251E0
4.662703129E1,8.987310791E-1,-1.338965607E0,1.084928879E1
4.664693329E1,2.411485291E-1,3.318598938E-1,7.878267059E0
4.666683529E1,1.638941803E0,2.380050659E-2,9.930948486E0
4.668673729E1,1.285826111E0,-5.550457764E-1,9.800419922E0
4.670664029E1,5.053491211E-1,-9.699829102E-1,9.201964417E0
4.672654229E1,6.081852722E-1,-8.292755127E-2,9.035211182E0
4.674644429E1,9.276210022E-1,-2.309696960E-1,1.104358475E1
4.676634629E1,1.205293579E0,-3.805087280E-1,7.773185577E0
4.678624929E1,1.391955414E0,-3.600013733E-1,1.090766739E1
4.680615129E1,7.581733704E-1,-4.640350342E-2,1.000609222E1
4.682605329E1,3.451821899E-1,2.381547546E-1,8.918453979E0
4.684595492E1,7.725434875E-1,-4.954696655E-2,9.906399536E0
4.686585792E1,1.632355499E0,-2.046244812E-1,9.269773407E0
4.688575992E1,9.190887451E-1,1.323248291E-1,1.126078308E1
4.690566192E1,2.275268555E-2,-6.620732117E-1,6.923253021E0
4.692556392E1,3.477268982E-1,5.861810303E-1,1.278656021E1
4.694546692E1,1.468446350E0,-2.046244812E-1,7.843838654E0
4.696536892E1,8.020321655E-1,-1.619631958E-1,1.197584610E1
4.698527092E1,2.859054565E-1,1.010398865E-1,9.838889923E0
4.700517292E1,6.150709534E-1,-1.085243225E-1,1.160431870E1
4.702507592E1,7.132667542E-1,-1.344204712E-1,1.013871643E1
4.704497792E1,1.173260193E0,-3.962260437E-1,1.005743546E1
4.706487992E1,-1.519340515E-1,6.421646118E-1,1.057431061E1
4.708478192E1,-1.697470093E-1,-4.586462402E-1,1.035292099E1
4.710468492E1,4.873864746E-1,1.143621826E-1,1.013123199E1
4.712458692E1,6.198609924E-1,-7.903564453E-1,9.584718475E0
4.714448892E1,1.984872437E-1,-3.951782227E-1,9.997110901E0
4.716439092E1,8.217910767E-2,4.954696655E-2,7.863597565E0
4.718429392E1,-3.221301270E-1,-3.483256531E-1,1.073896820E1
4.720419592E1,5.731581116E-1,-7.469467163E-2,8.400680695E0
4.722409792E1,1.351689148E-1,-6.703060913E-1,1.117980148E1
4.724399992E1,-6.990463257E-1,-3.760180664E-1,7.839198303E0
4.726390292E1,-1.556762695E-1,-7.785310364E-1,1.173230255E1
4.728380492E1,7.271878052E-1,-4.490661621E-1,7.321724396E0
4.730370692E1,-2.305206299E-2,-2.538720703E-1,1.115689911E1
4.732360892E1,-4.424798584E-1,-1.024768982E0,8.090675354E0
4.734351192E1,1.649569702E-1,3.414399719E-1,1.040231827E1
4.736341392E1,-7.020401001E-2,-1.204545135E0,9.267827454E0
4.738331592E1,-2.179467773E-1,4.231700134E-1,1.079809525E1
4.740321792E1,2.300715637E-1,-1.502874756E0,9.901609497E0
4.742312092E1,-1.564247131E-1,3.083587646E-2,8.451874237E0
4.744302292E1,-1.152603149E-1,-6.456074524E-1,1.225277023E1
4.746292492E1,2.194436646E-1,5.837860107E-3,7.909552002E0
4.748282692E1,4.041595459E-2,-4.843927002E-1,1.056083862E1
4.750272992E1,-3.704795837E-1,-1.288819885E-1,9.103319550E0
4.752263192E1,-2.514770508E-2,-2.409988403E-2,9.709409180E0
4.754253392E1,-3.414399719E-1,1.092727661E-2,9.557026062E0
4.756243592E1,-4.688250732E-1,-5.444178772E-1,9.977801056E0
4.758233892E1,-3.779640198E-1,-7.391629028E-1,1.036833893E1
4.760224092E1,-4.575984192E-1,-4.330494690E-1,9.187594299E0
4.762214292E1,-4.816983032E-1,-2.841091919E-1,1.141436371E1
4.764204492E1,1.287322998E-1,-4.532574463E-1,9.352850647E0
4.766194792E1,-1.896556091E-1,-1.845661926E-1,1.170969955E1
4.768184992E1,-6.310876465E-1,-1.104852448E0,1.031385223E1
4.770175192E1,1.109193420E-1,7.081773376E-1,1.036983582E1
4.772165392E1,-3.034190369E-1,-7.005432129E-1,9.192384338E0
4.774155692E1,-1.821711731E-1,6.761439514E-1,1.117291580E1
4.776145892E1,-2.124082947E-1,-7.191046143E-1,9.164242859E0
4.778136092E1,-6.406677246E-1,-1.896556091E-1,1.015263748E1
4.780126292E1,-1.010099487E0,-5.771997070E-1,1.085422852E1
4.782116592E1,1.881587219E-1,-3.125500488E-1,1.045949936E1
4.784106792E1,-1.023870850E0,-5.789959717E-1,9.576036530E0
4.786097004E1,-2.251318359E-1,-5.905220032E-1,9.736353149E0
4.788087204E1,-2.787203979E-1,-3.110531616E-1,9.593250732E0
4.790077504E1,-5.562432861E-1,-5.634283447E-1,9.532177734E0
4.792067704E1,1.980381775E-1,-3.926335144E-1,1.092263626E1
4.794057904E1,5.703140259E-2,-6.746470642E-1,8.424481201E0
4.796048104E1,-2.133064270E-1,4.954696655E-2,9.757608948E0
4.798038404E1,-6.945556641E-1,2.606080627E-1,9.793085175E0
4.800028604E1,-4.215234375E-1,3.132984924E-1,1.000115250E1
4.802018804E1,-5.156776428E-1,3.571572876E-1,8.902736664E0
4.804009004E1,-4.902305603E-1,-2.022294617E-1,1.071352112E1
4.805999304E1,-7.834707642E-1,-1.213975525E-1,9.326505432E0
4.807989504E1,-7.131170654E-1,-4.326004028E-2,1.058808197E1
4.809979704E1,-1.228645020E0,1.227447510E-1,9.560768280E0
4.811969904E1,-2.856060791E-1,-3.424877930E-1,9.533824310E0
4.813960204E1,-5.499563599E-1,-6.935078430E-1,1.059556641E1
4.815950404E1,-1.489402771E0,2.739303589E-2,1.053733749E1
4.817940604E1,-6.120771790E-1,-1.243613892E0,8.063282318E0
4.819930804E1,-4.818479919E-1,-3.547622681E-2,1.083252365E1
4.821921104E1,-9.713301086E-1,-6.451583862E-1,9.497749329E0
4.823911304E1,-2.459385681E-1,-1.828597412E0,8.477021942E0
4.825901504E1,-1.299447784E0,-1.158141632E0,9.438472595E0
4.827891704E1,-2.206411743E-1,-1.025517426E0,9.980944519E0
4.829882004E1,-5.975573730E-1,-6.015989685E-1,9.068741455E0
4.831872204E1,-1.172062683E0,-1.485660553E0,8.945248260E0
4.833862404E1,-7.734416199E-1,-3.848497009E-1,9.527537384E0
4.835852604E1,-7.879614258E-1,-1.546583862E0,9.261989594E0
4.837842904E1,-1.228794708E0,-4.999603271E-2,9.860894165E0
4.839833104E1,-8.066725159E-1,-8.931925964E-1,9.545799408E0
4.841823304E1,-1.176403656E0,-4.302053833E-1,9.282796326E0
4.843813504E1,-6.283932495E-1,-1.155746613E0,1.005893234E1
4.845803804E1,-1.423390045E0,-1.908531189E-1,1.019949005E1
4.847794004E1,-1.159937897E0,-1.035845947E0,9.105564880E0
4.849784204E1,-7.937992859E-1,6.930587769E-2,9.107510834E0
4.851774404E1,-1.196761322E0,-9.319619751E-1,9.788744202E0
4.853764704E1,-1.374741211E0,-7.783813477E-2,1.010952713E1
4.855754904E1,-1.303938446E0,-4.424798584E-1,1.055185730E1
4.857745104E1,-1.335822144E0,7.536827087E-1,9.405092010E0
4.859735404E1,-1.340612183E0,-1.025367737E-1,1.067115921E1
4.861725604E1,-1.406026154E0,4.076023865E-1,9.292376404E0
4.863715804E1,-1.557660828E0,-2.885998535E-1,9.694440308E0
4.865706004E1,-8.538244629E-1,2.842588806E-1,1.002285736E1
4.867696304E1,-1.475631409E0,4.583468628E-1,9.708660736E0
4.869686504E1,-1.422342224E0,1.420545959E-1,1.016251694E1
4.871676704E1,-1.661694489E0,2.034269714E-1,9.624685364E0
4.873666904E1,-1.533111877E0,2.523751831E-1,9.576335907E0
4.875657204E1,-8.934919739E-1,5.453160095E-1,1.035277130E1
4.877647404E1,-1.582209778E0,2.914439392E-1,1.000115250E1
4.879637604E1,-1.750310211E0,6.598278809E-1,9.289532318E0
4.881627804E1,-1.131347351E0,-3.466790771E-1,1.088596252E1
4.883618104E1,-1.233884125E0,1.692979431E-1,9.841434631E0
4.885608317E1,-1.162632294E0,-2.320175171E-1,1.054272629E1
4.887598517E1,-1.228345642E0,-3.513194275E-1,9.788145447E0
4.889588717E1,-1.200802917E0,-1.282832336E-1,1.049662216E1
4.891579017E1,-1.284329224E0,9.969268799E-2,9.391620026E0
4.893569217E1,-8.740324402E-1,1.613644409E-1,1.096634537E1
4.895559417E1,-1.614243164E0,-6.242019653E-2,9.047335968E0
4.897549717E1,-1.716480560E0,-2.513273621E-1,1.062625259E1
4.899539917E1,-1.518592072E0,8.352630615E-2,9.842482452E0
4.901530117E1,-1.221459961E0,-5.743556213E-1,9.966574402E0
4.903520317E1,-1.400038605E0,-3.739224243E-1,8.666078796E0
4.905510617E1,-1.539398804E0,-1.139131165E-1,9.016200714E0
4.907500817E1,-1.469344482E0,2.805166626E-1,9.846074982E0
4.909491017E1,-1.481020203E0,-2.751278687E-1,8.596024475E0
4.911481217E1,-1.599423981E0,1.092727661E-2,1.091739716E1
4.913471517E1,-1.675765228E0,-1.381626892E-1,9.515562286E0
4.915461717E1,-1.323697357E0,1.751358032E-2,1.045845154E1
4.917451917E1,-2.080523529E0,-3.035687256E-1,9.839189301E0
4.919442117E1,-9.482780457E-1,-4.281097412E-2,9.962682495E0
4.921432417E1,-2.224673767E0,-9.535171509E-2,1.120060822E1
4.923422617E1,-1.771566010E0,1.758842468E-1,8.890462189E0
4.925412817E1,-1.277144165E0,1.116677856E-1,1.100736008E1
4.927403017E1,-1.830543365E0,7.244934082E-2,9.876461792E0
4.929393317E1,-1.866468658E0,-5.373825073E-2,1.029259644E1
4.931383517E1,-1.871258698E0,6.855743408E-2,1.003168900E1
4.933373717E1,-1.419797516E0,-6.887178040E-1,9.799521790E0
4.935363917E1,-1.478774872E0,6.316864014E-2,1.187420746E1
4.937354217E1,-1.928439789E0,-7.351213074E-1,1.045875092E1
4.939344417E1,-1.831142120E0,-1.823208618E-1,9.057215424E0
4.941334617E1,-8.530760193E-1,-4.126918030E-1,1.066187851E1
4.943324917E1,-1.807940369E0,3.050656128E-1,9.816286926E0
4.945315117E1,-1.259031830E0,6.212081909E-2,1.096948883E1
4.947305317E1,-1.828148346E0,5.158273315E-1,8.248596954E0
4.949295517E1,-1.516197052E0,1.005908203E0,1.208556793E1
4.951285817E1,-1.900897064E0,2.046244812E0,9.051676941E0
4.953276017E1,-1.300196228E0,1.025667114E0,1.039857605E1
4.955266217E1,-1.778152313E0,1.785636749E0,1.054063065E1
4.957256417E1,-1.290466461E0,4.989125061E-1,9.582922211E0
4.959246717E1,-1.654359741E0,2.171534271E0,9.890981598E0
4.961236917E1,-1.157991943E0,2.233355713E-1,9.212592316E0
4.963227117E1,-1.319206696E0,1.961221619E0,8.128097534E0
4.965217317E1,-9.093589783E-1,4.701722717E-1,9.889484711E0
4.967207617E1,-2.725532227E0,1.643432465E0,8.082143097E0
4.969197817E1,-6.611750793E-1,1.044228516E0,1.088611221E1
4.971188017E1,-1.594484253E0,2.318678284E0,9.011560364E0
4.973178217E1,-2.212698669E0,1.284628601E0,1.064511337E1
4.975168517E1,-1.999841309E0,1.184786224E0,1.062026505E1
4.977158717E1,-1.513352966E0,1.431473236E0,9.430988159E0
4.979148917E1,-2.063908081E0,1.079704742E0,1.118563934E1
4.981139117E1,-1.617536316E0,1.301094360E0,9.582173767E0
4.983129417E1,-1.854643250E0,4.574487305E-1,9.538464661E0
4.985119708E1,-1.494492188E0,1.383872223E0,1.123638382E1
4.987109908E1,-2.914589081E0,8.128097534E-1,7.558981018E0
4.989100108E1,-8.680448914E-1,7.976911926E-1,1.211655350E1
4.991090408E1,-2.117346954E0,6.493496704E-1,8.793463898E0
4.993080608E1,-2.047592010E0,1.149160309E0,1.101050354E1
4.995070808E1,-1.554517365E0,4.355941772E-2,8.365204468E0
4.997061008E1,-2.005828857E0,9.409432983E-1,1.047910858E1
4.999051308E1,-1.422940979E0,4.273612976E-1,1.026505371E1
5.001041508E1,-1.598376160E0,9.596543884E-1,9.017098846E0
5.003031708E1,-2.362686768E0,6.710545349E-1,9.323661346E0
5.005021908E1,-1.428329773E0,5.641767883E-1,9.682614899E0
5.007012208E1,-1.806443481E0,8.479866028E-1,8.955427094E0
5.009002408E1,-1.815724182E0,1.261875916E0,1.065723816E1
5.010992608E1,-2.235900421E0,3.071612549E-1,7.646997986E0
5.012982808E1,-1.952689362E0,1.122216339E0,9.961335297E0
5.014973108E1,-1.327589264E0,5.855822754E-1,7.015461273E0
5.016963308E1,-1.674268341E0,1.182989960E0,1.080393311E1
5.018953508E1,-1.552272034E0,6.569837952E-1,8.142767029E0
5.020943708E1,-2.305355988E0,1.897454224E0,1.169338348E1
5.022934008E1,-1.966011658E0,1.146016846E0,9.654174042E0
5.024924208E1,-2.064057770E0,1.617536316E0,1.188693100E1
5.026914408E1,-1.872605896E0,6.128256226E-1,1.069660629E1
5.028904608E1,-2.128274231E0,1.098565521E0,9.665251007E0
5.030894908E1,-2.240989838E0,5.086422729E-1,9.993368683E0
5.032885108E1,-1.610351257E0,4.989125061E-1,8.653504944E0
5.034875308E1,-1.214574280E0,-1.020877075E-1,8.609496460E0
5.036865508E1,-1.775757294E0,2.061213684E-1,9.143885193E0
5.038855808E1,-1.589245148E0,3.088078308E-1,8.985215149E0
5.040846008E1,-1.790426788E0,7.529342651E-1,8.839418335E0
5.042836208E1,-1.443897400E0,-6.631210327E-2,1.005758514E1
5.044826408E1,-1.002165985E0,1.557511139E0,8.750802612E0
5.046816708E1,-2.172731781E0,1.018482056E0,9.894723816E0
5.048806908E1,-1.666933594E0,1.340911560E0,9.349407806E0
5.050797108E1,-1.471140747E0,1.228495331E0,8.544232178E0
5.052787308E1,-1.636696472E0,3.261717224E-1,9.845775604E0
5.054777608E1,-1.248852997E0,7.147636414E-1,1.006387207E1
5.056767808E1,-1.676363983E0,2.674937439E-1,1.001133133E1
5.058758008E1,-1.618434448E0,5.733078003E-1,1.063553329E1
5.060748208E1,-1.212029572E0,7.129673767E-1,9.957144012E0
5.062738508E1,-1.202150116E0,1.297052765E0,1.104223755E1
5.064728708E1,-1.744771729E0,1.272503815E0,9.724078674E0
5.066718908E1,-2.062411194E0,1.169368286E0,1.107486969E1
5.068709108E1,-1.793869629E0,1.459315338E0,9.727222137E0
5.070699408E1,-9.804611206E-1,4.366419983E-1,1.062894699E1
5.072689608E1,-1.077459412E0,6.706054688E-1,9.069789276E0
5.074679808E1,-1.754800873E0,3.592529297E-3,1.022748184E1
5.076670008E1,-1.388811951E0,1.278491364E0,1.100331848E1
5.078660308E1,-1.003962250E0,6.420149231E-1,8.973240051E0
