"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.216385962E2,1.687170549E1,7.363581914E1,2.367125899E2,7.980000019E0,8.190000153E1,3.216000080E0,3.000000000E0
2.226411554E2,1.687171993E1,7.363589311E1,2.359172931E2,8.199999809E0,8.009999847E1,3.216000080E0,3.000000000E0
2.236368688E2,1.687173571E1,7.363596714E1,2.341931591E2,8.229999542E0,7.940000153E1,3.216000080E0,3.000000000E0
2.246422442E2,1.687175375E1,7.363604097E1,2.328692863E2,8.199999809E0,7.819999695E1,3.216000080E0,3.000000000E0
2.256430139E2,1.687176894E1,7.363611333E1,2.321392329E2,8.130000114E0,7.669999695E1,3.216000080E0,3.000000000E0
2.266414055E2,1.687178706E1,7.363618656E1,2.312191071E2,8.020000458E0,7.590000153E1,3.216000080E0,3.000000000E0
2.276420520E2,1.687180825E1,7.363625887E1,2.302859096E2,7.969999790E0,7.319999695E1,3.216000080E0,3.000000000E0
2.286385528E2,1.687182561E1,7.363632788E1,2.292103886E2,7.880000114E0,7.080000305E1,3.216000080E0,3.000000000E0
2.296390993E2,1.687185481E1,7.363639812E1,2.288891030E2,7.809999943E0,6.700000000E1,3.216000080E0,3.000000000E0
2.306400543E2,1.687188637E1,7.363646401E1,2.280939308E2,7.670000076E0,6.350000000E1,3.216000080E0,3.000000000E0
2.316456741E2,1.687191374E1,7.363651892E1,2.274379876E2,7.449999809E0,6.020000076E1,3.216000080E0,3.000000000E0
2.326396955E2,1.687195420E1,7.363657833E1,2.275770490E2,7.500000000E0,5.679999924E1,3.216000080E0,4.000000000E0
2.336418574E2,1.687200129E1,7.363662049E1,2.281392984E2,7.000000000E0,4.800000000E1,4.288000107E0,4.000000000E0
2.346405148E2,1.687207018E1,7.363662961E1,2.258509980E2,7.079999924E0,2.860000038E1,3.216000080E0,4.000000000E0
2.356411569E2,1.687211502E1,7.363666568E1,2.247839791E2,7.000000000E0,3.039999962E1,3.216000080E0,3.000000000E0
2.366417308E2,1.687217282E1,7.363670113E1,2.245651852E2,7.159999847E0,3.170000076E1,4.288000107E0,4.000000000E0
2.376409784E2,1.687223115E1,7.363673934E1,2.231837323E2,7.670000076E0,3.809999847E1,3.216000080E0,4.000000000E0
2.386467931E2,1.687228161E1,7.363677947E1,2.226489241E2,7.539999962E0,4.300000000E1,3.216000080E0,4.000000000E0
2.396445627E2,1.687233247E1,7.363683678E1,2.229479245E2,7.360000134E0,4.640000153E1,3.216000080E0,4.000000000E0
2.406438034E2,1.687237110E1,7.363689248E1,2.225429224E2,7.300000191E0,5.520000076E1,3.216000080E0,4.000000000E0
2.416384876E2,1.687239469E1,7.363694105E1,2.200811409E2,6.929999828E0,6.440000153E1,3.216000080E0,3.000000000E0
2.426425786E2,1.687240300E1,7.363700955E1,2.196209438E2,6.909999847E0,7.590000153E1,3.216000080E0,3.000000000E0
2.436728693E2,1.687240889E1,7.363706742E1,2.186950509E2,6.480000019E0,8.690000153E1,3.216000080E0,3.000000000E0
2.446674793E2,1.687241898E1,7.363712387E1,2.185890291E2,6.280000210E0,8.590000153E1,3.216000080E0,4.000000000E0
2.456406009E2,1.687239652E1,7.363718456E1,2.180647780E2,6.119999886E0,1.041999969E2,3.216000080E0,3.000000000E0
2.466728612E2,1.687237943E1,7.363724158E1,2.174867360E2,6.219999790E0,1.105999985E2,3.216000080E0,3.000000000E0
2.476415323E2,1.687235634E1,7.363730564E1,2.171558480E2,6.619999886E0,1.105000000E2,3.216000080E0,3.000000000E0
2.486383814E2,1.687233447E1,7.363737107E1,2.164826716E2,7.050000191E0,1.093000031E2,3.216000080E0,3.000000000E0
2.496441100E2,1.687232910E1,7.363742986E1,2.154137485E2,6.860000134E0,1.010999985E2,3.216000080E0,3.000000000E0
2.506422446E2,1.687232600E1,7.363749434E1,2.144025603E2,6.639999866E0,9.559999847E1,3.216000080E0,3.000000000E0
2.516432299E2,1.687232501E1,7.363755158E1,2.139946943E2,6.099999905E0,8.650000000E1,3.216000080E0,3.000000000E0
2.526465418E2,1.687234996E1,7.363762266E1,2.143979710E2,7.269999981E0,7.440000153E1,3.216000080E0,3.000000000E0
2.536409433E2,1.687238764E1,7.363767215E1,2.152143434E2,6.909999847E0,6.020000076E1,3.216000080E0,3.000000000E0
2.546395850E2,1.687245316E1,7.363771842E1,2.151426861E2,8.289999962E0,4.759999847E1,4.288000107E0,4.000000000E0
2.556409388E2,1.687252032E1,7.363775543E1,2.148313340E2,7.989999771E0,3.500000000E1,4.288000107E0,4.000000000E0
2.566415550E2,1.687259027E1,7.363778034E1,2.138031089E2,8.619999886E0,3.270000076E1,4.288000107E0,6.000000000E0
2.576428344E2,1.687266488E1,7.363781955E1,2.124777571E2,9.170000076E0,3.079999924E1,5.360000134E0,6.000000000E0
2.586485560E2,1.687274604E1,7.363786582E1,2.122687821E2,9.369999886E0,3.120000076E1,5.360000134E0,6.000000000E0
2.596477622E2,1.687281827E1,7.363790630E1,2.129110899E2,9.369999886E0,3.050000000E1,6.432000160E0,6.000000000E0
2.606541718E2,1.687288205E1,7.363797922E1,2.138003280E2,9.539999962E0,3.870000076E1,5.360000134E0,6.000000000E0
2.616740391E2,1.687294449E1,7.363803532E1,2.126982900E2,9.460000038E0,4.209999847E1,5.360000134E0,6.000000000E0
2.626433822E2,1.687299969E1,7.363810387E1,2.135386031E2,9.090000153E0,4.809999847E1,5.360000134E0,6.000000000E0
2.636387849E2,1.687305035E1,7.363817622E1,2.140655780E2,9.079999924E0,5.209999847E1,4.288000107E0,6.000000000E0
2.646407413E2,1.687309159E1,7.363824656E1,2.137251502E2,8.810000420E0,5.659999847E1,4.288000107E0,6.000000000E0
2.656425291E2,1.687312276E1,7.363832609E1,2.145804988E2,8.619999886E0,6.250000000E1,4.288000107E0,6.000000000E0
2.666405190E2,1.687315813E1,7.363838163E1,2.139167179E2,8.060000420E0,6.259999847E1,4.288000107E0,6.000000000E0
2.676451861E2,1.687318750E1,7.363842099E1,2.108814270E2,7.719999790E0,6.440000153E1,3.216000080E0,4.000000000E0
2.686434743E2,1.687321561E1,7.363848740E1,2.104968496E2,7.690000057E0,6.240000153E1,3.216000080E0,4.000000000E0
2.696513956E2,1.687325102E1,7.363852871E1,2.078632738E2,7.539999962E0,5.800000000E1,3.216000080E0,4.000000000E0
2.706474189E2,1.687328294E1,7.363859732E1,2.075384998E2,7.539999962E0,6.040000153E1,3.216000080E0,4.000000000E0
2.716425106E2,1.687329528E1,7.363863908E1,2.050843800E2,6.360000134E0,6.790000153E1,3.216000080E0,3.000000000E0
2.726443155E2,1.687329541E1,7.363869324E1,2.042454786E2,5.320000172E0,8.859999847E1,3.216000080E0,3.000000000E0
2.736353040E2,1.687327607E1,7.363873868E1,2.030084413E2,5.630000114E0,1.075999985E2,3.216000080E0,3.000000000E0
2.746497996E2,1.687324025E1,7.363876533E1,2.021003655E2,5.119999886E0,1.366000061E2,3.216000080E0,3.000000000E0
2.756376177E2,1.687320025E1,7.363879242E1,2.013741269E2,5.289999962E0,1.483000031E2,3.216000080E0,3.000000000E0
2.766421518E2,1.687315196E1,7.363881483E1,2.004651731E2,5.679999828E0,1.553000031E2,3.216000080E0,3.000000000E0
2.776482719E2,1.687309365E1,7.363882166E1,1.995619195E2,6.320000172E0,1.710000000E2,3.216000080E0,3.000000000E0
2.786405844E2,1.687303379E1,7.363881773E1,1.984549912E2,6.630000114E0,1.800000000E2,3.216000080E0,3.000000000E0
2.796408699E2,1.687296944E1,7.363880744E1,1.977761745E2,7.119999886E0,1.868000031E2,3.216000080E0,4.000000000E0
2.806417556E2,1.687290130E1,7.363878899E1,1.971490626E2,7.519999981E0,1.933000031E2,3.216000080E0,4.000000000E0
2.816418769E2,1.687283590E1,7.363877319E1,1.955262767E2,7.440000057E0,1.963000031E2,3.216000080E0,4.000000000E0
2.826443250E2,1.687277263E1,7.363873794E1,1.946650710E2,7.360000134E0,2.010000000E2,3.216000080E0,4.000000000E0
2.836429346E2,1.687271966E1,7.363870562E1,1.932802745E2,7.289999962E0,2.106999969E2,3.216000080E0,4.000000000E0
2.846434985E2,1.687267250E1,7.363866964E1,1.920012926E2,6.880000114E0,2.156999969E2,3.216000080E0,3.000000000E0
2.856399703E2,1.687262245E1,7.363864002E1,1.901529871E2,6.840000153E0,2.116999969E2,3.216000080E0,3.000000000E0
2.866356078E2,1.687256655E1,7.363861441E1,1.891665187E2,6.809999943E0,2.031000061E2,3.216000080E0,3.000000000E0
2.876476418E2,1.687251005E1,7.363860704E1,1.875204544E2,6.599999905E0,1.858000031E2,3.216000080E0,3.000000000E0
2.886474947E2,1.687244441E1,7.363862545E1,1.868575254E2,7.010000229E0,1.656000061E2,3.216000080E0,3.000000000E0
2.896489867E2,1.687238064E1,7.363865713E1,1.860056933E2,7.690000057E0,1.551999969E2,3.216000080E0,3.000000000E0
2.906382387E2,1.687231590E1,7.363868931E1,1.854526927E2,8.149999619E0,1.543999939E2,3.216000080E0,3.000000000E0
2.916676084E2,1.687225509E1,7.363871730E1,1.843448068E2,7.539999962E0,1.548999939E2,3.216000080E0,3.000000000E0
2.926390856E2,1.687220281E1,7.363875261E1,1.829253741E2,6.909999847E0,1.478000031E2,3.216000080E0,3.000000000E0
2.936397471E2,1.687217276E1,7.363879358E1,1.811013936E2,6.030000210E0,1.323000031E2,3.216000080E0,3.000000000E0
2.946773908E2,1.687215673E1,7.363885115E1,1.807567469E2,6.050000191E0,1.060999985E2,3.216000080E0,3.000000000E0
2.956400140E2,1.687216831E1,7.363890866E1,1.802088875E2,6.360000134E0,8.350000000E1,3.216000080E0,3.000000000E0
2.966447839E2,1.687220073E1,7.363898365E1,1.802917078E2,7.860000134E0,6.640000153E1,3.216000080E0,3.000000000E0
2.976448572E2,1.687223920E1,7.363906106E1,1.797669052E2,8.710000038E0,6.440000153E1,3.216000080E0,3.000000000E0
2.986454305E2,1.687227726E1,7.363914638E1,1.799923520E2,9.590000153E0,6.559999847E1,3.216000080E0,3.000000000E0
2.996464684E2,1.687230087E1,7.363922422E1,1.791251285E2,9.329999924E0,7.030000305E1,3.216000080E0,3.000000000E0
3.006712292E2,1.687231980E1,7.363930695E1,1.784689820E2,9.140000343E0,7.859999847E1,3.216000080E0,3.000000000E0
3.016399844E2,1.687233326E1,7.363938515E1,1.784482265E2,8.880000114E0,8.240000153E1,3.216000080E0,3.000000000E0
3.026435368E2,1.687234836E1,7.363947060E1,1.787043250E2,8.770000458E0,8.169999695E1,3.216000080E0,3.000000000E0
3.036469316E2,1.687236530E1,7.363954758E1,1.787074226E2,8.380000114E0,7.840000153E1,3.216000080E0,3.000000000E0
3.046452843E2,1.687237746E1,7.363961911E1,1.785976787E2,7.980000019E0,7.790000153E1,3.216000080E0,3.000000000E0
3.056390127E2,1.687239821E1,7.363969467E1,1.781270697E2,8.090000153E0,7.690000153E1,3.216000080E0,4.000000000E0
3.066397468E2,1.687243049E1,7.363975824E1,1.770395356E2,7.510000229E0,6.900000000E1,3.216000080E0,4.000000000E0
3.076504181E2,1.687245820E1,7.363982871E1,1.767709893E2,7.630000114E0,7.330000305E1,3.216000080E0,4.000000000E0
3.086380508E2,1.687247145E1,7.363990191E1,1.758142579E2,7.840000153E0,7.830000305E1,3.216000080E0,4.000000000E0
3.096385300E2,1.687247963E1,7.363997606E1,1.750783072E2,8.229999542E0,8.419999695E1,3.216000080E0,4.000000000E0
3.106417259E2,1.687247901E1,7.364004997E1,1.738837052E2,8.069999695E0,8.890000153E1,3.216000080E0,4.000000000E0
3.116433385E2,1.687247112E1,7.364012820E1,1.735271412E2,8.560000420E0,9.740000153E1,3.216000080E0,3.000000000E0
3.126374907E2,1.687246039E1,7.364020056E1,1.725825096E2,8.409999847E0,1.005000000E2,3.216000080E0,3.000000000E0
3.136382889E2,1.687244489E1,7.364027922E1,1.720418269E2,8.489999771E0,1.003000031E2,3.216000080E0,3.000000000E0
3.146474176E2,1.687243896E1,7.364035614E1,1.704544211E2,8.640000343E0,9.609999847E1,3.216000080E0,3.000000000E0
3.156462758E2,1.687243767E1,7.364044591E1,1.697266871E2,9.119999886E0,9.000000000E1,3.216000080E0,3.000000000E0
3.166422237E2,1.687243113E1,7.364052098E1,1.684598389E2,8.640000343E0,9.040000153E1,3.216000080E0,3.000000000E0
3.176441393E2,1.687244420E1,7.364060126E1,1.670209949E2,8.520000458E0,8.350000000E1,3.216000080E0,3.000000000E0
3.186499853E2,1.687246469E1,7.364067920E1,1.659522434E2,8.399999619E0,7.480000305E1,3.216000080E0,3.000000000E0
3.196486928E2,1.687248905E1,7.364074435E1,1.652623793E2,8.250000000E0,6.650000000E1,3.216000080E0,3.000000000E0
3.206398543E2,1.687253123E1,7.364082291E1,1.645063032E2,9.350000381E0,6.259999847E1,3.216000080E0,3.000000000E0
3.216420365E2,1.687257230E1,7.364090655E1,1.641723524E2,1.005000019E1,6.129999924E1,3.216000080E0,3.000000000E0
3.226362269E2,1.687260488E1,7.364098477E1,1.631876079E2,9.359999657E0,6.320000076E1,3.216000080E0,3.000000000E0
3.236360802E2,1.687263588E1,7.364105498E1,1.628688801E2,8.630000114E0,6.390000153E1,3.216000080E0,3.000000000E0
3.246392427E2,1.687266055E1,7.364112065E1,1.614888908E2,8.609999657E0,6.630000305E1,3.216000080E0,3.000000000E0
3.256382162E2,1.687269522E1,7.364120548E1,1.607289965E2,9.579999924E0,6.630000305E1,3.216000080E0,3.000000000E0
3.266377133E2,1.687273307E1,7.364129769E1,1.603772990E2,1.018000031E1,6.540000153E1,3.216000080E0,3.000000000E0
3.276375304E2,1.687277518E1,7.364138908E1,1.599503922E2,1.047999954E1,6.250000000E1,3.216000080E0,3.000000000E0
3.286416518E2,1.687282224E1,7.364147634E1,1.597026058E2,1.060000038E1,6.140000153E1,3.216000080E0,3.000000000E0
3.296368780E2,1.687287064E1,7.364156033E1,1.597085365E2,1.043999958E1,5.929999924E1,3.216000080E0,3.000000000E0
3.306473348E2,1.687291731E1,7.364164162E1,1.601790711E2,9.909999847E0,5.720000076E1,3.216000080E0,3.000000000E0
3.316406517E2,1.687296683E1,7.364170043E1,1.601124759E2,8.859999657E0,5.309999847E1,3.216000080E0,3.000000000E0
3.326456978E2,1.687302866E1,7.364174624E1,1.602147193E2,8.720000267E0,3.929999924E1,3.216000080E0,3.000000000E0
3.336392712E2,1.687310127E1,7.364179048E1,1.597449062E2,9.199999809E0,3.100000000E1,3.216000080E0,3.000000000E0
3.346468339E2,1.687318360E1,7.364181551E1,1.592615637E2,9.689999580E0,2.179999924E1,3.216000080E0,3.000000000E0
3.356377105E2,1.687326913E1,7.364183452E1,1.574874365E2,9.699999809E0,1.620000076E1,3.216000080E0,3.000000000E0
3.366468534E2,1.687335474E1,7.364185442E1,1.564359047E2,9.470000267E0,1.439999962E1,3.216000080E0,3.000000000E0
3.376424159E2,1.687344066E1,7.364187598E1,1.557010232E2,9.119999886E0,1.469999981E1,3.216000080E0,3.000000000E0
3.386373970E2,1.687351257E1,7.364188858E1,1.544055128E2,8.819999695E0,1.469999981E1,3.216000080E0,3.000000000E0
3.396412251E2,1.687358241E1,7.364191292E1,1.526913747E2,8.140000343E0,2.100000000E1,3.216000080E0,3.000000000E0
3.406425947E2,1.687364071E1,7.364194329E1,1.519867368E2,7.440000057E0,3.110000038E1,3.216000080E0,3.000000000E0
3.416443234E2,1.687368024E1,7.364198885E1,1.509885261E2,6.829999924E0,4.520000076E1,3.216000080E0,3.000000000E0
3.426389437E2,1.687370984E1,7.364204689E1,1.504039885E2,6.920000076E0,6.000000000E1,3.216000080E0,3.000000000E0
3.436426511E2,1.687372579E1,7.364210874E1,1.494924088E2,7.210000038E0,7.350000000E1,3.216000080E0,3.000000000E0
3.446420574E2,1.687373090E1,7.364217904E1,1.486057091E2,7.739999771E0,8.519999695E1,3.216000080E0,3.000000000E0
3.456450483E2,1.687372738E1,7.364225530E1,1.475950775E2,8.279999733E0,9.280000305E1,3.216000080E0,3.000000000E0
3.466434759E2,1.687372060E1,7.364232461E1,1.454018966E2,8.050000191E0,9.559999847E1,3.216000080E0,3.000000000E0
3.476405134E2,1.687371538E1,7.364240416E1,1.442518067E2,8.020000458E0,9.340000153E1,3.216000080E0,3.000000000E0
3.486421476E2,1.687372224E1,7.364248335E1,1.430060361E2,8.590000153E0,8.900000000E1,3.216000080E0,3.000000000E0
3.496379751E2,1.687373803E1,7.364256950E1,1.419598866E2,9.270000458E0,8.069999695E1,3.216000080E0,3.000000000E0
3.506424597E2,1.687376198E1,7.364265810E1,1.410860147E2,9.640000343E0,7.419999695E1,3.216000080E0,3.000000000E0
3.516396274E2,1.687378807E1,7.364274326E1,1.397649906E2,9.470000267E0,7.190000153E1,3.216000080E0,3.000000000E0
3.526361216E2,1.687381799E1,7.364282669E1,1.385911703E2,9.579999924E0,6.859999847E1,3.216000080E0,3.000000000E0
3.536384333E2,1.687384824E1,7.364290464E1,1.368137085E2,9.390000343E0,6.880000305E1,3.216000080E0,3.000000000E0
3.546411546E2,1.687387954E1,7.364298819E1,1.357822179E2,9.890000343E0,6.940000153E1,3.216000080E0,3.000000000E0
3.556386430E2,1.687390818E1,7.364307245E1,1.347129553E2,9.619999886E0,7.100000000E1,3.216000080E0,3.000000000E0
3.566388219E2,1.687393162E1,7.364315976E1,1.334790989E2,9.510000229E0,7.459999847E1,3.216000080E0,3.000000000E0
3.576368289E2,1.687394537E1,7.364324849E1,1.324698225E2,9.430000305E0,8.119999695E1,3.216000080E0,3.000000000E0
3.586376394E2,1.687394911E1,7.364334625E1,1.316027332E2,9.949999809E0,8.640000153E1,3.216000080E0,3.000000000E0
3.596401724E2,1.687395252E1,7.364345317E1,1.313154226E2,1.113000011E1,8.800000000E1,3.216000080E0,3.000000000E0
3.606445015E2,1.687395065E1,7.364355439E1,1.290248910E2,1.135000038E1,8.880000305E1,3.216000080E0,3.000000000E0
3.616442480E2,1.687395647E1,7.364366017E1,1.271856313E2,1.147000027E1,8.609999847E1,3.216000080E0,3.000000000E0
3.626459286E2,1.687396584E1,7.364376014E1,1.252484569E2,1.156000042E1,8.390000153E1,3.216000080E0,3.000000000E0
3.636422048E2,1.687397940E1,7.364386572E1,1.232103199E2,1.164000034E1,8.100000000E1,3.216000080E0,3.000000000E0
3.646415545E2,1.687399729E1,7.364396337E1,1.216652681E2,1.113000011E1,8.050000000E1,3.216000080E0,3.000000000E0
3.656429800E2,1.687401285E1,7.364405662E1,1.202975897E2,1.081999969E1,8.109999847E1,3.216000080E0,3.000000000E0
3.666398061E2,1.687402183E1,7.364415188E1,1.197440812E2,1.069999981E1,8.559999847E1,3.216000080E0,3.000000000E0
3.676464128E2,1.687401389E1,7.364425157E1,1.190667884E2,1.064000034E1,9.140000153E1,3.216000080E0,3.000000000E0
3.686394854E2,1.687399945E1,7.364435373E1,1.181366488E2,1.075000000E1,9.550000000E1,3.216000080E0,3.000000000E0
3.696383566E2,1.687398905E1,7.364444687E1,1.164852394E2,1.035000038E1,9.759999847E1,3.216000080E0,3.000000000E0
3.706370014E2,1.687396628E1,7.364453328E1,1.153198279E2,9.989999771E0,1.013000031E2,3.216000080E0,3.000000000E0
3.716430833E2,1.687396465E1,7.364461972E1,1.153901891E2,9.560000420E0,9.530000305E1,3.216000080E0,3.000000000E0
3.726403687E2,1.687396101E1,7.364470881E1,1.151196766E2,9.050000191E0,9.330000305E1,3.216000080E0,4.000000000E0
3.736365608E2,1.687395185E1,7.364479756E1,1.140095208E2,9.689999580E0,9.480000305E1,3.216000080E0,4.000000000E0
3.746372935E2,1.687395024E1,7.364489649E1,1.135314873E2,9.840000153E0,9.290000153E1,4.288000107E0,4.000000000E0
3.756387582E2,1.687394823E1,7.364498157E1,1.124713558E2,9.000000000E0,9.219999695E1,3.216000080E0,4.000000000E0
3.766374857E2,1.687394852E1,7.364505966E1,1.118364454E2,7.780000210E0,9.169999695E1,3.216000080E0,4.000000000E0
3.776385467E2,1.687393547E1,7.364511652E1,1.110347576E2,5.739999771E0,9.750000000E1,3.216000080E0,4.000000000E0
3.786464840E2,1.687393623E1,7.364516117E1,1.102148924E2,4.750000000E0,9.340000153E1,3.216000080E0,4.000000000E0
3.796388153E2,1.687393082E1,7.364521539E1,1.102407547E2,5.119999886E0,9.430000305E1,4.288000107E0,4.000000000E0
3.806421849E2,1.687392875E1,7.364527133E1,1.104749203E2,5.480000019E0,9.200000000E1,4.288000107E0,6.000000000E0
3.816380438E2,1.687392890E1,7.364531188E1,1.110187024E2,4.469999790E0,9.680000305E1,3.216000080E0,4.000000000E0
3.826412087E2,1.687392775E1,7.364533677E1,1.099571951E2,3.839999914E0,9.519999695E1,3.216000080E0,4.000000000E0
3.836484311E2,1.687390178E1,7.364537172E1,1.104890946E2,4.530000210E0,9.950000000E1,3.216000080E0,4.000000000E0
3.846430242E2,1.687389711E1,7.364541125E1,1.104294980E2,4.219999790E0,9.750000000E1,3.216000080E0,4.000000000E0
3.856403399E2,1.687389487E1,7.364543926E1,1.103381495E2,3.019999981E0,9.390000153E1,4.288000107E0,6.000000000E0
3.866432286E2,1.687389723E1,7.364545045E1,1.096934943E2,2.400000095E0,9.150000000E1,4.288000107E0,6.000000000E0
3.876371730E2,1.687389710E1,7.364548551E1,1.104655461E2,3.329999924E0,9.640000153E1,4.288000107E0,6.000000000E0
3.886483924E2,1.687388102E1,7.364552712E1,1.096537285E2,3.839999914E0,1.018000031E2,4.288000107E0,6.000000000E0
3.896419311E2,1.687387102E1,7.364556937E1,1.081471897E2,4.530000210E0,1.036999969E2,5.360000134E0,6.000000000E0
3.906389699E2,1.687385503E1,7.364562991E1,1.085529106E2,5.550000191E0,1.060000000E2,4.288000107E0,6.000000000E0
3.916380100E2,1.687384093E1,7.364568223E1,1.085408358E2,5.579999924E0,1.055000000E2,4.288000107E0,6.000000000E0
3.926377525E2,1.687382810E1,7.364573256E1,1.077832114E2,5.679999828E0,1.075999985E2,5.360000134E0,6.000000000E0
3.936387440E2,1.687380669E1,7.364579265E1,1.076558073E2,6.340000153E0,1.128000031E2,5.360000134E0,6.000000000E0
3.946378216E2,1.687375324E1,7.364583896E1,1.073131050E2,7.130000114E0,1.343000031E2,4.288000107E0,6.000000000E0
3.956421367E2,1.687370012E1,7.364588781E1,1.071370290E2,7.599999905E0,1.383000031E2,4.288000107E0,6.000000000E0
3.966469022E2,1.687363642E1,7.364589382E1,1.052453889E2,7.500000000E0,1.576000061E2,4.288000107E0,4.000000000E0
3.976445494E2,1.687356202E1,7.364590026E1,1.059510120E2,7.590000153E0,1.620000000E2,4.288000107E0,4.000000000E0
3.986421840E2,1.687350230E1,7.364588976E1,1.047262211E2,7.199999809E0,1.748000031E2,4.288000107E0,4.000000000E0
3.996426661E2,1.687345208E1,7.364588155E1,1.045606662E2,5.900000095E0,1.773999939E2,4.288000107E0,4.000000000E0
4.006433369E2,1.687340611E1,7.364588043E1,1.035436000E2,5.179999828E0,1.741000061E2,4.288000107E0,4.000000000E0
4.016447130E2,1.687337459E1,7.364589191E1,1.032161913E2,4.570000172E0,1.618999939E2,4.288000107E0,4.000000000E0
4.026518466E2,1.687334369E1,7.364591019E1,1.024144799E2,3.910000086E0,1.446999969E2,4.288000107E0,4.000000000E0
4.036416317E2,1.687331968E1,7.364593696E1,1.017049750E2,3.869999886E0,1.300000000E2,4.288000107E0,4.000000000E0
4.046372256E2,1.687334222E1,7.364596136E1,1.017144371E2,3.240000010E0,7.469999695E1,3.216000080E0,4.000000000E0
4.056383084E2,1.687336022E1,7.364598212E1,1.014197736E2,3.099999905E0,6.769999695E1,4.288000107E0,4.000000000E0
4.066405657E2,1.687340052E1,7.364600280E1,1.015962916E2,3.799999952E0,3.509999847E1,4.288000107E0,4.000000000E0
4.076686230E2,1.687344795E1,7.364601277E1,1.015949250E2,4.280000210E0,3.089999962E1,3.216000080E0,4.000000000E0
4.086746209E2,1.687348866E1,7.364602062E1,1.012387204E2,4.269999981E0,1.510000038E1,3.216000080E0,4.000000000E0
4.096400569E2,1.687353692E1,7.364602705E1,1.013603963E2,4.489999771E0,1.030000019E1,3.216000080E0,4.000000000E0
4.106433962E2,1.687357424E1,7.364603493E1,1.008893954E2,4.769999981E0,8.300000191E0,3.216000080E0,4.000000000E0
4.116378426E2,1.687361711E1,7.364604629E1,9.932230917E1,4.760000229E0,9.000000000E0,3.216000080E0,4.000000000E0
4.126407701E2,1.687365958E1,7.364605272E1,9.982333700E1,4.539999962E0,6.300000191E0,3.216000080E0,4.000000000E0
4.136705020E2,1.687369997E1,7.364605846E1,9.985360695E1,4.340000153E0,6.900000095E0,3.216000080E0,4.000000000E0
4.146550947E2,1.687373871E1,7.364606512E1,9.894351395E1,4.480000019E0,7.500000000E0,3.216000080E0,4.000000000E0
4.156466866E2,1.687377929E1,7.364607257E1,9.835775631E1,4.769999981E0,8.500000000E0,3.216000080E0,4.000000000E0
4.166429585E2,1.687382215E1,7.364608206E1,9.849184108E1,4.989999771E0,1.100000000E1,3.216000080E0,4.000000000E0
4.176401659E2,1.687386611E1,7.364609421E1,9.925525719E1,4.989999771E0,1.280000019E1,3.216000080E0,4.000000000E0
4.186382960E2,1.687390761E1,7.364610899E1,9.901758381E1,4.789999962E0,1.679999924E1,3.216000080E0,4.000000000E0
4.196476034E2,1.687394827E1,7.364612498E1,9.960132484E1,4.820000172E0,1.939999962E1,4.288000107E0,4.000000000E0
4.206388152E2,1.687398645E1,7.364616685E1,9.863253549E1,5.219999790E0,2.750000000E1,4.288000107E0,4.000000000E0
4.216424527E2,1.687402713E1,7.364621392E1,9.946598691E1,5.639999866E0,4.020000076E1,4.288000107E0,6.000000000E0
4.226456842E2,1.687406437E1,7.364623764E1,9.843774319E1,5.679999828E0,4.120000076E1,4.288000107E0,4.000000000E0
4.236391296E2,1.687409794E1,7.364627001E1,9.742575084E1,5.880000114E0,4.459999847E1,4.288000107E0,4.000000000E0
4.246416865E2,1.687412428E1,7.364630403E1,9.627163143E1,5.760000229E0,4.820000076E1,4.288000107E0,4.000000000E0
4.256461565E2,1.687416258E1,7.364634678E1,9.631004429E1,5.719999790E0,4.670000076E1,4.288000107E0,4.000000000E0
4.266410763E2,1.687420466E1,7.364639122E1,9.657183466E1,5.989999771E0,4.600000000E1,5.360000134E0,6.000000000E0
4.276380801E2,1.687424822E1,7.364644654E1,9.726581572E1,6.400000095E0,4.759999847E1,6.432000160E0,6.000000000E0
4.286431747E2,1.687428737E1,7.364650560E1,9.793808418E1,6.590000153E0,5.090000153E1,4.288000107E0,4.000000000E0
4.296726805E2,1.687431874E1,7.364656677E1,9.833999269E1,6.650000095E0,5.340000153E1,4.288000107E0,4.000000000E0
4.306400820E2,1.687435811E1,7.364660721E1,9.717912120E1,6.000000000E0,5.540000153E1,4.288000107E0,4.000000000E0
4.316421957E2,1.687437576E1,7.364663342E1,9.458996691E1,5.780000210E0,5.859999847E1,4.288000107E0,6.000000000E0
4.326382468E2,1.687439399E1,7.364668547E1,9.408853129E1,5.630000114E0,6.509999847E1,4.288000107E0,4.000000000E0
4.336431236E2,1.687441369E1,7.364674293E1,9.523473775E1,5.449999809E0,7.000000000E1,3.216000080E0,4.000000000E0
4.346365480E2,1.687441853E1,7.364679359E1,9.309754078E1,5.800000191E0,7.359999847E1,3.216000080E0,4.000000000E0
4.356393023E2,1.687443519E1,7.364684895E1,9.210087255E1,6.099999905E0,7.359999847E1,3.216000080E0,4.000000000E0
4.366362960E2,1.687445538E1,7.364690895E1,9.236475451E1,5.989999771E0,7.000000000E1,3.216000080E0,4.000000000E0
4.376417881E2,1.687447716E1,7.364695543E1,9.172121495E1,5.949999809E0,6.680000305E1,3.216000080E0,4.000000000E0
