"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.133650174E0,5.799604058E-1,1.593021631E0,8.995517731E0
7.153347362E0,6.302096844E-1,1.444666624E0,1.063160992E1
7.173027674E0,5.895316601E-1,1.095015407E0,1.117059326E1
7.192741112E0,8.147560954E-1,1.123729348E0,1.074766159E1
7.212459549E0,1.000499010E0,1.451845169E0,9.446864128E0
7.232179497E0,1.172782183E0,1.756032705E0,8.009675026E0
7.251867518E0,1.175175071E0,2.097309113E0,7.468298435E0
7.271575955E0,1.012463093E0,2.172981977E0,7.008278370E0
7.291290851E0,7.010970116E-1,2.255534410E0,6.898208618E0
7.310985226E0,4.423730969E-1,2.189731836E0,7.528119087E0
7.330690330E0,2.817548811E-1,2.008774519E0,8.131709099E0
7.350398768E0,1.752742529E-1,1.777568102E0,9.700801849E0
7.370085226E0,1.968096644E-1,1.199103236E0,1.131176949E1
7.389805903E0,1.680957973E-1,5.763711333E-1,1.257787228E1
7.409521685E0,3.906283081E-1,1.824527234E-2,1.318864059E1
7.429213924E0,4.710869491E-1,-2.910270393E-1,1.236700439E1
7.448916424E0,9.993025661E-1,-1.435693651E-1,1.112871933E1
7.468623351E0,1.100997567E0,2.063809521E-2,9.501898766E0
7.488339341E0,1.095015407E0,3.918247223E-1,7.579565048E0
7.508058455E0,1.399203062E0,1.197906852E0,7.171289444E0
7.527725747E0,1.297508121E0,1.657927036E0,7.125825882E0
7.547449601E0,1.146461129E0,2.070987940E0,6.577271461E0
7.567170278E0,1.102193952E0,2.429313183E0,7.128218651E0
7.586851789E0,4.962115884E-1,2.222034931E0,8.692227364E0
7.606555747E0,2.991028305E-4,1.952543259E0,9.906884193E0
7.626268247E0,-4.058825374E-1,1.668694735E0,9.826724052E0
7.645961789E0,-6.897311211E-1,1.199103236E0,9.063713074E0
7.665670070E0,-6.116653085E-1,9.451649189E-1,8.119744301E0
7.685367674E0,-2.045863420E-1,8.075776696E-1,8.040781021E0
7.705080851E0,3.499503136E-1,8.338986635E-1,7.979764462E0
7.724778612E0,7.668996453E-1,1.055234790E0,8.736793518E0
7.744475330E0,1.358525038E0,1.386042476E0,1.016082191E1
7.764202570E0,1.859223247E0,1.521237016E0,1.109133148E1
7.783908455E0,1.896311998E0,1.546361685E0,1.176820087E1
7.803632674E0,1.435095429E0,1.315155149E0,1.108774185E1
7.823305122E0,1.158425212E0,1.207478166E0,9.274580956E0
7.843026632E0,1.080658555E0,1.512862086E0,8.912666321E0
7.862734549E0,9.765707254E-1,1.972882271E0,9.830313683E0
7.882455382E0,9.044869542E-1,2.278266191E0,1.049970531E1
7.902130591E0,4.447658956E-1,2.275873423E0,1.059811020E1
7.921839705E0,5.054837838E-2,2.129612207E0,1.014646530E1
7.941547622E0,-3.601198196E-1,1.989632010E0,1.023260689E1
