x_acc,y_acc,z_acc,Lat,Lng,Time
2.932,9.181,2.452,16.8569392,73.5483279,2024-02-07 13:27:51:344
0.106,8.395,1.772,16.8569392,73.5483279,2024-02-07 13:27:51:345
-2.382,8.812,3.14,16.8569392,73.5483279,2024-02-07 13:27:51:346
-3.376,10.17,5.853,16.8569392,73.5483279,2024-02-07 13:27:51:358
-2.501,10.175,5.779,16.8569392,73.5483279,2024-02-07 13:27:51:359
-0.233,8.848,2.546,16.8569392,73.5483279,2024-02-07 13:27:51:361
2.45,8.319,0.56,16.8569392,73.5483279,2024-02-07 13:27:51:378
4.096,9.052,1.267,16.8569392,73.5483279,2024-02-07 13:27:51:378
3.835,9.679,1.832,16.8569392,73.5483279,2024-02-07 13:27:51:378
1.73,9.445,1.178,16.8569392,73.5483279,2024-02-07 13:27:51:381
-0.997,9.624,1.767,16.8569392,73.5483279,2024-02-07 13:27:51:391
-2.736,10.728,4.136,16.8569392,73.5483279,2024-02-07 13:27:51:391
-2.866,10.707,4.773,16.8569392,73.5483279,2024-02-07 13:27:51:395
-1.352,9.301,2.591,16.8569392,73.5483279,2024-02-07 13:27:51:412
1.054,8.613,1.365,16.8569392,73.5483279,2024-02-07 13:27:51:412
3.04,9.071,2.395,16.8569392,73.5483279,2024-02-07 13:27:51:412
3.504,9.222,2.63,16.8569392,73.5483279,2024-02-07 13:27:51:415
2.264,8.597,1.377,16.8569392,73.5483279,2024-02-07 13:27:51:426
0.348,8.716,1.882,16.8569392,73.5483279,2024-02-07 13:27:51:426
-1.134,9.993,4.488,16.8569392,73.5483279,2024-02-07 13:27:51:430
-1.623,10.331,5.444,16.8569392,73.5483279,2024-02-07 13:27:51:446
-1.067,9.262,3.338,16.8569392,73.5483279,2024-02-07 13:27:51:447
0.23,8.539,1.312,16.8569392,73.5483279,2024-02-07 13:27:51:447
1.521,8.994,1.648,16.8569392,73.5483279,2024-02-07 13:27:51:459
1.995,9.564,2.189,16.8569392,73.5483279,2024-02-07 13:27:51:459
1.442,9.44,1.549,16.8569392,73.5483279,2024-02-07 13:27:51:460
0.273,9.425,1.478,16.8569392,73.5483279,2024-02-07 13:27:51:465
-0.569,10.266,3.271,16.8569392,73.5483279,2024-02-07 13:27:51:478
-0.815,10.561,4.239,16.8569392,73.5483279,2024-02-07 13:27:51:478
-0.238,9.514,2.785,16.8569392,73.5483279,2024-02-07 13:27:51:480
0.841,8.786,1.552,16.8569392,73.5483279,2024-02-07 13:27:51:492
1.713,9.068,2.361,16.8569392,73.5483279,2024-02-07 13:27:51:492
1.72,9.284,2.989,16.8569392,73.5483279,2024-02-07 13:27:51:495
0.839,8.774,2.079,16.8569392,73.5483279,2024-02-07 13:27:51:513
-0.31,8.64,1.947,16.8569392,73.5483279,2024-02-07 13:27:51:513
-0.99,9.562,3.722,16.8569392,73.5483279,2024-02-07 13:27:51:513
-0.727,10.249,5.063,16.8569392,73.5483279,2024-02-07 13:27:51:515
0.146,9.775,3.908,16.8569392,73.5483279,2024-02-07 13:27:51:527
1.27,8.733,1.42,16.8569392,73.5483279,2024-02-07 13:27:51:527
2.137,8.589,0.687,16.8569392,73.5483279,2024-02-07 13:27:51:531
2.129,9.308,2.055,16.8569392,73.5483279,2024-02-07 13:27:51:549
0.992,9.559,2.505,16.8569392,73.5483279,2024-02-07 13:27:51:549
-0.597,9.296,1.935,16.8569392,73.5483279,2024-02-07 13:27:51:549
-1.697,9.866,2.836,16.8569392,73.5483279,2024-02-07 13:27:51:560
-1.62,10.743,4.275,16.8569392,73.5483279,2024-02-07 13:27:51:561
-0.494,10.228,3.257,16.8569392,73.5483279,2024-02-07 13:27:51:561
1.272,9.092,1.087,16.8569392,73.5483279,2024-02-07 13:27:51:565
2.735,8.894,1.054,16.8569392,73.5483279,2024-02-07 13:27:51:584
2.97,9.325,2.637,16.8569392,73.5483279,2024-02-07 13:27:51:584
1.689,9.013,2.771,16.8569392,73.5483279,2024-02-07 13:27:51:585
-0.269,8.285,2.074,16.8569392,73.5483279,2024-02-07 13:27:51:599
-1.675,9.004,3.714,16.8569392,73.5483279,2024-02-07 13:27:51:600
-1.845,10.218,5.904,16.8569392,73.5483279,2024-02-07 13:27:51:600
-0.899,9.718,4.586,16.8569392,73.5483279,2024-02-07 13:27:51:601
0.819,8.472,1.255,16.8569392,73.5483279,2024-02-07 13:27:51:616
2.462,8.628,0.639,16.8569392,73.5483279,2024-02-07 13:27:51:616
2.989,9.694,2.055,16.8569392,73.5483279,2024-02-07 13:27:51:616
2.046,9.888,1.985,16.8569392,73.5483279,2024-02-07 13:27:51:628
0.072,9.48,1.08,16.8569392,73.5483279,2024-02-07 13:27:51:628
-1.63,10.024,2.388,16.8569392,73.5483279,2024-02-07 13:27:51:630
-2.147,10.824,4.45,16.8569392,73.5483279,2024-02-07 13:27:51:648
-1.407,9.983,3.985,16.8569392,73.5483279,2024-02-07 13:27:51:648
0.393,8.642,1.988,16.8569392,73.5483279,2024-02-07 13:27:51:649
2.359,8.628,1.947,16.8569392,73.5483279,2024-02-07 13:27:51:651
3.298,9.217,2.888,16.8569392,73.5483279,2024-02-07 13:27:51:662
2.647,9.052,2.148,16.8569392,73.5483279,2024-02-07 13:27:51:662
0.942,8.81,1.288,16.8569392,73.5483279,2024-02-07 13:27:51:665
-0.847,9.512,2.591,16.8569392,73.5483279,2024-02-07 13:27:51:677
-1.666,10.278,4.543,16.8569392,73.5483279,2024-02-07 13:27:51:677
