x_acc,y_acc,z_acc,Lat,Lng,Time
-1.395,8.13,-5.125,16.846578,73.6467158,2024-02-07 16:25:45:780
0.63,7.818,-5.831,16.846578,73.6467158,2024-02-07 16:25:45:783
2.798,7.394,-6.569,16.846578,73.6467158,2024-02-07 16:25:45:787
3.861,7.155,-6.892,16.846578,73.6467158,2024-02-07 16:25:45:798
3.279,7.14,-6.727,16.846578,73.6467158,2024-02-07 16:25:45:798
1.43,7.66,-5.853,16.846578,73.6467158,2024-02-07 16:25:45:802
-0.806,8.106,-5.007,16.846578,73.6467158,2024-02-07 16:25:45:810
-2.13,8.261,-4.871,16.846578,73.6467158,2024-02-07 16:25:45:827
-1.886,8.053,-5.436,16.846578,73.6467158,2024-02-07 16:25:45:827
-0.152,7.802,-5.989,16.846578,73.6467158,2024-02-07 16:25:45:827
2.204,7.605,-6.219,16.846578,73.6467158,2024-02-07 16:25:45:827
3.82,7.421,-6.317,16.846578,73.6467158,2024-02-07 16:25:45:831
3.756,7.107,-6.693,16.846578,73.6467158,2024-02-07 16:25:45:835
2.077,6.949,-6.847,16.846578,73.6467158,2024-02-07 16:25:45:846
-0.372,7.567,-5.738,16.846578,73.6467158,2024-02-07 16:25:45:852
-2.173,8.288,-4.511,16.846578,73.6467158,2024-02-07 16:25:45:852
-2.528,8.283,-4.648,16.846578,73.6467158,2024-02-07 16:25:45:855
-1.041,8.079,-5.304,16.846578,73.6467158,2024-02-07 16:25:45:872
1.547,7.713,-6.051,16.846578,73.6467158,2024-02-07 16:25:45:872
3.842,7.399,-6.71,16.846578,73.6467158,2024-02-07 16:25:45:886
4.522,7.162,-7.156,16.846578,73.6467158,2024-02-07 16:25:45:886
3.274,7.143,-7.103,16.846578,73.6467158,2024-02-07 16:25:45:886
0.702,7.782,-5.869,16.846578,73.6467158,2024-02-07 16:25:45:886
-1.915,8.319,-4.763,16.846578,73.6467158,2024-02-07 16:25:45:896
-3.17,8.376,-4.643,16.846578,73.6467158,2024-02-07 16:25:45:896
-2.384,8.055,-5.192,16.846578,73.6467158,2024-02-07 16:25:45:900
0.125,7.706,-5.766,16.846578,73.6467158,2024-02-07 16:25:45:908
3.052,7.332,-6.174,16.846578,73.6467158,2024-02-07 16:25:45:917
4.903,7.076,-6.487,16.846578,73.6467158,2024-02-07 16:25:45:917
4.568,6.963,-6.818,16.846578,73.6467158,2024-02-07 16:25:45:920
2.278,7.107,-6.818,16.846578,73.6467158,2024-02-07 16:25:45:936
-0.861,7.818,-5.783,16.846578,73.6467158,2024-02-07 16:25:45:937
-3.112,8.585,-4.701,16.846578,73.6467158,2024-02-07 16:25:45:937
-3.529,8.597,-4.689,16.846578,73.6467158,2024-02-07 16:25:45:948
-1.682,8.257,-5.302,16.846578,73.6467158,2024-02-07 16:25:45:949
1.507,7.691,-6.109,16.846578,73.6467158,2024-02-07 16:25:45:950
4.386,7.258,-6.648,16.846578,73.6467158,2024-02-07 16:25:45:956
5.444,6.93,-7.05,16.846578,73.6467158,2024-02-07 16:25:45:964
4.132,6.863,-7.0,16.846578,73.6467158,2024-02-07 16:25:45:965
1.152,7.54,-5.862,16.846578,73.6467158,2024-02-07 16:25:45:970
-2.042,8.228,-4.772,16.846578,73.6467158,2024-02-07 16:25:45:981
-3.795,8.422,-4.595,16.846578,73.6467158,2024-02-07 16:25:45:981
-3.275,8.261,-5.069,16.846578,73.6467158,2024-02-07 16:25:45:987
-0.672,7.866,-5.762,16.846578,73.6467158,2024-02-07 16:25:45:991
2.676,7.483,-6.284,16.846578,73.6467158,2024-02-07 16:25:45:997
5.09,7.186,-6.559,16.846578,73.6467158,2024-02-07 16:25:46:000
5.212,6.92,-7.005,16.846578,73.6467158,2024-02-07 16:25:46:006
3.111,6.975,-6.947,16.846578,73.6467158,2024-02-07 16:25:46:014
-0.157,7.809,-5.762,16.846578,73.6467158,2024-02-07 16:25:46:017
-2.882,8.53,-4.677,16.846578,73.6467158,2024-02-07 16:25:46:020
-3.783,8.52,-4.705,16.846578,73.6467158,2024-02-07 16:25:46:030
-2.281,8.295,-5.256,16.846578,73.6467158,2024-02-07 16:25:46:030
0.772,7.73,-6.032,16.846578,73.6467158,2024-02-07 16:25:46:037
3.847,7.267,-6.585,16.846578,73.6467158,2024-02-07 16:25:46:041
5.257,6.894,-6.978,16.846578,73.6467158,2024-02-07 16:25:46:052
4.407,6.832,-6.88,16.846578,73.6467158,2024-02-07 16:25:46:052
1.787,7.505,-5.721,16.846578,73.6467158,2024-02-07 16:25:46:055
-1.299,8.144,-4.82,16.846578,73.6467158,2024-02-07 16:25:46:067
-3.258,8.345,-4.787,16.846578,73.6467158,2024-02-07 16:25:46:067
-3.124,8.288,-5.213,16.846578,73.6467158,2024-02-07 16:25:46:070
-0.966,8.019,-5.819,16.846578,73.6467158,2024-02-07 16:25:46:089
2.07,7.643,-6.298,16.846578,73.6467158,2024-02-07 16:25:46:089
4.407,7.229,-6.624,16.846578,73.6467158,2024-02-07 16:25:46:089
4.778,6.901,-6.94,16.846578,73.6467158,2024-02-07 16:25:46:091
3.107,6.963,-6.734,16.846578,73.6467158,2024-02-07 16:25:46:098
0.281,7.689,-5.601,16.846578,73.6467158,2024-02-07 16:25:46:101
-2.157,8.326,-4.727,16.846578,73.6467158,2024-02-07 16:25:46:116
-3.069,8.405,-4.784,16.846578,73.6467158,2024-02-07 16:25:46:116
-1.836,8.24,-5.249,16.846578,73.6467158,2024-02-07 16:25:46:116
0.757,7.787,-5.999,16.846578,73.6467158,2024-02-07 16:25:46:121
3.358,7.358,-6.645,16.846578,73.6467158,2024-02-07 16:25:46:133
4.501,6.982,-7.0,16.846578,73.6467158,2024-02-07 16:25:46:134
3.725,7.016,-6.777,16.846578,73.6467158,2024-02-07 16:25:46:135
1.437,7.682,-5.594,16.846578,73.6467158,2024-02-07 16:25:46:141
-1.184,8.204,-4.832,16.846578,73.6467158,2024-02-07 16:25:46:149
-2.638,8.273,-4.911,16.846578,73.6467158,2024-02-07 16:25:46:150
-2.267,8.142,-5.417,16.8465783,73.6467151,2024-02-07 16:25:46:155
-0.253,7.902,-5.853,16.8465783,73.6467151,2024-02-07 16:25:46:170
2.316,7.591,-6.181,16.8465783,73.6467151,2024-02-07 16:25:46:171
4.06,7.282,-6.48,16.8465783,73.6467151,2024-02-07 16:25:46:171
3.981,7.018,-6.911,16.8465783,73.6467151,2024-02-07 16:25:46:175
2.23,7.126,-6.631,16.8465783,73.6467151,2024-02-07 16:25:46:192
-0.274,7.893,-5.431,16.8465783,73.6467151,2024-02-07 16:25:46:193
-2.169,8.348,-4.667,16.8465783,73.6467151,2024-02-07 16:25:46:193
-2.523,8.247,-4.947,16.8465783,73.6467151,2024-02-07 16:25:46:195
-1.005,8.122,-5.395,16.8465783,73.6467151,2024-02-07 16:25:46:202
1.531,7.598,-6.209,16.8465783,73.6467151,2024-02-07 16:25:46:206
3.717,7.258,-6.763,16.8465783,73.6467151,2024-02-07 16:25:46:215
4.338,7.064,-6.904,16.8465783,73.6467151,2024-02-07 16:25:46:215
3.102,7.152,-6.7,16.8465783,73.6467151,2024-02-07 16:25:46:221
0.68,7.83,-5.587,16.8465783,73.6467151,2024-02-07 16:25:46:226
-1.723,8.321,-4.808,16.8465783,73.6467151,2024-02-07 16:25:46:237
-2.827,8.362,-4.808,16.8465783,73.6467151,2024-02-07 16:25:46:237
-2.042,8.101,-5.407,16.8465783,73.6467151,2024-02-07 16:25:46:240
0.278,7.701,-6.004,16.8465783,73.6467151,2024-02-07 16:25:46:251
2.968,7.476,-6.272,16.8465783,73.6467151,2024-02-07 16:25:46:251
4.532,7.212,-6.451,16.8465783,73.6467151,2024-02-07 16:25:46:255
4.067,6.985,-6.815,16.8465783,73.6467151,2024-02-07 16:25:46:266
1.919,7.042,-6.811,16.8465783,73.6467151,2024-02-07 16:25:46:266
-0.849,7.711,-5.692,16.8465783,73.6467151,2024-02-07 16:25:46:270
-2.753,8.513,-4.502,16.8465783,73.6467151,2024-02-07 16:25:46:276
-2.875,8.441,-4.538,16.8465783,73.6467151,2024-02-07 16:25:46:283
-1.091,8.07,-5.405,16.8465783,73.6467151,2024-02-07 16:25:46:285
1.763,7.54,-6.327,16.8465783,73.6467151,2024-02-07 16:25:46:290
4.237,7.275,-6.724,16.8465783,73.6467151,2024-02-07 16:25:46:300
4.896,7.143,-6.875,16.8465783,73.6467151,2024-02-07 16:25:46:300
3.392,7.083,-6.978,16.8465783,73.6467151,2024-02-07 16:25:46:305
0.551,7.655,-5.987,16.8465783,73.6467151,2024-02-07 16:25:46:310
-2.185,8.374,-4.753,16.8465783,73.6467151,2024-02-07 16:25:46:317
-3.433,8.566,-4.375,16.8465783,73.6467151,2024-02-07 16:25:46:320
-2.528,8.218,-5.034,16.8465783,73.6467151,2024-02-07 16:25:46:325
0.087,7.536,-6.121,16.8465783,73.6467151,2024-02-07 16:25:46:334
3.226,7.294,-6.363,16.8465783,73.6467151,2024-02-07 16:25:46:335
5.169,7.222,-6.298,16.8465783,73.6467151,2024-02-07 16:25:46:344
4.829,7.021,-6.715,16.8465783,73.6467151,2024-02-07 16:25:46:357
2.403,7.021,-6.985,16.8465783,73.6467151,2024-02-07 16:25:46:357
-0.93,7.756,-5.908,16.8465783,73.6467151,2024-02-07 16:25:46:357
-3.409,8.728,-4.495,16.8465783,73.6467151,2024-02-07 16:25:46:360
-3.833,8.68,-4.495,16.8465783,73.6467151,2024-02-07 16:25:46:370
-1.891,8.163,-5.422,16.8465783,73.6467151,2024-02-07 16:25:46:370
1.524,7.584,-6.209,16.8465783,73.6467151,2024-02-07 16:25:46:375
4.711,7.193,-6.578,16.8465783,73.6467151,2024-02-07 16:25:46:383
5.964,6.973,-6.892,16.8465783,73.6467151,2024-02-07 16:25:46:385
4.639,6.726,-7.215,16.8465783,73.6467151,2024-02-07 16:25:46:390
1.397,7.466,-6.142,16.8465783,73.6467151,2024-02-07 16:25:46:404
-2.202,8.395,-4.782,16.8465783,73.6467151,2024-02-07 16:25:46:404
-4.36,8.606,-4.454,16.8465783,73.6467151,2024-02-07 16:25:46:405
-3.986,8.424,-4.811,16.8465783,73.6467151,2024-02-07 16:25:46:410
-1.237,7.883,-5.644,16.8465783,73.6467151,2024-02-07 16:25:46:419
2.57,7.423,-6.181,16.8465783,73.6467151,2024-02-07 16:25:46:421
5.581,7.107,-6.583,16.8465783,73.6467151,2024-02-07 16:25:46:425
6.191,6.815,-6.976,16.8465783,73.6467151,2024-02-07 16:25:46:437
4.137,6.961,-7.0,16.8465783,73.6467151,2024-02-07 16:25:46:438
0.35,7.483,-6.305,16.8465783,73.6467151,2024-02-07 16:25:46:440
-3.131,8.448,-4.959,16.8465783,73.6467151,2024-02-07 16:25:46:445
-4.724,8.841,-4.337,16.8465783,73.6467151,2024-02-07 16:25:46:453
-3.661,8.477,-4.875,16.8465783,73.6467151,2024-02-07 16:25:46:455
-0.3,7.83,-5.783,16.8465783,73.6467151,2024-02-07 16:25:46:460
3.624,7.21,-6.509,16.8465783,73.6467151,2024-02-07 16:25:46:475
6.211,6.987,-6.736,16.8465783,73.6467151,2024-02-07 16:25:46:475
6.038,6.75,-7.136,16.8465783,73.6467151,2024-02-07 16:25:46:475
3.303,6.99,-6.854,16.8465783,73.6467151,2024-02-07 16:25:46:487
-0.607,8.051,-5.429,16.8465783,73.6467151,2024-02-07 16:25:46:489
-3.809,8.748,-4.437,16.8465783,73.6467151,2024-02-07 16:25:46:490
-4.741,8.793,-4.516,16.8465783,73.6467151,2024-02-07 16:25:46:495
-2.942,8.18,-5.563,16.8465783,73.6467151,2024-02-07 16:25:46:506
0.75,7.552,-6.2,16.8465783,73.6467151,2024-02-07 16:25:46:506
4.503,7.308,-6.25,16.8465783,73.6467151,2024-02-07 16:25:46:510
6.34,6.841,-6.66,16.8465783,73.6467151,2024-02-07 16:25:46:520
5.387,6.623,-7.021,16.8465783,73.6467151,2024-02-07 16:25:46:520
2.151,6.999,-6.672,16.8465783,73.6467151,2024-02-07 16:25:46:525
-1.745,8.012,-5.261,16.8465783,73.6467151,2024-02-07 16:25:46:538
-4.31,8.858,-4.258,16.8465783,73.6467151,2024-02-07 16:25:46:538
-4.422,8.654,-4.672,16.8465783,73.6467151,2024-02-07 16:25:46:540
-1.845,8.156,-5.546,16.8465783,73.6467151,2024-02-07 16:25:46:545
2.139,7.62,-6.224,16.8465783,73.6467151,2024-02-07 16:25:46:560
5.423,7.164,-6.71,16.8465783,73.6467151,2024-02-07 16:25:46:560
6.328,6.736,-7.239,16.8465783,73.6467151,2024-02-07 16:25:46:561
4.431,6.726,-7.141,16.8465783,73.6467151,2024-02-07 16:25:46:584
0.819,7.694,-5.752,16.8465783,73.6467151,2024-02-07 16:25:46:584
-2.803,8.451,-4.595,16.8465783,73.6467151,2024-02-07 16:25:46:584
-4.611,8.671,-4.361,16.8465783,73.6467151,2024-02-07 16:25:46:585
-3.713,8.381,-5.041,16.8465783,73.6467151,2024-02-07 16:25:46:587
-0.545,7.739,-5.934,16.8465783,73.6467151,2024-02-07 16:25:46:591
3.351,7.418,-6.298,16.8465783,73.6467151,2024-02-07 16:25:46:601
5.95,6.987,-6.732,16.8465783,73.6467151,2024-02-07 16:25:46:602
5.885,6.724,-7.041,16.8465783,73.6467151,2024-02-07 16:25:46:630
3.26,6.973,-6.82,16.8465783,73.6467151,2024-02-07 16:25:46:630
-0.597,7.67,-5.79,16.8465783,73.6467151,2024-02-07 16:25:46:630
-3.697,8.609,-4.566,16.8465783,73.6467151,2024-02-07 16:25:46:636
-4.532,8.75,-4.42,16.8465783,73.6467151,2024-02-07 16:25:46:638
-2.717,8.302,-5.182,16.8465783,73.6467151,2024-02-07 16:25:46:638
0.951,7.751,-6.037,16.8465783,73.6467151,2024-02-07 16:25:46:639
4.58,7.253,-6.533,16.8465783,73.6467151,2024-02-07 16:25:46:659
6.275,6.944,-6.988,16.8465783,73.6467151,2024-02-07 16:25:46:660
5.176,6.618,-7.357,16.8465783,73.6467151,2024-02-07 16:25:46:660
1.916,7.385,-6.233,16.8465783,73.6467151,2024-02-07 16:25:46:660
-1.886,8.312,-4.863,16.8465783,73.6467151,2024-02-07 16:25:46:660
-4.315,8.678,-4.396,16.8465783,73.6467151,2024-02-07 16:25:46:681
-4.176,8.566,-4.82,16.8465783,73.6467151,2024-02-07 16:25:46:681
-1.524,7.914,-5.793,16.8465783,73.6467151,2024-02-07 16:25:46:681
2.343,7.476,-6.193,16.8465783,73.6467151,2024-02-07 16:25:46:681
5.418,7.088,-6.538,16.8465783,73.6467151,2024-02-07 16:25:46:693
6.115,6.705,-6.964,16.8465783,73.6467151,2024-02-07 16:25:46:693
4.129,6.844,-6.918,16.8465783,73.6467151,2024-02-07 16:25:46:695
0.463,7.5,-5.972,16.8465783,73.6467151,2024-02-07 16:25:46:709
-2.954,8.527,-4.705,16.8465783,73.6467151,2024-02-07 16:25:46:710
-4.497,8.731,-4.531,16.8465783,73.6467151,2024-02-07 16:25:46:710
-3.4,8.465,-5.079,16.8465783,73.6467151,2024-02-07 16:25:46:715
-0.116,7.943,-5.872,16.8465783,73.6467151,2024-02-07 16:25:46:720
3.641,7.318,-6.533,16.8465783,73.6467151,2024-02-07 16:25:46:725
5.983,6.978,-6.808,16.8465783,73.6467151,2024-02-07 16:25:46:730
5.641,6.633,-7.172,16.8465783,73.6467151,2024-02-07 16:25:46:748
2.913,7.179,-6.43,16.8465783,73.6467151,2024-02-07 16:25:46:748
