"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.183368025E2,1.684157940E1,7.363851570E1,8.790577449E1,8.720000267E0,1.801000061E2,3.216000080E0,3.000000000E0
2.193411540E2,1.684150585E1,7.363849552E1,8.674413292E1,8.430000305E0,1.843999939E2,3.216000080E0,3.000000000E0
2.203404113E2,1.684142657E1,7.363849004E1,8.728249869E1,8.439999580E0,1.828000031E2,3.216000080E0,3.000000000E0
2.213418421E2,1.684135136E1,7.363848144E1,8.769920687E1,8.460000038E0,1.843999939E2,3.216000080E0,3.000000000E0
2.223364824E2,1.684127669E1,7.363848345E1,8.778986889E1,8.460000038E0,1.845000000E2,3.216000080E0,3.000000000E0
2.233352206E2,1.684120117E1,7.363848003E1,8.769721178E1,8.319999695E0,1.868999939E2,3.216000080E0,3.000000000E0
2.243425066E2,1.684112930E1,7.363847080E1,8.818532016E1,8.079999924E0,1.891000061E2,3.216000080E0,3.000000000E0
2.253380538E2,1.684106149E1,7.363844993E1,8.842972688E1,8.020000458E0,1.933999939E2,3.216000080E0,4.000000000E0
2.263358091E2,1.684099804E1,7.363842914E1,8.850660880E1,7.510000229E0,1.941999969E2,4.288000107E0,4.000000000E0
2.273373470E2,1.684094465E1,7.363840781E1,8.881575826E1,6.340000153E0,1.961000061E2,4.288000107E0,4.000000000E0
2.283371415E2,1.684089210E1,7.363839333E1,8.953579718E1,5.639999866E0,1.986999969E2,4.288000107E0,4.000000000E0
2.293399129E2,1.684086453E1,7.363837097E1,8.998622144E1,4.230000019E0,2.063000031E2,5.360000134E0,6.000000000E0
2.303364219E2,1.684083968E1,7.363838820E1,9.009061825E1,2.680000067E0,1.963999939E2,4.288000107E0,4.000000000E0
2.313395218E2,1.684081443E1,7.363837270E1,8.972228250E1,3.329999924E0,1.976999969E2,4.288000107E0,6.000000000E0
2.323368567E2,1.684078298E1,7.363836477E1,8.994924616E1,3.079999924E0,1.915000000E2,4.288000107E0,6.000000000E0
2.333391863E2,1.684074461E1,7.363836131E1,8.950158199E1,3.769999981E0,1.941999969E2,4.288000107E0,6.000000000E0
2.343407196E2,1.684070175E1,7.363834606E1,8.945300451E1,4.769999981E0,2.003000031E2,3.216000080E0,4.000000000E0
2.353388779E2,1.684066229E1,7.363832739E1,8.892452557E1,5.260000229E0,2.023999939E2,3.216000080E0,4.000000000E0
2.363357716E2,1.684062049E1,7.363830924E1,8.908334071E1,5.550000191E0,2.030000000E2,3.216000080E0,4.000000000E0
2.373381431E2,1.684056821E1,7.363829641E1,8.973099191E1,5.880000114E0,1.998000031E2,3.216000080E0,4.000000000E0
2.383349841E2,1.684050915E1,7.363828041E1,9.113092137E1,6.099999905E0,1.981999969E2,4.288000107E0,4.000000000E0
2.393425680E2,1.684045988E1,7.363825548E1,9.125307471E1,6.059999943E0,2.016000061E2,4.288000107E0,4.000000000E0
2.403360420E2,1.684039534E1,7.363824354E1,9.188141720E1,7.210000038E0,2.005000000E2,3.216000080E0,4.000000000E0
2.413347222E2,1.684033717E1,7.363821741E1,9.166534139E1,7.010000229E0,2.018000031E2,4.288000107E0,4.000000000E0
2.423388971E2,1.684028397E1,7.363818828E1,9.147689719E1,7.150000095E0,2.016999969E2,4.288000107E0,4.000000000E0
2.433370774E2,1.684022696E1,7.363815698E1,9.146686977E1,7.119999886E0,2.031000061E2,4.288000107E0,4.000000000E0
2.443396409E2,1.684016518E1,7.363813076E1,9.209760715E1,7.019999981E0,2.036999969E2,4.288000107E0,4.000000000E0
2.453379282E2,1.684010132E1,7.363811212E1,9.289247851E1,7.210000038E0,2.018000031E2,3.216000080E0,4.000000000E0
2.463407944E2,1.684003452E1,7.363809523E1,9.465928394E1,7.429999828E0,2.020000000E2,4.288000107E0,4.000000000E0
2.473378677E2,1.683997853E1,7.363805236E1,9.447230651E1,7.510000229E0,2.056999969E2,4.288000107E0,4.000000000E0
2.483424296E2,1.683991555E1,7.363802266E1,9.509602690E1,7.280000210E0,2.050000000E2,5.360000134E0,4.000000000E0
2.493404506E2,1.683984829E1,7.363801031E1,9.685581704E1,7.429999828E0,2.026999969E2,5.360000134E0,4.000000000E0
2.503369872E2,1.683977843E1,7.363798237E1,9.602619106E1,7.760000229E0,2.016999969E2,6.432000160E0,4.000000000E0
2.513385677E2,1.683971360E1,7.363794760E1,9.665955833E1,7.630000114E0,2.050000000E2,6.432000160E0,6.000000000E0
2.523393900E2,1.683965118E1,7.363791803E1,9.697706363E1,7.349999905E0,2.051999969E2,7.504000187E0,6.000000000E0
2.533432358E2,1.683960250E1,7.363787438E1,9.692250884E1,7.369999886E0,2.071000061E2,6.432000160E0,6.000000000E0
2.543458954E2,1.683955757E1,7.363782599E1,9.629921416E1,7.320000172E0,2.065000000E2,7.504000187E0,6.000000000E0
2.553456844E2,1.683950210E1,7.363780410E1,9.582519733E1,7.110000134E0,2.061000061E2,8.576000214E0,6.000000000E0
2.563399981E2,1.683943678E1,7.363775795E1,9.492071861E1,7.340000153E0,2.106999969E2,7.504000187E0,6.000000000E0
2.573406105E2,1.683939405E1,7.363773868E1,9.371906251E1,6.480000019E0,2.151000061E2,6.432000160E0,6.000000000E0
2.583446594E2,1.683935536E1,7.363769562E1,9.403965936E1,6.300000191E0,2.166999969E2,6.432000160E0,6.000000000E0
2.593386423E2,1.683930904E1,7.363765552E1,9.457469848E1,6.429999828E0,2.176999969E2,7.504000187E0,6.000000000E0
2.603360527E2,1.683926273E1,7.363761970E1,9.354687352E1,6.510000229E0,2.170000000E2,8.576000214E0,6.000000000E0
2.613414606E2,1.683919685E1,7.363757180E1,9.347070379E1,6.909999847E0,2.163999939E2,7.504000187E0,6.000000000E0
2.623383261E2,1.683914653E1,7.363752922E1,9.490559568E1,6.780000210E0,2.200000000E2,5.360000134E0,6.000000000E0
2.633437101E2,1.683910261E1,7.363750754E1,9.424898608E1,6.380000114E0,2.111999969E2,4.288000107E0,4.000000000E0
2.643404004E2,1.683905540E1,7.363748213E1,9.417539288E1,6.159999847E0,2.188000031E2,5.360000134E0,6.000000000E0
2.653366538E2,1.683900253E1,7.363742752E1,9.437749871E1,6.920000076E0,2.208000031E2,5.360000134E0,6.000000000E0
2.663414407E2,1.683896788E1,7.363736000E1,9.388367826E1,6.909999847E0,2.268999939E2,5.360000134E0,6.000000000E0
2.673372966E2,1.683892675E1,7.363729049E1,9.468986520E1,7.059999943E0,2.288000031E2,4.288000107E0,4.000000000E0
2.683387672E2,1.683888378E1,7.363726808E1,9.406254909E1,6.150000095E0,2.180000000E2,4.288000107E0,4.000000000E0
2.693356525E2,1.683884922E1,7.363719863E1,9.453888119E1,6.949999809E0,2.275000000E2,4.288000107E0,4.000000000E0
2.703354511E2,1.683881238E1,7.363714296E1,9.585189743E1,7.010000229E0,2.338000031E2,3.216000080E0,4.000000000E0
2.713479895E2,1.683874595E1,7.363709978E1,9.760355166E1,7.190000057E0,2.285000000E2,3.216000080E0,4.000000000E0
2.723453215E2,1.683870001E1,7.363705783E1,9.747098609E1,7.210000038E0,2.293999939E2,3.216000080E0,3.000000000E0
2.733366913E2,1.683865591E1,7.363700638E1,9.748135420E1,7.369999886E0,2.273999939E2,3.216000080E0,4.000000000E0
2.743420162E2,1.683861201E1,7.363694788E1,9.776759702E1,7.230000019E0,2.248999939E2,3.216000080E0,3.000000000E0
2.753388636E2,1.683856742E1,7.363688639E1,9.829096210E1,7.670000076E0,2.280000000E2,3.216000080E0,3.000000000E0
2.763392471E2,1.683852109E1,7.363682728E1,9.916083050E1,7.619999886E0,2.276999969E2,3.216000080E0,3.000000000E0
2.773357332E2,1.683847845E1,7.363676790E1,9.957316750E1,7.570000172E0,2.278000031E2,3.216000080E0,3.000000000E0
2.783409341E2,1.683843317E1,7.363671078E1,1.004290565E2,7.369999886E0,2.281000061E2,3.216000080E0,3.000000000E0
2.793495247E2,1.683839687E1,7.363666618E1,9.951862692E1,7.230000019E0,2.291000061E2,3.216000080E0,3.000000000E0
2.803502835E2,1.683834952E1,7.363661776E1,9.917146295E1,7.469999790E0,2.275000000E2,3.216000080E0,3.000000000E0
2.813402750E2,1.683829687E1,7.363655806E1,1.000125425E2,7.920000076E0,2.273000031E2,3.216000080E0,3.000000000E0
2.823372668E2,1.683823490E1,7.363649261E1,1.014123647E2,8.560000420E0,2.275000000E2,4.288000107E0,3.000000000E0
2.833386905E2,1.683817509E1,7.363642750E1,1.023887182E2,8.600000381E0,2.296999969E2,3.216000080E0,3.000000000E0
2.843357485E2,1.683812612E1,7.363635715E1,1.036159502E2,8.060000420E0,2.326999969E2,3.216000080E0,3.000000000E0
2.853399842E2,1.683808650E1,7.363628330E1,1.039441638E2,8.289999962E0,2.341000061E2,3.216000080E0,3.000000000E0
2.863416956E2,1.683803203E1,7.363621953E1,1.046870416E2,8.470000267E0,2.301000061E2,3.216000080E0,3.000000000E0
2.873354307E2,1.683797898E1,7.363616526E1,1.050164064E2,7.929999828E0,2.301000061E2,3.216000080E0,3.000000000E0
2.883371243E2,1.683793744E1,7.363610856E1,1.049273985E2,7.530000210E0,2.303999939E2,3.216000080E0,3.000000000E0
2.893354251E2,1.683789921E1,7.363605588E1,1.049458040E2,7.449999809E0,2.315000000E2,3.216000080E0,3.000000000E0
2.903370585E2,1.683786216E1,7.363599406E1,1.049270306E2,7.510000229E0,2.310000000E2,3.216000080E0,3.000000000E0
2.913418090E2,1.683782270E1,7.363593578E1,1.045212428E2,7.849999905E0,2.313000031E2,3.216000080E0,3.000000000E0
2.923410572E2,1.683777324E1,7.363587744E1,1.050263755E2,8.279999733E0,2.281999969E2,3.216000080E0,3.000000000E0
2.933364108E2,1.683772899E1,7.363581751E1,1.038604092E2,8.420000076E0,2.341999969E2,3.216000080E0,3.000000000E0
2.943394637E2,1.683767993E1,7.363575200E1,1.030688450E2,8.619999886E0,2.336999969E2,3.216000080E0,3.000000000E0
2.953387839E2,1.683763426E1,7.363568173E1,1.028711398E2,8.920000076E0,2.366000061E2,3.216000080E0,3.000000000E0
2.963425978E2,1.683758613E1,7.363562182E1,1.029138040E2,8.689999580E0,2.321000061E2,9.648000717E0,4.000000000E0
2.973411066E2,1.683754141E1,7.363555788E1,1.027907449E2,8.520000458E0,2.356000061E2,9.648000717E0,4.000000000E0
2.983466846E2,1.683749814E1,7.363548925E1,1.024652863E2,8.520000458E0,2.386000061E2,9.648000717E0,4.000000000E0
2.993445310E2,1.683745419E1,7.363542123E1,1.021942124E2,8.359999657E0,2.383999939E2,9.648000717E0,4.000000000E0
3.003390154E2,1.683741086E1,7.363535848E1,1.017139107E2,8.279999733E0,2.386999969E2,9.648000717E0,4.000000000E0
3.013402629E2,1.683737533E1,7.363529025E1,1.012255248E2,8.180000305E0,2.398000031E2,9.648000717E0,3.000000000E0
3.023396801E2,1.683733478E1,7.363523159E1,1.008678970E2,7.980000019E0,2.381000061E2,9.648000717E0,3.000000000E0
3.033421698E2,1.683730197E1,7.363516820E1,1.003703497E2,7.869999886E0,2.383999939E2,3.216000080E0,3.000000000E0
3.043353787E2,1.683725724E1,7.363510768E1,9.992545396E1,7.909999847E0,2.311999969E2,3.216000080E0,3.000000000E0
3.053367746E2,1.683720962E1,7.363504713E1,1.003285288E2,7.969999790E0,2.348999939E2,3.216000080E0,4.000000000E0
3.063380408E2,1.683716297E1,7.363499678E1,9.946646908E1,7.780000210E0,2.336999969E2,3.216000080E0,4.000000000E0
3.073402281E2,1.683711827E1,7.363493007E1,9.831484406E1,7.929999828E0,2.325000000E2,3.216000080E0,3.000000000E0
3.083357978E2,1.683707713E1,7.363487599E1,9.841528931E1,7.969999790E0,2.318000031E2,3.216000080E0,3.000000000E0
3.093401205E2,1.683703433E1,7.363481801E1,9.842577204E1,7.730000019E0,2.320000000E2,3.216000080E0,3.000000000E0
3.103451886E2,1.683699570E1,7.363475686E1,9.922786589E1,7.679999828E0,2.346999969E2,3.216000080E0,3.000000000E0
3.113374199E2,1.683696437E1,7.363469377E1,9.872555322E1,7.929999828E0,2.360000000E2,3.216000080E0,3.000000000E0
3.123414280E2,1.683693803E1,7.363462924E1,9.860914926E1,7.690000057E0,2.423000031E2,3.216000080E0,4.000000000E0
3.133366082E2,1.683690961E1,7.363456492E1,9.962702935E1,7.489999771E0,2.468999939E2,3.216000080E0,4.000000000E0
3.143422592E2,1.683689907E1,7.363448666E1,9.874024350E1,7.710000038E0,2.536999969E2,3.216000080E0,4.000000000E0
3.153388271E2,1.683688492E1,7.363440939E1,9.896369912E1,7.860000134E0,2.558999939E2,3.216000080E0,4.000000000E0
3.163408672E2,1.683687029E1,7.363434155E1,9.833529336E1,7.909999847E0,2.567999878E2,4.288000107E0,4.000000000E0
3.173424718E2,1.683686130E1,7.363426440E1,9.915797579E1,7.869999886E0,2.576000061E2,4.288000107E0,4.000000000E0
3.183449593E2,1.683684027E1,7.363418666E1,9.997099162E1,8.050000191E0,2.575000000E2,4.288000107E0,4.000000000E0
3.193457678E2,1.683683925E1,7.363411473E1,9.973047997E1,7.599999905E0,2.628999939E2,3.216000080E0,4.000000000E0
3.203400502E2,1.683681271E1,7.363404873E1,1.003334973E2,7.469999790E0,2.561000061E2,3.216000080E0,4.000000000E0
3.213360937E2,1.683680811E1,7.363397616E1,9.948618517E1,7.360000134E0,2.565000000E2,3.216000080E0,4.000000000E0
3.223340859E2,1.683678336E1,7.363391425E1,9.968471888E1,7.400000095E0,2.580000000E2,3.216000080E0,4.000000000E0
3.233362883E2,1.683676543E1,7.363384926E1,9.984398374E1,7.239999771E0,2.561000061E2,3.216000080E0,4.000000000E0
3.243359927E2,1.683675635E1,7.363379027E1,9.945073326E1,6.769999981E0,2.572999878E2,3.216000080E0,4.000000000E0
3.253368519E2,1.683674815E1,7.363374582E1,9.823802933E1,5.710000038E0,2.592000122E2,3.216000080E0,4.000000000E0
3.263355744E2,1.683673577E1,7.363370566E1,9.833405668E1,4.550000191E0,2.570000000E2,3.216000080E0,4.000000000E0
3.273369743E2,1.683672970E1,7.363365009E1,9.891534670E1,4.699999809E0,2.578999939E2,3.216000080E0,4.000000000E0
3.283374872E2,1.683672455E1,7.363360275E1,9.938524880E1,4.440000057E0,2.592000122E2,3.216000080E0,4.000000000E0
3.293387840E2,1.683671529E1,7.363355494E1,9.973040787E1,4.170000076E0,2.550000000E2,3.216000080E0,4.000000000E0
3.303354430E2,1.683671002E1,7.363352358E1,9.967114363E1,3.599999905E0,2.582000122E2,3.216000080E0,4.000000000E0
3.313359315E2,1.683670406E1,7.363349503E1,9.932056221E1,3.200000048E0,2.622000122E2,3.216000080E0,4.000000000E0
3.323371481E2,1.683670010E1,7.363346175E1,9.899127330E1,3.599999905E0,2.658999939E2,3.216000080E0,4.000000000E0
3.333391684E2,1.683669207E1,7.363342807E1,9.963672857E1,3.250000000E0,2.597999878E2,3.216000080E0,3.000000000E0
3.343406888E2,1.683668182E1,7.363339609E1,1.004477801E2,3.430000067E0,2.580000000E2,3.216000080E0,3.000000000E0
3.353355562E2,1.683667351E1,7.363335831E1,1.005624725E2,3.990000010E0,2.556999969E2,3.216000080E0,3.000000000E0
3.363352143E2,1.683666641E1,7.363331897E1,1.006565304E2,4.039999962E0,2.567000122E2,3.216000080E0,3.000000000E0
3.373370825E2,1.683665348E1,7.363328072E1,1.008391693E2,4.510000229E0,2.470000000E2,3.216000080E0,3.000000000E0
3.383354531E2,1.683663772E1,7.363323724E1,1.009953254E2,4.849999905E0,2.521999969E2,3.216000080E0,3.000000000E0
3.393458372E2,1.683662332E1,7.363317527E1,1.009074492E2,5.409999847E0,2.515000000E2,3.216000080E0,3.000000000E0
3.403361964E2,1.683660886E1,7.363311974E1,1.009622156E2,6.050000191E0,2.543000031E2,3.216000080E0,3.000000000E0
3.413432964E2,1.683660040E1,7.363306990E1,1.013771343E2,5.730000019E0,2.578999939E2,3.216000080E0,3.000000000E0
3.423383952E2,1.683658743E1,7.363301112E1,1.011660252E2,6.050000191E0,2.556999969E2,3.216000080E0,3.000000000E0
3.433380370E2,1.683657656E1,7.363294910E1,1.024672979E2,6.190000057E0,2.562999878E2,3.216000080E0,3.000000000E0
3.443370632E2,1.683656695E1,7.363289118E1,1.025623309E2,6.389999866E0,2.605000000E2,3.216000080E0,3.000000000E0
3.453390862E2,1.683655045E1,7.363282863E1,1.031220441E2,6.579999924E0,2.516999969E2,3.216000080E0,3.000000000E0
3.463358426E2,1.683653060E1,7.363277462E1,1.030713597E2,6.519999981E0,2.508000031E2,3.216000080E0,3.000000000E0
3.473420050E2,1.683651232E1,7.363272413E1,1.026107599E2,6.159999847E0,2.493000031E2,3.216000080E0,3.000000000E0
3.483367401E2,1.683649626E1,7.363265778E1,1.028057848E2,6.969999790E0,2.531999969E2,3.216000080E0,3.000000000E0
3.493373989E2,1.683647553E1,7.363259044E1,1.028731384E2,7.230000019E0,2.498000031E2,3.216000080E0,3.000000000E0
3.503430186E2,1.683644792E1,7.363252310E1,1.024923938E2,7.599999905E0,2.481000061E2,3.216000080E0,3.000000000E0
3.513395626E2,1.683642733E1,7.363246306E1,1.028201877E2,6.980000019E0,2.488999939E2,3.216000080E0,3.000000000E0
3.523369056E2,1.683640257E1,7.363240481E1,1.034516456E2,6.880000114E0,2.468000031E2,3.216000080E0,3.000000000E0
3.533380792E2,1.683637795E1,7.363234196E1,1.033089919E2,7.130000114E0,2.460000000E2,3.216000080E0,3.000000000E0
3.543370084E2,1.683634711E1,7.363229004E1,1.032075622E2,7.079999924E0,2.413000031E2,3.216000080E0,3.000000000E0
3.553615918E2,1.683631492E1,7.363223751E1,1.034918177E2,6.820000172E0,2.368999939E2,3.216000080E0,3.000000000E0
3.563452020E2,1.683627395E1,7.363218833E1,1.039567058E2,7.010000229E0,2.296000061E2,3.216000080E0,3.000000000E0
3.573382651E2,1.683622669E1,7.363213934E1,1.040875075E2,6.989999771E0,2.243999939E2,3.216000080E0,3.000000000E0
3.583416381E2,1.683617501E1,7.363210359E1,1.034971996E2,7.039999962E0,2.156000061E2,3.216000080E0,3.000000000E0
3.593375623E2,1.683610934E1,7.363207566E1,1.045034978E2,7.360000134E0,2.050000000E2,3.216000080E0,3.000000000E0
3.603383702E2,1.683604622E1,7.363205902E1,1.039660924E2,7.380000114E0,1.986999969E2,3.216000080E0,3.000000000E0
3.613489917E2,1.683598491E1,7.363203290E1,1.032591207E2,7.469999790E0,1.965000000E2,3.216000080E0,3.000000000E0
3.623382498E2,1.683592506E1,7.363200841E1,1.028500579E2,7.590000153E0,1.925000000E2,3.216000080E0,4.000000000E0
3.633360880E2,1.683585110E1,7.363199024E1,1.029752228E2,7.889999866E0,1.921000061E2,3.216000080E0,4.000000000E0
3.643354645E2,1.683577688E1,7.363198191E1,1.034761870E2,7.849999905E0,1.888999939E2,3.216000080E0,3.000000000E0
3.653371360E2,1.683570350E1,7.363196719E1,1.042644987E2,7.940000057E0,1.888999939E2,3.216000080E0,4.000000000E0
3.663375054E2,1.683563173E1,7.363196164E1,1.045195459E2,7.829999924E0,1.866000061E2,3.216000080E0,4.000000000E0
3.673380035E2,1.683555803E1,7.363195951E1,1.058109778E2,7.570000172E0,1.843999939E2,3.216000080E0,4.000000000E0
3.683482988E2,1.683548245E1,7.363195279E1,1.068485682E2,7.739999771E0,1.853000031E2,3.216000080E0,4.000000000E0
3.693366535E2,1.683542410E1,7.363194172E1,1.065371636E2,7.420000076E0,1.861999969E2,4.288000107E0,4.000000000E0
3.703354469E2,1.683535965E1,7.363194379E1,1.065605019E2,7.250000000E0,1.855000000E2,5.360000134E0,6.000000000E0
3.713371749E2,1.683528987E1,7.363192205E1,1.070511913E2,7.449999809E0,1.893000031E2,5.360000134E0,4.000000000E0
3.723353744E2,1.683522760E1,7.363190921E1,1.080988681E2,6.909999847E0,1.941000061E2,4.288000107E0,6.000000000E0
3.733358197E2,1.683516368E1,7.363187164E1,1.077043990E2,6.869999886E0,1.996000061E2,5.360000134E0,6.000000000E0
3.743355696E2,1.683511501E1,7.363182013E1,1.068883045E2,7.039999962E0,2.128999939E2,4.288000107E0,6.000000000E0
3.753414139E2,1.683506433E1,7.363177699E1,1.068663491E2,6.960000038E0,2.190000000E2,4.288000107E0,6.000000000E0
3.763430033E2,1.683502264E1,7.363173494E1,1.066949515E2,6.719999790E0,2.233999939E2,4.288000107E0,6.000000000E0
3.773897654E2,1.683498040E1,7.363167934E1,1.065206192E2,7.010000229E0,2.288999939E2,4.288000107E0,6.000000000E0
3.783377728E2,1.683495570E1,7.363162727E1,1.071278491E2,6.539999962E0,2.348999939E2,5.360000134E0,6.000000000E0
3.793359053E2,1.683492143E1,7.363157320E1,1.079002696E2,7.000000000E0,2.353999939E2,4.288000107E0,6.000000000E0
3.803400057E2,1.683487582E1,7.363151687E1,1.093677933E2,6.980000019E0,2.355000000E2,4.288000107E0,6.000000000E0
3.813517222E2,1.683483345E1,7.363145395E1,1.093440314E2,7.070000172E0,2.356000061E2,4.288000107E0,6.000000000E0
3.823423958E2,1.683480089E1,7.363140266E1,1.094090504E2,7.000000000E0,2.356999969E2,6.432000160E0,6.000000000E0
3.833383608E2,1.683478100E1,7.363133406E1,1.090059417E2,7.400000095E0,2.378999939E2,5.360000134E0,6.000000000E0
3.843355624E2,1.683475059E1,7.363128060E1,1.089820856E2,7.280000210E0,2.376999969E2,5.360000134E0,4.000000000E0
3.853358944E2,1.683473278E1,7.363123124E1,1.085309453E2,6.619999886E0,2.400000000E2,5.360000134E0,4.000000000E0
3.863391910E2,1.683470425E1,7.363115431E1,1.082134312E2,7.139999866E0,2.428999939E2,6.432000160E0,6.000000000E0
3.873449879E2,1.683466307E1,7.363110184E1,1.087314799E2,6.860000134E0,2.388000031E2,4.288000107E0,4.000000000E0
3.883364137E2,1.683461503E1,7.363106026E1,1.084698318E2,6.719999790E0,2.395000000E2,4.288000107E0,6.000000000E0
3.893353777E2,1.683458569E1,7.363101435E1,1.090717695E2,6.639999866E0,2.376000061E2,4.288000107E0,4.000000000E0
3.903365151E2,1.683456332E1,7.363095817E1,1.091782575E2,6.980000019E0,2.488999939E2,4.288000107E0,4.000000000E0
3.913394875E2,1.683454461E1,7.363090237E1,1.085730642E2,6.809999943E0,2.498000031E2,4.288000107E0,6.000000000E0
3.923393783E2,1.683452050E1,7.363084246E1,1.099283351E2,6.940000057E0,2.528999939E2,4.288000107E0,6.000000000E0
3.933389558E2,1.683450131E1,7.363078212E1,1.096579799E2,7.159999847E0,2.540000000E2,4.288000107E0,6.000000000E0
3.943421229E2,1.683448413E1,7.363071527E1,1.097269093E2,7.429999828E0,2.550000000E2,4.288000107E0,4.000000000E0
3.953373604E2,1.683445764E1,7.363065234E1,1.100547815E2,7.269999981E0,2.526000061E2,4.288000107E0,6.000000000E0
3.963363106E2,1.683443288E1,7.363058665E1,1.109317191E2,7.360000134E0,2.458000031E2,4.288000107E0,6.000000000E0
3.973375470E2,1.683440319E1,7.363052346E1,1.126076238E2,7.090000153E0,2.488000031E2,4.288000107E0,6.000000000E0
3.983448439E2,1.683437927E1,7.363046506E1,1.137915082E2,6.889999866E0,2.511000061E2,4.288000107E0,6.000000000E0
3.993381808E2,1.683435945E1,7.363040430E1,1.137408203E2,6.719999790E0,2.511000061E2,4.288000107E0,6.000000000E0
4.003339295E2,1.683433725E1,7.363035166E1,1.140647167E2,6.329999924E0,2.498000031E2,3.216000080E0,4.000000000E0
4.013337509E2,1.683431517E1,7.363029435E1,1.146547238E2,6.679999828E0,2.516999969E2,3.216000080E0,4.000000000E0
4.023352619E2,1.683429667E1,7.363023634E1,1.152626634E2,6.679999828E0,2.543999939E2,3.216000080E0,4.000000000E0
4.033370317E2,1.683427097E1,7.363017850E1,1.157228598E2,6.809999943E0,2.553000031E2,3.216000080E0,3.000000000E0
4.043341461E2,1.683425312E1,7.363011927E1,1.166435409E2,6.630000114E0,2.553999939E2,3.216000080E0,3.000000000E0
4.053386940E2,1.683423677E1,7.363006400E1,1.169278667E2,6.420000076E0,2.548000031E2,3.216000080E0,3.000000000E0
4.063354689E2,1.683422268E1,7.362999913E1,1.165721047E2,6.650000095E0,2.538000031E2,3.216000080E0,4.000000000E0
4.073359495E2,1.683420557E1,7.362994132E1,1.167906968E2,6.650000095E0,2.523999939E2,3.216000080E0,4.000000000E0
4.083398383E2,1.683416426E1,7.362990212E1,1.170804201E2,6.349999905E0,2.411000061E2,3.216000080E0,4.000000000E0
4.093400818E2,1.683413108E1,7.362985238E1,1.167031811E2,6.719999790E0,2.378000031E2,3.216000080E0,4.000000000E0
4.103385156E2,1.683408825E1,7.362979240E1,1.176326082E2,7.139999866E0,2.306999969E2,3.216000080E0,4.000000000E0
4.113379582E2,1.683404632E1,7.362973755E1,1.178473133E2,7.030000210E0,2.296999969E2,3.216000080E0,4.000000000E0
4.123375646E2,1.683401738E1,7.362967746E1,1.177571039E2,6.900000095E0,2.353999939E2,3.216000080E0,4.000000000E0
4.133410656E2,1.683398753E1,7.362962323E1,1.184259946E2,6.800000191E0,2.401999969E2,3.216000080E0,4.000000000E0
4.143332199E2,1.683396591E1,7.362956341E1,1.181832352E2,6.889999866E0,2.461999969E2,3.216000080E0,4.000000000E0
4.153356515E2,1.683394967E1,7.362950072E1,1.184518708E2,6.929999828E0,2.541000061E2,3.216000080E0,4.000000000E0
4.163344221E2,1.683394564E1,7.362943525E1,1.191095654E2,6.940000057E0,2.630000000E2,3.216000080E0,4.000000000E0
4.173344364E2,1.683395437E1,7.362936073E1,1.182747831E2,6.710000038E0,2.712000122E2,3.216000080E0,3.000000000E0
4.183398564E2,1.683396131E1,7.362930009E1,1.200523183E2,6.869999886E0,2.837000122E2,3.216000080E0,3.000000000E0
4.193355415E2,1.683397904E1,7.362924111E1,1.207786725E2,6.420000076E0,2.880000000E2,3.216000080E0,3.000000000E0
4.203356302E2,1.683399873E1,7.362918647E1,1.211048152E2,6.940000057E0,2.925000000E2,3.216000080E0,3.000000000E0
4.213414040E2,1.683402382E1,7.362912951E1,1.224366158E2,7.119999886E0,2.961000061E2,3.216000080E0,3.000000000E0
4.223403957E2,1.683405753E1,7.362906452E1,1.222508678E2,7.380000114E0,3.012999878E2,3.216000080E0,3.000000000E0
4.233364852E2,1.683409307E1,7.362900731E1,1.224077694E2,7.460000038E0,3.030000000E2,3.216000080E0,3.000000000E0
4.243376561E2,1.683413242E1,7.362895441E1,1.233186893E2,7.559999943E0,3.050000000E2,3.216000080E0,3.000000000E0
4.253367575E2,1.683417870E1,7.362889613E1,1.241307075E2,7.579999924E0,3.071000061E2,3.216000080E0,3.000000000E0
4.263411201E2,1.683421971E1,7.362884126E1,1.245992383E2,7.469999790E0,3.082000122E2,3.216000080E0,3.000000000E0
4.273408786E2,1.683426051E1,7.362878673E1,1.253916226E2,7.389999866E0,3.083999939E2,3.216000080E0,3.000000000E0
4.283370381E2,1.683430277E1,7.362872819E1,1.253968907E2,7.739999771E0,3.068999939E2,3.216000080E0,3.000000000E0
4.293440374E2,1.683435176E1,7.362866905E1,1.261996226E2,8.130000114E0,3.091000061E2,3.216000080E0,3.000000000E0
4.303344822E2,1.683440136E1,7.362861248E1,1.263787576E2,8.229999542E0,3.112000122E2,3.216000080E0,3.000000000E0
4.313386547E2,1.683445234E1,7.362855166E1,1.264056644E2,8.520000458E0,3.127999878E2,3.216000080E0,3.000000000E0
4.323409378E2,1.683450196E1,7.362849081E1,1.263747141E2,8.859999657E0,3.112000122E2,3.216000080E0,3.000000000E0
4.333420201E2,1.683455286E1,7.362843319E1,1.266136589E2,8.520000458E0,3.108999939E2,3.216000080E0,3.000000000E0
4.343388850E2,1.683460005E1,7.362837108E1,1.266668833E2,8.529999733E0,3.111000061E2,3.216000080E0,3.000000000E0
